dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,1,7,16,0.8057000041007996
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,2,11,32,0.9430999755859375
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,3,14,47,0.9656999707221985
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,4,17,63,0.9750000238418579
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,5,20,79,0.9805999994277954
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,6,22,94,0.9837999939918518
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,7,25,110,0.9868000149726868
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,8,28,125,0.987500011920929
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,9,30,141,0.9882000088691711
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,10,33,157,0.9894999861717224
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,11,35,172,0.9901000261306763
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,12,38,188,0.9907000064849854
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,13,40,204,0.9912999868392944
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,14,42,219,0.9911999702453613
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,15,45,235,0.9915000200271606
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,16,47,250,0.9919000267982483
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,17,50,266,0.9919000267982483
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,18,52,282,0.9932000041007996
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,19,55,297,0.9929999709129333
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,20,57,313,0.9926000237464905
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,21,60,329,0.992900013923645
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,22,62,344,0.9929999709129333
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,23,65,360,0.9933000206947327
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,24,67,375,0.9936000108718872
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,25,70,391,0.9937000274658203
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,26,72,407,0.9939000010490417
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,27,74,422,0.9940000176429749
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,28,77,438,0.9944000244140625
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,29,79,454,0.9939000010490417
MNIST,naive,30,128,1,1.5,AdvancedCNN,2592202,-1,-1,30,81,469,0.9940999746322632
