dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,1,11,27,0.9228000044822693
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,2,18,54,0.963100016117096
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,3,24,81,0.9768999814987183
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,4,29,108,0.9822999835014343
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,5,34,134,0.9850999712944031
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,6,40,161,0.9872000217437744
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,7,45,188,0.9889000058174133
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,8,51,215,0.9905999898910522
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,9,56,242,0.9915000200271606
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,10,62,268,0.9914000034332275
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,11,67,295,0.9916999936103821
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,12,72,322,0.9919000267982483
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,13,78,349,0.9926000237464905
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,14,83,375,0.9930999875068665
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,15,88,402,0.9929999709129333
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,16,94,429,0.9930999875068665
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,17,99,456,0.9930999875068665
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,18,105,483,0.9930999875068665
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,19,110,509,0.993399977684021
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,20,115,536,0.9934999942779541
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,21,120,563,0.9933000206947327
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,22,126,590,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,23,131,617,0.9933000206947327
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,24,136,643,0.9930999875068665
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,25,141,670,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,26,146,697,0.9933000206947327
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,27,152,724,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,28,157,750,0.9936000108718872
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,29,162,777,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,30,167,804,0.9936000108718872
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,31,172,831,0.9937999844551086
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,32,176,858,0.9927999973297119
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,33,181,884,0.9944999814033508
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,34,187,911,0.9940999746322632
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,35,191,938,0.9940000176429749
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,36,196,965,0.9940000176429749
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,37,201,992,0.9941999912261963
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,38,206,1018,0.9937000274658203
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,39,211,1045,0.9936000108718872
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,40,215,1072,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,41,220,1099,0.9933000206947327
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,42,224,1125,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,43,229,1152,0.9937999844551086
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,44,234,1179,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,45,238,1206,0.9944000244140625
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,46,243,1233,0.9941999912261963
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,47,248,1259,0.9937000274658203
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,48,252,1286,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,49,257,1313,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,50,262,1340,0.9940000176429749
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,51,267,1367,0.9937000274658203
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,52,271,1393,0.9941999912261963
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,53,275,1420,0.9944000244140625
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,54,279,1447,0.9944000244140625
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,55,284,1474,0.9940999746322632
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,56,289,1500,0.9940999746322632
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,57,293,1527,0.9944999814033508
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,58,298,1554,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,59,303,1581,0.9940999746322632
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,60,306,1608,0.9937000274658203
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,61,311,1634,0.9944000244140625
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,62,315,1661,0.9937000274658203
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,63,319,1688,0.9941999912261963
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,64,323,1715,0.9940999746322632
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,65,328,1742,0.9937999844551086
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,66,331,1768,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,67,336,1795,0.9937000274658203
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,68,341,1822,0.9941999912261963
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,69,345,1849,0.9941999912261963
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,70,349,1875,0.9943000078201294
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,71,353,1902,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,72,358,1929,0.9940000176429749
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,73,362,1956,0.9937999844551086
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,74,366,1983,0.9944000244140625
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,75,370,2009,0.9944000244140625
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,76,374,2036,0.9944999814033508
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,77,377,2063,0.9943000078201294
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,78,381,2090,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,79,385,2117,0.9937999844551086
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,80,389,2143,0.9941999912261963
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,81,393,2170,0.994700014591217
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,82,397,2197,0.9940000176429749
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,83,401,2224,0.9934999942779541
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,84,405,2250,0.9937999844551086
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,85,409,2277,0.9941999912261963
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,86,412,2304,0.9947999715805054
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,87,416,2331,0.9943000078201294
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,88,420,2358,0.9939000010490417
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,89,424,2384,0.9941999912261963
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,90,429,2411,0.9945999979972839
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,91,434,2438,0.9940000176429749
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,92,438,2465,0.9943000078201294
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,93,443,2492,0.9941999912261963
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,94,447,2518,0.9941999912261963
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,95,452,2545,0.9943000078201294
MNIST,linear,35,64,1,1.0,AdvancedCNN,2592202,-1,-1,96,455,2572,0.9940999746322632
