dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,1,75,75,0.7135999798774719
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,2,150,150,0.8406999707221985
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,3,225,225,0.8826000094413757
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,4,300,300,0.9065999984741211
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,5,375,375,0.9215999841690063
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,6,450,450,0.930899977684021
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,7,525,525,0.9373000264167786
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,8,600,600,0.9437999725341797
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,9,675,675,0.9487000107765198
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,10,750,750,0.9531000256538391
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,11,825,825,0.9560999870300293
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,12,900,900,0.9578999876976013
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,13,975,975,0.9588000178337097
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,14,1050,1050,0.9623000025749207
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,15,1125,1125,0.9629999995231628
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,16,1200,1200,0.9639999866485596
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,17,1275,1275,0.965399980545044
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,18,1350,1350,0.9668999910354614
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,19,1425,1425,0.9667999744415283
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,20,1500,1500,0.9660999774932861
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,21,1575,1575,0.9677000045776367
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,22,1650,1650,0.9681000113487244
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,23,1725,1725,0.968500018119812
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,24,1800,1800,0.9692000150680542
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,25,1875,1875,0.9690999984741211
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,26,1950,1950,0.9702000021934509
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,27,2025,2025,0.9703999757766724
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,28,2100,2100,0.9700000286102295
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,29,2175,2175,0.9700999855995178
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,30,2250,2250,0.9714999794960022
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,31,2325,2325,0.9718999862670898
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,32,2400,2400,0.9725000262260437
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,33,2475,2475,0.9728000164031982
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,34,2550,2550,0.9728999733924866
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,35,2625,2625,0.9728999733924866
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,36,2700,2700,0.9732000231742859
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,37,2775,2775,0.9728999733924866
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,38,2850,2850,0.9732000231742859
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,39,2925,2925,0.9732999801635742
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,40,3000,3000,0.9739999771118164
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,41,3075,3075,0.9746000170707703
EMNIST,synchronous,25,32,1,0.0,61706,-1,-1,42,3150,3150,0.9746999740600586
