Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : linear
Num Clients : 60
Batch size : 64
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=3, total_fda_steps=16, accuracy=0.7279000282287598)
EpochMetrics(epoch=2, total_rounds=4, total_fda_steps=32, accuracy=0.847100019454956)
EpochMetrics(epoch=3, total_rounds=6, total_fda_steps=47, accuracy=0.8719000220298767)
EpochMetrics(epoch=4, total_rounds=7, total_fda_steps=63, accuracy=0.8889999985694885)
EpochMetrics(epoch=5, total_rounds=8, total_fda_steps=79, accuracy=0.8977000117301941)
EpochMetrics(epoch=6, total_rounds=9, total_fda_steps=94, accuracy=0.9035999774932861)
EpochMetrics(epoch=7, total_rounds=10, total_fda_steps=110, accuracy=0.9083999991416931)
EpochMetrics(epoch=8, total_rounds=11, total_fda_steps=125, accuracy=0.9114999771118164)
EpochMetrics(epoch=9, total_rounds=12, total_fda_steps=141, accuracy=0.9151999950408936)
EpochMetrics(epoch=10, total_rounds=13, total_fda_steps=157, accuracy=0.9178000092506409)
EpochMetrics(epoch=11, total_rounds=15, total_fda_steps=172, accuracy=0.9225000143051147)
EpochMetrics(epoch=12, total_rounds=16, total_fda_steps=188, accuracy=0.9258000254631042)
EpochMetrics(epoch=13, total_rounds=17, total_fda_steps=204, accuracy=0.9283000230789185)
EpochMetrics(epoch=14, total_rounds=18, total_fda_steps=219, accuracy=0.9291999936103821)
EpochMetrics(epoch=15, total_rounds=19, total_fda_steps=235, accuracy=0.9330999851226807)
EpochMetrics(epoch=16, total_rounds=20, total_fda_steps=250, accuracy=0.9347000122070312)
EpochMetrics(epoch=17, total_rounds=21, total_fda_steps=266, accuracy=0.9369999766349792)
EpochMetrics(epoch=18, total_rounds=22, total_fda_steps=282, accuracy=0.9394000172615051)
EpochMetrics(epoch=19, total_rounds=23, total_fda_steps=297, accuracy=0.9401999711990356)
EpochMetrics(epoch=20, total_rounds=24, total_fda_steps=313, accuracy=0.9424999952316284)
EpochMetrics(epoch=21, total_rounds=25, total_fda_steps=329, accuracy=0.9440000057220459)
EpochMetrics(epoch=22, total_rounds=26, total_fda_steps=344, accuracy=0.9448999762535095)
EpochMetrics(epoch=23, total_rounds=28, total_fda_steps=360, accuracy=0.9470000267028809)
EpochMetrics(epoch=24, total_rounds=29, total_fda_steps=375, accuracy=0.9480999708175659)
EpochMetrics(epoch=25, total_rounds=30, total_fda_steps=391, accuracy=0.9491999745368958)
EpochMetrics(epoch=26, total_rounds=31, total_fda_steps=407, accuracy=0.9506000280380249)
EpochMetrics(epoch=27, total_rounds=32, total_fda_steps=422, accuracy=0.9513999819755554)
EpochMetrics(epoch=28, total_rounds=33, total_fda_steps=438, accuracy=0.9527999758720398)
