Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : sketch
Num Clients : 30
Batch size : 32
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

retracing `sketch_for_vector`
EpochMetrics(epoch=1, total_rounds=3, total_fda_steps=63, accuracy=0.8747000098228455)
EpochMetrics(epoch=2, total_rounds=7, total_fda_steps=125, accuracy=0.9054999947547913)
EpochMetrics(epoch=3, total_rounds=10, total_fda_steps=188, accuracy=0.9162999987602234)
EpochMetrics(epoch=4, total_rounds=13, total_fda_steps=250, accuracy=0.9228000044822693)
EpochMetrics(epoch=5, total_rounds=17, total_fda_steps=313, accuracy=0.9297999739646912)
EpochMetrics(epoch=6, total_rounds=20, total_fda_steps=375, accuracy=0.9369999766349792)
EpochMetrics(epoch=7, total_rounds=23, total_fda_steps=438, accuracy=0.9416999816894531)
EpochMetrics(epoch=8, total_rounds=26, total_fda_steps=500, accuracy=0.9476000070571899)
EpochMetrics(epoch=9, total_rounds=29, total_fda_steps=563, accuracy=0.9502000212669373)
EpochMetrics(epoch=10, total_rounds=32, total_fda_steps=625, accuracy=0.9538000226020813)
EpochMetrics(epoch=11, total_rounds=35, total_fda_steps=688, accuracy=0.9573000073432922)
EpochMetrics(epoch=12, total_rounds=38, total_fda_steps=750, accuracy=0.9599999785423279)
EpochMetrics(epoch=13, total_rounds=41, total_fda_steps=813, accuracy=0.9623000025749207)
EpochMetrics(epoch=14, total_rounds=45, total_fda_steps=875, accuracy=0.9641000032424927)
EpochMetrics(epoch=15, total_rounds=48, total_fda_steps=938, accuracy=0.9660000205039978)
EpochMetrics(epoch=16, total_rounds=50, total_fda_steps=1000, accuracy=0.9678000211715698)
EpochMetrics(epoch=17, total_rounds=53, total_fda_steps=1063, accuracy=0.9678000211715698)
EpochMetrics(epoch=18, total_rounds=56, total_fda_steps=1125, accuracy=0.9693999886512756)
EpochMetrics(epoch=19, total_rounds=59, total_fda_steps=1188, accuracy=0.9710000157356262)
EpochMetrics(epoch=20, total_rounds=62, total_fda_steps=1250, accuracy=0.972000002861023)
EpochMetrics(epoch=21, total_rounds=65, total_fda_steps=1313, accuracy=0.9733999967575073)
EpochMetrics(epoch=22, total_rounds=68, total_fda_steps=1375, accuracy=0.9740999937057495)
EpochMetrics(epoch=23, total_rounds=71, total_fda_steps=1438, accuracy=0.9746000170707703)
EpochMetrics(epoch=24, total_rounds=74, total_fda_steps=1500, accuracy=0.9753999710083008)
EpochMetrics(epoch=25, total_rounds=77, total_fda_steps=1563, accuracy=0.9767000079154968)
