Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : linear
Num Clients : 50
Batch size : 256
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=2, total_fda_steps=5, accuracy=0.5985000133514404)
EpochMetrics(epoch=2, total_rounds=2, total_fda_steps=10, accuracy=0.6625000238418579)
EpochMetrics(epoch=3, total_rounds=3, total_fda_steps=15, accuracy=0.6978999972343445)
EpochMetrics(epoch=4, total_rounds=3, total_fda_steps=19, accuracy=0.7480999827384949)
EpochMetrics(epoch=5, total_rounds=4, total_fda_steps=24, accuracy=0.7972000241279602)
EpochMetrics(epoch=6, total_rounds=5, total_fda_steps=29, accuracy=0.8238999843597412)
EpochMetrics(epoch=7, total_rounds=5, total_fda_steps=33, accuracy=0.8410000205039978)
EpochMetrics(epoch=8, total_rounds=6, total_fda_steps=38, accuracy=0.8592000007629395)
EpochMetrics(epoch=9, total_rounds=6, total_fda_steps=43, accuracy=0.8716999888420105)
EpochMetrics(epoch=10, total_rounds=7, total_fda_steps=47, accuracy=0.8780999779701233)
EpochMetrics(epoch=11, total_rounds=7, total_fda_steps=52, accuracy=0.8863999843597412)
EpochMetrics(epoch=12, total_rounds=8, total_fda_steps=57, accuracy=0.8920999765396118)
EpochMetrics(epoch=13, total_rounds=8, total_fda_steps=61, accuracy=0.8950999975204468)
EpochMetrics(epoch=14, total_rounds=8, total_fda_steps=66, accuracy=0.8998000025749207)
EpochMetrics(epoch=15, total_rounds=9, total_fda_steps=71, accuracy=0.902999997138977)
EpochMetrics(epoch=16, total_rounds=9, total_fda_steps=75, accuracy=0.904699981212616)
EpochMetrics(epoch=17, total_rounds=10, total_fda_steps=80, accuracy=0.907800018787384)
EpochMetrics(epoch=18, total_rounds=10, total_fda_steps=85, accuracy=0.9096999764442444)
EpochMetrics(epoch=19, total_rounds=11, total_fda_steps=90, accuracy=0.9111999869346619)
EpochMetrics(epoch=20, total_rounds=11, total_fda_steps=94, accuracy=0.9122999906539917)
EpochMetrics(epoch=21, total_rounds=12, total_fda_steps=99, accuracy=0.9146999716758728)
