Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : synchronous
Num Clients : 60
Batch size : 256
Num Epochs : 250
Number of steps until we check RTC : 1
Theta : 0.0
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=4, total_fda_steps=4, accuracy=0.5457000136375427)
EpochMetrics(epoch=2, total_rounds=8, total_fda_steps=8, accuracy=0.7067000269889832)
EpochMetrics(epoch=3, total_rounds=12, total_fda_steps=12, accuracy=0.7526999711990356)
EpochMetrics(epoch=4, total_rounds=16, total_fda_steps=16, accuracy=0.7965999841690063)
EpochMetrics(epoch=5, total_rounds=20, total_fda_steps=20, accuracy=0.8248999714851379)
EpochMetrics(epoch=6, total_rounds=24, total_fda_steps=24, accuracy=0.8406000137329102)
EpochMetrics(epoch=7, total_rounds=28, total_fda_steps=28, accuracy=0.8478999733924866)
EpochMetrics(epoch=8, total_rounds=32, total_fda_steps=32, accuracy=0.8590999841690063)
EpochMetrics(epoch=9, total_rounds=36, total_fda_steps=36, accuracy=0.8689000010490417)
EpochMetrics(epoch=10, total_rounds=40, total_fda_steps=40, accuracy=0.8780999779701233)
EpochMetrics(epoch=11, total_rounds=43, total_fda_steps=43, accuracy=0.8810999989509583)
EpochMetrics(epoch=12, total_rounds=47, total_fda_steps=47, accuracy=0.8858000040054321)
EpochMetrics(epoch=13, total_rounds=51, total_fda_steps=51, accuracy=0.8903999924659729)
EpochMetrics(epoch=14, total_rounds=55, total_fda_steps=55, accuracy=0.8949000239372253)
EpochMetrics(epoch=15, total_rounds=59, total_fda_steps=59, accuracy=0.8970999717712402)
EpochMetrics(epoch=16, total_rounds=63, total_fda_steps=63, accuracy=0.8999999761581421)
EpochMetrics(epoch=17, total_rounds=67, total_fda_steps=67, accuracy=0.9028000235557556)
EpochMetrics(epoch=18, total_rounds=71, total_fda_steps=71, accuracy=0.9057000279426575)
EpochMetrics(epoch=19, total_rounds=75, total_fda_steps=75, accuracy=0.9082000255584717)
EpochMetrics(epoch=20, total_rounds=79, total_fda_steps=79, accuracy=0.9100000262260437)
