Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : naive
Num Clients : 15
Batch size : 256
Num Epochs : 500
Number of steps until we check RTC : 1
Theta : 1.0
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=3, total_fda_steps=16, accuracy=0.7662000060081482)
EpochMetrics(epoch=2, total_rounds=5, total_fda_steps=32, accuracy=0.8492000102996826)
EpochMetrics(epoch=3, total_rounds=6, total_fda_steps=47, accuracy=0.8805999755859375)
EpochMetrics(epoch=4, total_rounds=7, total_fda_steps=63, accuracy=0.8952000141143799)
EpochMetrics(epoch=5, total_rounds=8, total_fda_steps=79, accuracy=0.906000018119812)
EpochMetrics(epoch=6, total_rounds=8, total_fda_steps=94, accuracy=0.911899983882904)
EpochMetrics(epoch=7, total_rounds=9, total_fda_steps=110, accuracy=0.9175000190734863)
EpochMetrics(epoch=8, total_rounds=10, total_fda_steps=125, accuracy=0.9229000210762024)
EpochMetrics(epoch=9, total_rounds=10, total_fda_steps=141, accuracy=0.928600013256073)
EpochMetrics(epoch=10, total_rounds=11, total_fda_steps=157, accuracy=0.9312999844551086)
EpochMetrics(epoch=11, total_rounds=12, total_fda_steps=172, accuracy=0.9351999759674072)
EpochMetrics(epoch=12, total_rounds=12, total_fda_steps=188, accuracy=0.9390000104904175)
EpochMetrics(epoch=13, total_rounds=13, total_fda_steps=204, accuracy=0.942300021648407)
EpochMetrics(epoch=14, total_rounds=13, total_fda_steps=219, accuracy=0.9444000124931335)
EpochMetrics(epoch=15, total_rounds=14, total_fda_steps=235, accuracy=0.9465000033378601)
EpochMetrics(epoch=16, total_rounds=14, total_fda_steps=250, accuracy=0.949400007724762)
EpochMetrics(epoch=17, total_rounds=15, total_fda_steps=266, accuracy=0.9526000022888184)
EpochMetrics(epoch=18, total_rounds=16, total_fda_steps=282, accuracy=0.9541000127792358)
EpochMetrics(epoch=19, total_rounds=16, total_fda_steps=297, accuracy=0.9542999863624573)
EpochMetrics(epoch=20, total_rounds=17, total_fda_steps=313, accuracy=0.9563999772071838)
EpochMetrics(epoch=21, total_rounds=17, total_fda_steps=329, accuracy=0.9585000276565552)
EpochMetrics(epoch=22, total_rounds=18, total_fda_steps=344, accuracy=0.9606000185012817)
EpochMetrics(epoch=23, total_rounds=18, total_fda_steps=360, accuracy=0.9617000222206116)
EpochMetrics(epoch=24, total_rounds=19, total_fda_steps=375, accuracy=0.9624000191688538)
EpochMetrics(epoch=25, total_rounds=19, total_fda_steps=391, accuracy=0.9627000093460083)
EpochMetrics(epoch=26, total_rounds=20, total_fda_steps=407, accuracy=0.9642000198364258)
EpochMetrics(epoch=27, total_rounds=20, total_fda_steps=422, accuracy=0.964900016784668)
EpochMetrics(epoch=28, total_rounds=21, total_fda_steps=438, accuracy=0.9659000039100647)
EpochMetrics(epoch=29, total_rounds=21, total_fda_steps=454, accuracy=0.96670001745224)
EpochMetrics(epoch=30, total_rounds=22, total_fda_steps=469, accuracy=0.9668999910354614)
EpochMetrics(epoch=31, total_rounds=22, total_fda_steps=485, accuracy=0.9672999978065491)
EpochMetrics(epoch=32, total_rounds=23, total_fda_steps=500, accuracy=0.9678999781608582)
EpochMetrics(epoch=33, total_rounds=23, total_fda_steps=516, accuracy=0.9684000015258789)
EpochMetrics(epoch=34, total_rounds=24, total_fda_steps=532, accuracy=0.9688000082969666)
EpochMetrics(epoch=35, total_rounds=24, total_fda_steps=547, accuracy=0.9706000089645386)
EpochMetrics(epoch=36, total_rounds=25, total_fda_steps=563, accuracy=0.9710999727249146)
EpochMetrics(epoch=37, total_rounds=25, total_fda_steps=579, accuracy=0.9714000225067139)
EpochMetrics(epoch=38, total_rounds=26, total_fda_steps=594, accuracy=0.9718999862670898)
EpochMetrics(epoch=39, total_rounds=26, total_fda_steps=610, accuracy=0.9726999998092651)
EpochMetrics(epoch=40, total_rounds=27, total_fda_steps=625, accuracy=0.9729999899864197)
EpochMetrics(epoch=41, total_rounds=27, total_fda_steps=641, accuracy=0.972599983215332)
EpochMetrics(epoch=42, total_rounds=28, total_fda_steps=657, accuracy=0.9736999869346619)
EpochMetrics(epoch=43, total_rounds=28, total_fda_steps=672, accuracy=0.9745000004768372)
EpochMetrics(epoch=44, total_rounds=29, total_fda_steps=688, accuracy=0.9745000004768372)
EpochMetrics(epoch=45, total_rounds=29, total_fda_steps=704, accuracy=0.9746999740600586)
EpochMetrics(epoch=46, total_rounds=30, total_fda_steps=719, accuracy=0.9742000102996826)
EpochMetrics(epoch=47, total_rounds=30, total_fda_steps=735, accuracy=0.9758999943733215)
EpochMetrics(epoch=48, total_rounds=31, total_fda_steps=750, accuracy=0.9757000207901001)
EpochMetrics(epoch=49, total_rounds=31, total_fda_steps=766, accuracy=0.9761999845504761)
EpochMetrics(epoch=50, total_rounds=32, total_fda_steps=782, accuracy=0.9765999913215637)
EpochMetrics(epoch=51, total_rounds=32, total_fda_steps=797, accuracy=0.9775999784469604)
EpochMetrics(epoch=52, total_rounds=32, total_fda_steps=813, accuracy=0.9775000214576721)
EpochMetrics(epoch=53, total_rounds=33, total_fda_steps=829, accuracy=0.9786999821662903)
EpochMetrics(epoch=54, total_rounds=33, total_fda_steps=844, accuracy=0.9787999987602234)
EpochMetrics(epoch=55, total_rounds=34, total_fda_steps=860, accuracy=0.978600025177002)
EpochMetrics(epoch=56, total_rounds=34, total_fda_steps=875, accuracy=0.9799000024795532)
EpochMetrics(epoch=57, total_rounds=35, total_fda_steps=891, accuracy=0.9799000024795532)
EpochMetrics(epoch=58, total_rounds=35, total_fda_steps=907, accuracy=0.9805999994277954)
EpochMetrics(epoch=59, total_rounds=36, total_fda_steps=922, accuracy=0.9810000061988831)
EpochMetrics(epoch=60, total_rounds=36, total_fda_steps=938, accuracy=0.9812999963760376)
EpochMetrics(epoch=61, total_rounds=37, total_fda_steps=954, accuracy=0.9811000227928162)
EpochMetrics(epoch=62, total_rounds=37, total_fda_steps=969, accuracy=0.98089998960495)
EpochMetrics(epoch=63, total_rounds=37, total_fda_steps=985, accuracy=0.9807999730110168)
EpochMetrics(epoch=64, total_rounds=38, total_fda_steps=1000, accuracy=0.9815000295639038)
EpochMetrics(epoch=65, total_rounds=38, total_fda_steps=1016, accuracy=0.9818999767303467)
EpochMetrics(epoch=66, total_rounds=39, total_fda_steps=1032, accuracy=0.9819999933242798)
