Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : linear
Num Clients : 25
Batch size : 64
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=4, total_fda_steps=38, accuracy=0.8618999719619751)
EpochMetrics(epoch=2, total_rounds=7, total_fda_steps=75, accuracy=0.9003999829292297)
EpochMetrics(epoch=3, total_rounds=9, total_fda_steps=113, accuracy=0.911300003528595)
EpochMetrics(epoch=4, total_rounds=11, total_fda_steps=150, accuracy=0.9172999858856201)
EpochMetrics(epoch=5, total_rounds=13, total_fda_steps=188, accuracy=0.9241999983787537)
EpochMetrics(epoch=6, total_rounds=15, total_fda_steps=225, accuracy=0.930400013923645)
EpochMetrics(epoch=7, total_rounds=17, total_fda_steps=263, accuracy=0.9362000226974487)
EpochMetrics(epoch=8, total_rounds=19, total_fda_steps=300, accuracy=0.9406999945640564)
EpochMetrics(epoch=9, total_rounds=21, total_fda_steps=338, accuracy=0.9437000155448914)
EpochMetrics(epoch=10, total_rounds=23, total_fda_steps=375, accuracy=0.947700023651123)
EpochMetrics(epoch=11, total_rounds=25, total_fda_steps=413, accuracy=0.9509000182151794)
EpochMetrics(epoch=12, total_rounds=27, total_fda_steps=450, accuracy=0.9545999765396118)
EpochMetrics(epoch=13, total_rounds=29, total_fda_steps=488, accuracy=0.9573000073432922)
EpochMetrics(epoch=14, total_rounds=31, total_fda_steps=525, accuracy=0.9592000246047974)
EpochMetrics(epoch=15, total_rounds=33, total_fda_steps=563, accuracy=0.9611999988555908)
EpochMetrics(epoch=16, total_rounds=35, total_fda_steps=600, accuracy=0.9625999927520752)
EpochMetrics(epoch=17, total_rounds=37, total_fda_steps=638, accuracy=0.9642000198364258)
EpochMetrics(epoch=18, total_rounds=39, total_fda_steps=675, accuracy=0.9642000198364258)
EpochMetrics(epoch=19, total_rounds=41, total_fda_steps=713, accuracy=0.9660000205039978)
EpochMetrics(epoch=20, total_rounds=43, total_fda_steps=750, accuracy=0.9668999910354614)
EpochMetrics(epoch=21, total_rounds=45, total_fda_steps=788, accuracy=0.9678999781608582)
EpochMetrics(epoch=22, total_rounds=47, total_fda_steps=825, accuracy=0.9690999984741211)
EpochMetrics(epoch=23, total_rounds=49, total_fda_steps=863, accuracy=0.970300018787384)
EpochMetrics(epoch=24, total_rounds=51, total_fda_steps=900, accuracy=0.9707000255584717)
EpochMetrics(epoch=25, total_rounds=53, total_fda_steps=938, accuracy=0.9710999727249146)
EpochMetrics(epoch=26, total_rounds=55, total_fda_steps=975, accuracy=0.9725000262260437)
EpochMetrics(epoch=27, total_rounds=57, total_fda_steps=1013, accuracy=0.9728000164031982)
EpochMetrics(epoch=28, total_rounds=59, total_fda_steps=1050, accuracy=0.9739000201225281)
EpochMetrics(epoch=29, total_rounds=61, total_fda_steps=1088, accuracy=0.973800003528595)
EpochMetrics(epoch=30, total_rounds=63, total_fda_steps=1125, accuracy=0.9749000072479248)
EpochMetrics(epoch=31, total_rounds=65, total_fda_steps=1163, accuracy=0.9758999943733215)
EpochMetrics(epoch=32, total_rounds=67, total_fda_steps=1200, accuracy=0.975600004196167)
EpochMetrics(epoch=33, total_rounds=69, total_fda_steps=1238, accuracy=0.9767000079154968)
EpochMetrics(epoch=34, total_rounds=71, total_fda_steps=1275, accuracy=0.9775999784469604)
EpochMetrics(epoch=35, total_rounds=73, total_fda_steps=1313, accuracy=0.9769999980926514)
EpochMetrics(epoch=36, total_rounds=75, total_fda_steps=1350, accuracy=0.9782000184059143)
EpochMetrics(epoch=37, total_rounds=77, total_fda_steps=1388, accuracy=0.9778000116348267)
EpochMetrics(epoch=38, total_rounds=79, total_fda_steps=1425, accuracy=0.9789999723434448)
EpochMetrics(epoch=39, total_rounds=81, total_fda_steps=1463, accuracy=0.9794999957084656)
EpochMetrics(epoch=40, total_rounds=83, total_fda_steps=1500, accuracy=0.9797000288963318)
EpochMetrics(epoch=41, total_rounds=85, total_fda_steps=1538, accuracy=0.9800999760627747)
EpochMetrics(epoch=42, total_rounds=87, total_fda_steps=1575, accuracy=0.9800999760627747)
EpochMetrics(epoch=43, total_rounds=89, total_fda_steps=1613, accuracy=0.9793000221252441)
EpochMetrics(epoch=44, total_rounds=91, total_fda_steps=1650, accuracy=0.9805999994277954)
EpochMetrics(epoch=45, total_rounds=93, total_fda_steps=1688, accuracy=0.9807999730110168)
EpochMetrics(epoch=46, total_rounds=94, total_fda_steps=1725, accuracy=0.9819999933242798)
EpochMetrics(epoch=47, total_rounds=96, total_fda_steps=1763, accuracy=0.9805999994277954)
EpochMetrics(epoch=48, total_rounds=98, total_fda_steps=1800, accuracy=0.9815000295639038)
EpochMetrics(epoch=49, total_rounds=100, total_fda_steps=1838, accuracy=0.9824000000953674)
EpochMetrics(epoch=50, total_rounds=102, total_fda_steps=1875, accuracy=0.9818000197410583)
EpochMetrics(epoch=51, total_rounds=104, total_fda_steps=1913, accuracy=0.9821000099182129)
EpochMetrics(epoch=52, total_rounds=106, total_fda_steps=1950, accuracy=0.9825999736785889)
EpochMetrics(epoch=53, total_rounds=107, total_fda_steps=1988, accuracy=0.9829999804496765)
EpochMetrics(epoch=54, total_rounds=109, total_fda_steps=2025, accuracy=0.9825999736785889)
EpochMetrics(epoch=55, total_rounds=111, total_fda_steps=2063, accuracy=0.9837999939918518)
EpochMetrics(epoch=56, total_rounds=113, total_fda_steps=2100, accuracy=0.9832000136375427)
EpochMetrics(epoch=57, total_rounds=115, total_fda_steps=2138, accuracy=0.9830999970436096)
EpochMetrics(epoch=58, total_rounds=117, total_fda_steps=2175, accuracy=0.983299970626831)
EpochMetrics(epoch=59, total_rounds=118, total_fda_steps=2213, accuracy=0.9835000038146973)
