Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : synchronous
Num Clients : 25
Batch size : 64
Num Epochs : 250
Number of steps until we check RTC : 1
Theta : 0.0
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=38, total_fda_steps=38, accuracy=0.8646000027656555)
EpochMetrics(epoch=2, total_rounds=75, total_fda_steps=75, accuracy=0.8981999754905701)
EpochMetrics(epoch=3, total_rounds=113, total_fda_steps=113, accuracy=0.9103999733924866)
EpochMetrics(epoch=4, total_rounds=150, total_fda_steps=150, accuracy=0.9208999872207642)
EpochMetrics(epoch=5, total_rounds=188, total_fda_steps=188, accuracy=0.9282000064849854)
EpochMetrics(epoch=6, total_rounds=225, total_fda_steps=225, accuracy=0.9340000152587891)
EpochMetrics(epoch=7, total_rounds=263, total_fda_steps=263, accuracy=0.9387999773025513)
EpochMetrics(epoch=8, total_rounds=300, total_fda_steps=300, accuracy=0.9423999786376953)
EpochMetrics(epoch=9, total_rounds=338, total_fda_steps=338, accuracy=0.9469000101089478)
EpochMetrics(epoch=10, total_rounds=375, total_fda_steps=375, accuracy=0.9490000009536743)
EpochMetrics(epoch=11, total_rounds=413, total_fda_steps=413, accuracy=0.9527999758720398)
EpochMetrics(epoch=12, total_rounds=450, total_fda_steps=450, accuracy=0.955299973487854)
EpochMetrics(epoch=13, total_rounds=488, total_fda_steps=488, accuracy=0.9581000208854675)
EpochMetrics(epoch=14, total_rounds=525, total_fda_steps=525, accuracy=0.9602000117301941)
EpochMetrics(epoch=15, total_rounds=563, total_fda_steps=563, accuracy=0.961899995803833)
EpochMetrics(epoch=16, total_rounds=600, total_fda_steps=600, accuracy=0.9625999927520752)
EpochMetrics(epoch=17, total_rounds=638, total_fda_steps=638, accuracy=0.9653000235557556)
EpochMetrics(epoch=18, total_rounds=675, total_fda_steps=675, accuracy=0.9660000205039978)
EpochMetrics(epoch=19, total_rounds=713, total_fda_steps=713, accuracy=0.9668999910354614)
EpochMetrics(epoch=20, total_rounds=750, total_fda_steps=750, accuracy=0.9685999751091003)
EpochMetrics(epoch=21, total_rounds=788, total_fda_steps=788, accuracy=0.968999981880188)
EpochMetrics(epoch=22, total_rounds=825, total_fda_steps=825, accuracy=0.9700999855995178)
EpochMetrics(epoch=23, total_rounds=863, total_fda_steps=863, accuracy=0.9714000225067139)
EpochMetrics(epoch=24, total_rounds=900, total_fda_steps=900, accuracy=0.9714999794960022)
EpochMetrics(epoch=25, total_rounds=938, total_fda_steps=938, accuracy=0.9715999960899353)
EpochMetrics(epoch=26, total_rounds=975, total_fda_steps=975, accuracy=0.9735000133514404)
EpochMetrics(epoch=27, total_rounds=1013, total_fda_steps=1013, accuracy=0.9739999771118164)
EpochMetrics(epoch=28, total_rounds=1050, total_fda_steps=1050, accuracy=0.9747999906539917)
EpochMetrics(epoch=29, total_rounds=1088, total_fda_steps=1088, accuracy=0.9754999876022339)
EpochMetrics(epoch=30, total_rounds=1125, total_fda_steps=1125, accuracy=0.9754999876022339)
EpochMetrics(epoch=31, total_rounds=1163, total_fda_steps=1163, accuracy=0.9768999814987183)
EpochMetrics(epoch=32, total_rounds=1200, total_fda_steps=1200, accuracy=0.9772999882698059)
EpochMetrics(epoch=33, total_rounds=1238, total_fda_steps=1238, accuracy=0.9778000116348267)
EpochMetrics(epoch=34, total_rounds=1275, total_fda_steps=1275, accuracy=0.9779000282287598)
EpochMetrics(epoch=35, total_rounds=1313, total_fda_steps=1313, accuracy=0.9775999784469604)
EpochMetrics(epoch=36, total_rounds=1350, total_fda_steps=1350, accuracy=0.9781000018119812)
EpochMetrics(epoch=37, total_rounds=1388, total_fda_steps=1388, accuracy=0.979200005531311)
EpochMetrics(epoch=38, total_rounds=1425, total_fda_steps=1425, accuracy=0.9793000221252441)
EpochMetrics(epoch=39, total_rounds=1463, total_fda_steps=1463, accuracy=0.9800000190734863)
EpochMetrics(epoch=40, total_rounds=1500, total_fda_steps=1500, accuracy=0.9800000190734863)
EpochMetrics(epoch=41, total_rounds=1538, total_fda_steps=1538, accuracy=0.9800999760627747)
EpochMetrics(epoch=42, total_rounds=1575, total_fda_steps=1575, accuracy=0.9799000024795532)
EpochMetrics(epoch=43, total_rounds=1613, total_fda_steps=1613, accuracy=0.9807000160217285)
EpochMetrics(epoch=44, total_rounds=1650, total_fda_steps=1650, accuracy=0.9810000061988831)
EpochMetrics(epoch=45, total_rounds=1688, total_fda_steps=1688, accuracy=0.9810000061988831)
EpochMetrics(epoch=46, total_rounds=1725, total_fda_steps=1725, accuracy=0.9818000197410583)
EpochMetrics(epoch=47, total_rounds=1763, total_fda_steps=1763, accuracy=0.9815999865531921)
EpochMetrics(epoch=48, total_rounds=1800, total_fda_steps=1800, accuracy=0.9828000068664551)
EpochMetrics(epoch=49, total_rounds=1838, total_fda_steps=1838, accuracy=0.9825000166893005)
EpochMetrics(epoch=50, total_rounds=1875, total_fda_steps=1875, accuracy=0.9822999835014343)
EpochMetrics(epoch=51, total_rounds=1913, total_fda_steps=1913, accuracy=0.9825999736785889)
EpochMetrics(epoch=52, total_rounds=1950, total_fda_steps=1950, accuracy=0.9836000204086304)
EpochMetrics(epoch=53, total_rounds=1988, total_fda_steps=1988, accuracy=0.9832000136375427)
EpochMetrics(epoch=54, total_rounds=2025, total_fda_steps=2025, accuracy=0.9830999970436096)
EpochMetrics(epoch=55, total_rounds=2063, total_fda_steps=2063, accuracy=0.9836000204086304)
EpochMetrics(epoch=56, total_rounds=2100, total_fda_steps=2100, accuracy=0.9832000136375427)
EpochMetrics(epoch=57, total_rounds=2138, total_fda_steps=2138, accuracy=0.9837999939918518)
EpochMetrics(epoch=58, total_rounds=2175, total_fda_steps=2175, accuracy=0.983299970626831)
EpochMetrics(epoch=59, total_rounds=2213, total_fda_steps=2213, accuracy=0.9830999970436096)
EpochMetrics(epoch=60, total_rounds=2250, total_fda_steps=2250, accuracy=0.9830999970436096)
EpochMetrics(epoch=61, total_rounds=2288, total_fda_steps=2288, accuracy=0.9840999841690063)
