Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : linear
Num Clients : 55
Batch size : 64
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=3, total_fda_steps=18, accuracy=0.7457000017166138)
EpochMetrics(epoch=2, total_rounds=4, total_fda_steps=35, accuracy=0.849399983882904)
EpochMetrics(epoch=3, total_rounds=5, total_fda_steps=52, accuracy=0.8787000179290771)
EpochMetrics(epoch=4, total_rounds=6, total_fda_steps=69, accuracy=0.8928999900817871)
EpochMetrics(epoch=5, total_rounds=7, total_fda_steps=86, accuracy=0.900600016117096)
EpochMetrics(epoch=6, total_rounds=8, total_fda_steps=103, accuracy=0.9065999984741211)
EpochMetrics(epoch=7, total_rounds=9, total_fda_steps=120, accuracy=0.9121000170707703)
EpochMetrics(epoch=8, total_rounds=10, total_fda_steps=137, accuracy=0.9161999821662903)
EpochMetrics(epoch=9, total_rounds=11, total_fda_steps=154, accuracy=0.9204999804496765)
EpochMetrics(epoch=10, total_rounds=12, total_fda_steps=171, accuracy=0.9221000075340271)
EpochMetrics(epoch=11, total_rounds=13, total_fda_steps=188, accuracy=0.9258000254631042)
EpochMetrics(epoch=12, total_rounds=14, total_fda_steps=205, accuracy=0.9294999837875366)
EpochMetrics(epoch=13, total_rounds=15, total_fda_steps=222, accuracy=0.9309999942779541)
EpochMetrics(epoch=14, total_rounds=16, total_fda_steps=239, accuracy=0.9341999888420105)
EpochMetrics(epoch=15, total_rounds=17, total_fda_steps=256, accuracy=0.9362999796867371)
EpochMetrics(epoch=16, total_rounds=18, total_fda_steps=273, accuracy=0.9370999932289124)
EpochMetrics(epoch=17, total_rounds=19, total_fda_steps=290, accuracy=0.9401999711990356)
EpochMetrics(epoch=18, total_rounds=20, total_fda_steps=307, accuracy=0.9419999718666077)
EpochMetrics(epoch=19, total_rounds=21, total_fda_steps=324, accuracy=0.9431999921798706)
EpochMetrics(epoch=20, total_rounds=22, total_fda_steps=341, accuracy=0.9453999996185303)
EpochMetrics(epoch=21, total_rounds=24, total_fda_steps=358, accuracy=0.9474999904632568)
EpochMetrics(epoch=22, total_rounds=25, total_fda_steps=376, accuracy=0.9496999979019165)
EpochMetrics(epoch=23, total_rounds=26, total_fda_steps=393, accuracy=0.9505000114440918)
EpochMetrics(epoch=24, total_rounds=27, total_fda_steps=410, accuracy=0.9526000022888184)
EpochMetrics(epoch=25, total_rounds=28, total_fda_steps=427, accuracy=0.9524999856948853)
EpochMetrics(epoch=26, total_rounds=29, total_fda_steps=444, accuracy=0.9542999863624573)
EpochMetrics(epoch=27, total_rounds=30, total_fda_steps=461, accuracy=0.9557999968528748)
EpochMetrics(epoch=28, total_rounds=31, total_fda_steps=478, accuracy=0.9560999870300293)
EpochMetrics(epoch=29, total_rounds=32, total_fda_steps=495, accuracy=0.9584000110626221)
EpochMetrics(epoch=30, total_rounds=33, total_fda_steps=512, accuracy=0.9574000239372253)
EpochMetrics(epoch=31, total_rounds=34, total_fda_steps=529, accuracy=0.9593999981880188)
EpochMetrics(epoch=32, total_rounds=35, total_fda_steps=546, accuracy=0.9603999853134155)
EpochMetrics(epoch=33, total_rounds=36, total_fda_steps=563, accuracy=0.9613999724388123)
EpochMetrics(epoch=34, total_rounds=37, total_fda_steps=580, accuracy=0.961899995803833)
EpochMetrics(epoch=35, total_rounds=38, total_fda_steps=597, accuracy=0.9621999859809875)
EpochMetrics(epoch=36, total_rounds=39, total_fda_steps=614, accuracy=0.9632999897003174)
EpochMetrics(epoch=37, total_rounds=40, total_fda_steps=631, accuracy=0.9635000228881836)
EpochMetrics(epoch=38, total_rounds=41, total_fda_steps=648, accuracy=0.9639999866485596)
EpochMetrics(epoch=39, total_rounds=42, total_fda_steps=665, accuracy=0.9648000001907349)
EpochMetrics(epoch=40, total_rounds=43, total_fda_steps=682, accuracy=0.965399980545044)
EpochMetrics(epoch=41, total_rounds=44, total_fda_steps=699, accuracy=0.9660000205039978)
EpochMetrics(epoch=42, total_rounds=45, total_fda_steps=716, accuracy=0.9660999774932861)
EpochMetrics(epoch=43, total_rounds=46, total_fda_steps=733, accuracy=0.9667999744415283)
EpochMetrics(epoch=44, total_rounds=47, total_fda_steps=751, accuracy=0.9678999781608582)
EpochMetrics(epoch=45, total_rounds=48, total_fda_steps=768, accuracy=0.9686999917030334)
