Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : synchronous
Num Clients : 45
Batch size : 128
Num Epochs : 250
Number of steps until we check RTC : 1
Theta : 0.0
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=11, total_fda_steps=11, accuracy=0.751800000667572)
EpochMetrics(epoch=2, total_rounds=21, total_fda_steps=21, accuracy=0.809499979019165)
EpochMetrics(epoch=3, total_rounds=32, total_fda_steps=32, accuracy=0.8575999736785889)
EpochMetrics(epoch=4, total_rounds=42, total_fda_steps=42, accuracy=0.8756999969482422)
EpochMetrics(epoch=5, total_rounds=53, total_fda_steps=53, accuracy=0.8884000182151794)
EpochMetrics(epoch=6, total_rounds=63, total_fda_steps=63, accuracy=0.8953999876976013)
EpochMetrics(epoch=7, total_rounds=73, total_fda_steps=73, accuracy=0.9017000198364258)
EpochMetrics(epoch=8, total_rounds=84, total_fda_steps=84, accuracy=0.9081000089645386)
EpochMetrics(epoch=9, total_rounds=94, total_fda_steps=94, accuracy=0.9106000065803528)
EpochMetrics(epoch=10, total_rounds=105, total_fda_steps=105, accuracy=0.9132000207901001)
EpochMetrics(epoch=11, total_rounds=115, total_fda_steps=115, accuracy=0.9172999858856201)
EpochMetrics(epoch=12, total_rounds=125, total_fda_steps=125, accuracy=0.9204000234603882)
EpochMetrics(epoch=13, total_rounds=136, total_fda_steps=136, accuracy=0.923799991607666)
EpochMetrics(epoch=14, total_rounds=146, total_fda_steps=146, accuracy=0.9261999726295471)
EpochMetrics(epoch=15, total_rounds=157, total_fda_steps=157, accuracy=0.9284999966621399)
EpochMetrics(epoch=16, total_rounds=167, total_fda_steps=167, accuracy=0.9307000041007996)
EpochMetrics(epoch=17, total_rounds=178, total_fda_steps=178, accuracy=0.9330000281333923)
EpochMetrics(epoch=18, total_rounds=188, total_fda_steps=188, accuracy=0.9359999895095825)
EpochMetrics(epoch=19, total_rounds=198, total_fda_steps=198, accuracy=0.9376000165939331)
EpochMetrics(epoch=20, total_rounds=209, total_fda_steps=209, accuracy=0.9394000172615051)
EpochMetrics(epoch=21, total_rounds=219, total_fda_steps=219, accuracy=0.9412000179290771)
EpochMetrics(epoch=22, total_rounds=230, total_fda_steps=230, accuracy=0.9434000253677368)
EpochMetrics(epoch=23, total_rounds=240, total_fda_steps=240, accuracy=0.9444000124931335)
