Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : naive
Num Clients : 5
Batch size : 64
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=14, total_fda_steps=188, accuracy=0.9190999865531921)
EpochMetrics(epoch=2, total_rounds=22, total_fda_steps=375, accuracy=0.9453999996185303)
EpochMetrics(epoch=3, total_rounds=29, total_fda_steps=563, accuracy=0.9585999846458435)
EpochMetrics(epoch=4, total_rounds=36, total_fda_steps=750, accuracy=0.9657999873161316)
EpochMetrics(epoch=5, total_rounds=44, total_fda_steps=938, accuracy=0.9708999991416931)
EpochMetrics(epoch=6, total_rounds=51, total_fda_steps=1125, accuracy=0.9725000262260437)
EpochMetrics(epoch=7, total_rounds=59, total_fda_steps=1313, accuracy=0.9768999814987183)
EpochMetrics(epoch=8, total_rounds=66, total_fda_steps=1500, accuracy=0.9794999957084656)
EpochMetrics(epoch=9, total_rounds=73, total_fda_steps=1688, accuracy=0.9811000227928162)
EpochMetrics(epoch=10, total_rounds=81, total_fda_steps=1875, accuracy=0.980400025844574)
EpochMetrics(epoch=11, total_rounds=88, total_fda_steps=2063, accuracy=0.982699990272522)
EpochMetrics(epoch=12, total_rounds=96, total_fda_steps=2250, accuracy=0.9835000038146973)
EpochMetrics(epoch=13, total_rounds=103, total_fda_steps=2438, accuracy=0.9848999977111816)
EpochMetrics(epoch=14, total_rounds=111, total_fda_steps=2625, accuracy=0.9843999743461609)
EpochMetrics(epoch=15, total_rounds=118, total_fda_steps=2813, accuracy=0.9839000105857849)
EpochMetrics(epoch=16, total_rounds=126, total_fda_steps=3000, accuracy=0.9858999848365784)
EpochMetrics(epoch=17, total_rounds=134, total_fda_steps=3188, accuracy=0.9861999750137329)
EpochMetrics(epoch=18, total_rounds=141, total_fda_steps=3375, accuracy=0.9864000082015991)
EpochMetrics(epoch=19, total_rounds=149, total_fda_steps=3563, accuracy=0.986299991607666)
EpochMetrics(epoch=20, total_rounds=155, total_fda_steps=3750, accuracy=0.9868000149726868)
EpochMetrics(epoch=21, total_rounds=163, total_fda_steps=3938, accuracy=0.9861999750137329)
EpochMetrics(epoch=22, total_rounds=170, total_fda_steps=4125, accuracy=0.9868999719619751)
EpochMetrics(epoch=23, total_rounds=177, total_fda_steps=4313, accuracy=0.9869999885559082)
EpochMetrics(epoch=24, total_rounds=185, total_fda_steps=4500, accuracy=0.9871000051498413)
EpochMetrics(epoch=25, total_rounds=192, total_fda_steps=4688, accuracy=0.9869999885559082)
EpochMetrics(epoch=26, total_rounds=199, total_fda_steps=4875, accuracy=0.9876000285148621)
EpochMetrics(epoch=27, total_rounds=207, total_fda_steps=5063, accuracy=0.9879000186920166)
EpochMetrics(epoch=28, total_rounds=214, total_fda_steps=5250, accuracy=0.9868999719619751)
EpochMetrics(epoch=29, total_rounds=221, total_fda_steps=5438, accuracy=0.9871000051498413)
EpochMetrics(epoch=30, total_rounds=229, total_fda_steps=5625, accuracy=0.9878000020980835)
EpochMetrics(epoch=31, total_rounds=236, total_fda_steps=5813, accuracy=0.987500011920929)
EpochMetrics(epoch=32, total_rounds=243, total_fda_steps=6000, accuracy=0.9876999855041504)
EpochMetrics(epoch=33, total_rounds=250, total_fda_steps=6188, accuracy=0.9876999855041504)
EpochMetrics(epoch=34, total_rounds=257, total_fda_steps=6375, accuracy=0.9878000020980835)
EpochMetrics(epoch=35, total_rounds=264, total_fda_steps=6563, accuracy=0.9883999824523926)
EpochMetrics(epoch=36, total_rounds=271, total_fda_steps=6750, accuracy=0.988099992275238)
EpochMetrics(epoch=37, total_rounds=279, total_fda_steps=6938, accuracy=0.9878000020980835)
EpochMetrics(epoch=38, total_rounds=286, total_fda_steps=7125, accuracy=0.9873999953269958)
EpochMetrics(epoch=39, total_rounds=292, total_fda_steps=7313, accuracy=0.9878000020980835)
EpochMetrics(epoch=40, total_rounds=299, total_fda_steps=7500, accuracy=0.9873999953269958)
EpochMetrics(epoch=41, total_rounds=306, total_fda_steps=7688, accuracy=0.989300012588501)
EpochMetrics(epoch=42, total_rounds=313, total_fda_steps=7875, accuracy=0.9879999756813049)
EpochMetrics(epoch=43, total_rounds=320, total_fda_steps=8063, accuracy=0.9883000254631042)
EpochMetrics(epoch=44, total_rounds=327, total_fda_steps=8250, accuracy=0.9883999824523926)
EpochMetrics(epoch=45, total_rounds=332, total_fda_steps=8438, accuracy=0.988099992275238)
EpochMetrics(epoch=46, total_rounds=338, total_fda_steps=8625, accuracy=0.9879999756813049)
EpochMetrics(epoch=47, total_rounds=345, total_fda_steps=8813, accuracy=0.9887999892234802)
EpochMetrics(epoch=48, total_rounds=352, total_fda_steps=9000, accuracy=0.9883999824523926)
EpochMetrics(epoch=49, total_rounds=359, total_fda_steps=9188, accuracy=0.9884999990463257)
EpochMetrics(epoch=50, total_rounds=367, total_fda_steps=9375, accuracy=0.988099992275238)
EpochMetrics(epoch=51, total_rounds=374, total_fda_steps=9563, accuracy=0.9879999756813049)
EpochMetrics(epoch=52, total_rounds=380, total_fda_steps=9750, accuracy=0.9879000186920166)
EpochMetrics(epoch=53, total_rounds=387, total_fda_steps=9938, accuracy=0.9887999892234802)
EpochMetrics(epoch=54, total_rounds=392, total_fda_steps=10125, accuracy=0.9879999756813049)
EpochMetrics(epoch=55, total_rounds=398, total_fda_steps=10313, accuracy=0.9887999892234802)
EpochMetrics(epoch=56, total_rounds=404, total_fda_steps=10500, accuracy=0.9883999824523926)
EpochMetrics(epoch=57, total_rounds=414, total_fda_steps=10688, accuracy=0.9872000217437744)
EpochMetrics(epoch=58, total_rounds=425, total_fda_steps=10875, accuracy=0.9882000088691711)
EpochMetrics(epoch=59, total_rounds=431, total_fda_steps=11063, accuracy=0.9886000156402588)
EpochMetrics(epoch=60, total_rounds=438, total_fda_steps=11250, accuracy=0.9882000088691711)
EpochMetrics(epoch=61, total_rounds=443, total_fda_steps=11438, accuracy=0.9887999892234802)
EpochMetrics(epoch=62, total_rounds=449, total_fda_steps=11625, accuracy=0.9887999892234802)
EpochMetrics(epoch=63, total_rounds=456, total_fda_steps=11813, accuracy=0.9883999824523926)
EpochMetrics(epoch=64, total_rounds=461, total_fda_steps=12000, accuracy=0.9876999855041504)
EpochMetrics(epoch=65, total_rounds=469, total_fda_steps=12188, accuracy=0.9876000285148621)
EpochMetrics(epoch=66, total_rounds=476, total_fda_steps=12375, accuracy=0.9882000088691711)
EpochMetrics(epoch=67, total_rounds=483, total_fda_steps=12563, accuracy=0.9882000088691711)
EpochMetrics(epoch=68, total_rounds=493, total_fda_steps=12750, accuracy=0.9886000156402588)
EpochMetrics(epoch=69, total_rounds=503, total_fda_steps=12938, accuracy=0.9882000088691711)
EpochMetrics(epoch=70, total_rounds=510, total_fda_steps=13125, accuracy=0.9890999794006348)
EpochMetrics(epoch=71, total_rounds=514, total_fda_steps=13313, accuracy=0.9879999756813049)
EpochMetrics(epoch=72, total_rounds=524, total_fda_steps=13500, accuracy=0.9878000020980835)
EpochMetrics(epoch=73, total_rounds=531, total_fda_steps=13688, accuracy=0.9886000156402588)
EpochMetrics(epoch=74, total_rounds=536, total_fda_steps=13875, accuracy=0.9883000254631042)
EpochMetrics(epoch=75, total_rounds=544, total_fda_steps=14063, accuracy=0.9879000186920166)
EpochMetrics(epoch=76, total_rounds=550, total_fda_steps=14250, accuracy=0.9886999726295471)
EpochMetrics(epoch=77, total_rounds=556, total_fda_steps=14438, accuracy=0.9886000156402588)
EpochMetrics(epoch=78, total_rounds=559, total_fda_steps=14625, accuracy=0.9882000088691711)
EpochMetrics(epoch=79, total_rounds=566, total_fda_steps=14813, accuracy=0.9884999990463257)
EpochMetrics(epoch=80, total_rounds=571, total_fda_steps=15000, accuracy=0.9886000156402588)
EpochMetrics(epoch=81, total_rounds=578, total_fda_steps=15188, accuracy=0.9876000285148621)
EpochMetrics(epoch=82, total_rounds=586, total_fda_steps=15375, accuracy=0.9883000254631042)
EpochMetrics(epoch=83, total_rounds=592, total_fda_steps=15563, accuracy=0.9891999959945679)
EpochMetrics(epoch=84, total_rounds=599, total_fda_steps=15750, accuracy=0.9883999824523926)
EpochMetrics(epoch=85, total_rounds=608, total_fda_steps=15938, accuracy=0.9889000058174133)
EpochMetrics(epoch=86, total_rounds=617, total_fda_steps=16125, accuracy=0.9879999756813049)
EpochMetrics(epoch=87, total_rounds=625, total_fda_steps=16313, accuracy=0.9886000156402588)
EpochMetrics(epoch=88, total_rounds=632, total_fda_steps=16500, accuracy=0.9879999756813049)
EpochMetrics(epoch=89, total_rounds=639, total_fda_steps=16688, accuracy=0.9886999726295471)
EpochMetrics(epoch=90, total_rounds=645, total_fda_steps=16875, accuracy=0.989300012588501)
EpochMetrics(epoch=91, total_rounds=650, total_fda_steps=17063, accuracy=0.9887999892234802)
EpochMetrics(epoch=92, total_rounds=657, total_fda_steps=17250, accuracy=0.9896000027656555)
EpochMetrics(epoch=93, total_rounds=661, total_fda_steps=17438, accuracy=0.989300012588501)
EpochMetrics(epoch=94, total_rounds=668, total_fda_steps=17625, accuracy=0.9887999892234802)
EpochMetrics(epoch=95, total_rounds=682, total_fda_steps=17813, accuracy=0.9879000186920166)
EpochMetrics(epoch=96, total_rounds=689, total_fda_steps=18000, accuracy=0.9886000156402588)
EpochMetrics(epoch=97, total_rounds=694, total_fda_steps=18188, accuracy=0.988099992275238)
EpochMetrics(epoch=98, total_rounds=698, total_fda_steps=18375, accuracy=0.9878000020980835)
EpochMetrics(epoch=99, total_rounds=702, total_fda_steps=18563, accuracy=0.9884999990463257)
EpochMetrics(epoch=100, total_rounds=704, total_fda_steps=18750, accuracy=0.9886999726295471)
EpochMetrics(epoch=101, total_rounds=706, total_fda_steps=18938, accuracy=0.9884999990463257)
EpochMetrics(epoch=102, total_rounds=713, total_fda_steps=19125, accuracy=0.9882000088691711)
EpochMetrics(epoch=103, total_rounds=722, total_fda_steps=19313, accuracy=0.9879999756813049)
EpochMetrics(epoch=104, total_rounds=733, total_fda_steps=19500, accuracy=0.9883999824523926)
EpochMetrics(epoch=105, total_rounds=741, total_fda_steps=19688, accuracy=0.9879999756813049)
EpochMetrics(epoch=106, total_rounds=746, total_fda_steps=19875, accuracy=0.9883999824523926)
EpochMetrics(epoch=107, total_rounds=749, total_fda_steps=20063, accuracy=0.9883000254631042)
EpochMetrics(epoch=108, total_rounds=758, total_fda_steps=20250, accuracy=0.9884999990463257)
EpochMetrics(epoch=109, total_rounds=765, total_fda_steps=20438, accuracy=0.9889000058174133)
EpochMetrics(epoch=110, total_rounds=772, total_fda_steps=20625, accuracy=0.9890000224113464)
EpochMetrics(epoch=111, total_rounds=780, total_fda_steps=20813, accuracy=0.9876999855041504)
EpochMetrics(epoch=112, total_rounds=786, total_fda_steps=21000, accuracy=0.9884999990463257)
EpochMetrics(epoch=113, total_rounds=795, total_fda_steps=21188, accuracy=0.988099992275238)
EpochMetrics(epoch=114, total_rounds=800, total_fda_steps=21375, accuracy=0.9879999756813049)
EpochMetrics(epoch=115, total_rounds=805, total_fda_steps=21563, accuracy=0.9884999990463257)
EpochMetrics(epoch=116, total_rounds=811, total_fda_steps=21750, accuracy=0.9883999824523926)
EpochMetrics(epoch=117, total_rounds=814, total_fda_steps=21938, accuracy=0.9884999990463257)
EpochMetrics(epoch=118, total_rounds=821, total_fda_steps=22125, accuracy=0.988099992275238)
EpochMetrics(epoch=119, total_rounds=825, total_fda_steps=22313, accuracy=0.9883999824523926)
EpochMetrics(epoch=120, total_rounds=831, total_fda_steps=22500, accuracy=0.9879999756813049)
EpochMetrics(epoch=121, total_rounds=840, total_fda_steps=22688, accuracy=0.9886000156402588)
EpochMetrics(epoch=122, total_rounds=851, total_fda_steps=22875, accuracy=0.9878000020980835)
EpochMetrics(epoch=123, total_rounds=857, total_fda_steps=23063, accuracy=0.9887999892234802)
EpochMetrics(epoch=124, total_rounds=866, total_fda_steps=23250, accuracy=0.988099992275238)
EpochMetrics(epoch=125, total_rounds=872, total_fda_steps=23438, accuracy=0.9879999756813049)
EpochMetrics(epoch=126, total_rounds=880, total_fda_steps=23625, accuracy=0.9884999990463257)
EpochMetrics(epoch=127, total_rounds=890, total_fda_steps=23813, accuracy=0.9876000285148621)
EpochMetrics(epoch=128, total_rounds=899, total_fda_steps=24000, accuracy=0.9887999892234802)
EpochMetrics(epoch=129, total_rounds=907, total_fda_steps=24188, accuracy=0.9884999990463257)
EpochMetrics(epoch=130, total_rounds=915, total_fda_steps=24375, accuracy=0.9884999990463257)
EpochMetrics(epoch=131, total_rounds=921, total_fda_steps=24563, accuracy=0.988099992275238)
EpochMetrics(epoch=132, total_rounds=929, total_fda_steps=24750, accuracy=0.9882000088691711)
EpochMetrics(epoch=133, total_rounds=931, total_fda_steps=24938, accuracy=0.988099992275238)
EpochMetrics(epoch=134, total_rounds=934, total_fda_steps=25125, accuracy=0.9879000186920166)
EpochMetrics(epoch=135, total_rounds=934, total_fda_steps=25313, accuracy=0.9879999756813049)
EpochMetrics(epoch=136, total_rounds=934, total_fda_steps=25500, accuracy=0.9879999756813049)
EpochMetrics(epoch=137, total_rounds=934, total_fda_steps=25688, accuracy=0.988099992275238)
EpochMetrics(epoch=138, total_rounds=934, total_fda_steps=25875, accuracy=0.9883000254631042)
EpochMetrics(epoch=139, total_rounds=934, total_fda_steps=26063, accuracy=0.988099992275238)
EpochMetrics(epoch=140, total_rounds=934, total_fda_steps=26250, accuracy=0.9882000088691711)
EpochMetrics(epoch=141, total_rounds=934, total_fda_steps=26438, accuracy=0.9883000254631042)
EpochMetrics(epoch=142, total_rounds=934, total_fda_steps=26625, accuracy=0.9882000088691711)
EpochMetrics(epoch=143, total_rounds=934, total_fda_steps=26813, accuracy=0.9882000088691711)
EpochMetrics(epoch=144, total_rounds=934, total_fda_steps=27000, accuracy=0.9883999824523926)
EpochMetrics(epoch=145, total_rounds=935, total_fda_steps=27188, accuracy=0.9882000088691711)
EpochMetrics(epoch=146, total_rounds=946, total_fda_steps=27375, accuracy=0.9869999885559082)
EpochMetrics(epoch=147, total_rounds=969, total_fda_steps=27563, accuracy=0.9876999855041504)
EpochMetrics(epoch=148, total_rounds=980, total_fda_steps=27750, accuracy=0.9879999756813049)
EpochMetrics(epoch=149, total_rounds=989, total_fda_steps=27938, accuracy=0.9882000088691711)
EpochMetrics(epoch=150, total_rounds=998, total_fda_steps=28125, accuracy=0.988099992275238)
EpochMetrics(epoch=151, total_rounds=1001, total_fda_steps=28313, accuracy=0.9883999824523926)
EpochMetrics(epoch=152, total_rounds=1005, total_fda_steps=28500, accuracy=0.9884999990463257)
EpochMetrics(epoch=153, total_rounds=1010, total_fda_steps=28688, accuracy=0.988099992275238)
EpochMetrics(epoch=154, total_rounds=1014, total_fda_steps=28875, accuracy=0.9878000020980835)
EpochMetrics(epoch=155, total_rounds=1028, total_fda_steps=29063, accuracy=0.9887999892234802)
EpochMetrics(epoch=156, total_rounds=1038, total_fda_steps=29250, accuracy=0.9890000224113464)
EpochMetrics(epoch=157, total_rounds=1039, total_fda_steps=29438, accuracy=0.9886999726295471)
EpochMetrics(epoch=158, total_rounds=1040, total_fda_steps=29625, accuracy=0.989300012588501)
EpochMetrics(epoch=159, total_rounds=1040, total_fda_steps=29813, accuracy=0.9890999794006348)
EpochMetrics(epoch=160, total_rounds=1040, total_fda_steps=30000, accuracy=0.989300012588501)
EpochMetrics(epoch=161, total_rounds=1040, total_fda_steps=30188, accuracy=0.9891999959945679)
EpochMetrics(epoch=162, total_rounds=1040, total_fda_steps=30375, accuracy=0.9891999959945679)
EpochMetrics(epoch=163, total_rounds=1040, total_fda_steps=30563, accuracy=0.989300012588501)
EpochMetrics(epoch=164, total_rounds=1040, total_fda_steps=30750, accuracy=0.9894000291824341)
EpochMetrics(epoch=165, total_rounds=1040, total_fda_steps=30938, accuracy=0.989300012588501)
EpochMetrics(epoch=166, total_rounds=1040, total_fda_steps=31125, accuracy=0.9890999794006348)
EpochMetrics(epoch=167, total_rounds=1040, total_fda_steps=31313, accuracy=0.9890999794006348)
EpochMetrics(epoch=168, total_rounds=1040, total_fda_steps=31500, accuracy=0.9889000058174133)
EpochMetrics(epoch=169, total_rounds=1040, total_fda_steps=31688, accuracy=0.9889000058174133)
EpochMetrics(epoch=170, total_rounds=1040, total_fda_steps=31875, accuracy=0.9887999892234802)
