Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : naive
Num Clients : 35
Batch size : 64
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=6, total_fda_steps=27, accuracy=0.8284000158309937)
EpochMetrics(epoch=2, total_rounds=9, total_fda_steps=54, accuracy=0.8831999897956848)
EpochMetrics(epoch=3, total_rounds=11, total_fda_steps=81, accuracy=0.8985999822616577)
EpochMetrics(epoch=4, total_rounds=12, total_fda_steps=108, accuracy=0.9075000286102295)
EpochMetrics(epoch=5, total_rounds=14, total_fda_steps=134, accuracy=0.9150999784469604)
EpochMetrics(epoch=6, total_rounds=15, total_fda_steps=161, accuracy=0.9225000143051147)
EpochMetrics(epoch=7, total_rounds=17, total_fda_steps=188, accuracy=0.926800012588501)
EpochMetrics(epoch=8, total_rounds=18, total_fda_steps=215, accuracy=0.9315000176429749)
EpochMetrics(epoch=9, total_rounds=20, total_fda_steps=242, accuracy=0.9348999857902527)
EpochMetrics(epoch=10, total_rounds=21, total_fda_steps=268, accuracy=0.9366999864578247)
EpochMetrics(epoch=11, total_rounds=23, total_fda_steps=295, accuracy=0.9401999711990356)
EpochMetrics(epoch=12, total_rounds=24, total_fda_steps=322, accuracy=0.9422000050544739)
EpochMetrics(epoch=13, total_rounds=26, total_fda_steps=349, accuracy=0.9452000260353088)
EpochMetrics(epoch=14, total_rounds=27, total_fda_steps=375, accuracy=0.9484999775886536)
EpochMetrics(epoch=15, total_rounds=29, total_fda_steps=402, accuracy=0.9505000114440918)
EpochMetrics(epoch=16, total_rounds=30, total_fda_steps=429, accuracy=0.9545999765396118)
EpochMetrics(epoch=17, total_rounds=32, total_fda_steps=456, accuracy=0.955299973487854)
EpochMetrics(epoch=18, total_rounds=33, total_fda_steps=483, accuracy=0.9571999907493591)
EpochMetrics(epoch=19, total_rounds=35, total_fda_steps=509, accuracy=0.9595000147819519)
EpochMetrics(epoch=20, total_rounds=36, total_fda_steps=536, accuracy=0.9609000086784363)
EpochMetrics(epoch=21, total_rounds=38, total_fda_steps=563, accuracy=0.9613000154495239)
EpochMetrics(epoch=22, total_rounds=39, total_fda_steps=590, accuracy=0.9620000123977661)
EpochMetrics(epoch=23, total_rounds=40, total_fda_steps=617, accuracy=0.9635999798774719)
EpochMetrics(epoch=24, total_rounds=42, total_fda_steps=643, accuracy=0.9638000130653381)
EpochMetrics(epoch=25, total_rounds=43, total_fda_steps=670, accuracy=0.9650999903678894)
EpochMetrics(epoch=26, total_rounds=45, total_fda_steps=697, accuracy=0.9646999835968018)
EpochMetrics(epoch=27, total_rounds=46, total_fda_steps=724, accuracy=0.9664999842643738)
EpochMetrics(epoch=28, total_rounds=48, total_fda_steps=750, accuracy=0.9668999910354614)
EpochMetrics(epoch=29, total_rounds=49, total_fda_steps=777, accuracy=0.9685999751091003)
EpochMetrics(epoch=30, total_rounds=51, total_fda_steps=804, accuracy=0.9693999886512756)
EpochMetrics(epoch=31, total_rounds=52, total_fda_steps=831, accuracy=0.9695000052452087)
EpochMetrics(epoch=32, total_rounds=53, total_fda_steps=858, accuracy=0.9696000218391418)
EpochMetrics(epoch=33, total_rounds=55, total_fda_steps=884, accuracy=0.97079998254776)
EpochMetrics(epoch=34, total_rounds=56, total_fda_steps=911, accuracy=0.9714999794960022)
EpochMetrics(epoch=35, total_rounds=58, total_fda_steps=938, accuracy=0.972000002861023)
EpochMetrics(epoch=36, total_rounds=59, total_fda_steps=965, accuracy=0.9726999998092651)
EpochMetrics(epoch=37, total_rounds=61, total_fda_steps=992, accuracy=0.9729999899864197)
EpochMetrics(epoch=38, total_rounds=62, total_fda_steps=1018, accuracy=0.9722999930381775)
EpochMetrics(epoch=39, total_rounds=64, total_fda_steps=1045, accuracy=0.9735000133514404)
EpochMetrics(epoch=40, total_rounds=65, total_fda_steps=1072, accuracy=0.9739999771118164)
EpochMetrics(epoch=41, total_rounds=67, total_fda_steps=1099, accuracy=0.9743000268936157)
EpochMetrics(epoch=42, total_rounds=68, total_fda_steps=1125, accuracy=0.9745000004768372)
EpochMetrics(epoch=43, total_rounds=69, total_fda_steps=1152, accuracy=0.9749000072479248)
EpochMetrics(epoch=44, total_rounds=71, total_fda_steps=1179, accuracy=0.9753999710083008)
EpochMetrics(epoch=45, total_rounds=72, total_fda_steps=1206, accuracy=0.975600004196167)
EpochMetrics(epoch=46, total_rounds=74, total_fda_steps=1233, accuracy=0.9764000177383423)
EpochMetrics(epoch=47, total_rounds=75, total_fda_steps=1259, accuracy=0.9765999913215637)
EpochMetrics(epoch=48, total_rounds=76, total_fda_steps=1286, accuracy=0.9769999980926514)
EpochMetrics(epoch=49, total_rounds=78, total_fda_steps=1313, accuracy=0.9769999980926514)
EpochMetrics(epoch=50, total_rounds=79, total_fda_steps=1340, accuracy=0.9775999784469604)
EpochMetrics(epoch=51, total_rounds=80, total_fda_steps=1367, accuracy=0.9782999753952026)
EpochMetrics(epoch=52, total_rounds=82, total_fda_steps=1393, accuracy=0.9778000116348267)
EpochMetrics(epoch=53, total_rounds=83, total_fda_steps=1420, accuracy=0.9782999753952026)
EpochMetrics(epoch=54, total_rounds=85, total_fda_steps=1447, accuracy=0.978600025177002)
EpochMetrics(epoch=55, total_rounds=86, total_fda_steps=1474, accuracy=0.9790999889373779)
EpochMetrics(epoch=56, total_rounds=87, total_fda_steps=1500, accuracy=0.9787999987602234)
EpochMetrics(epoch=57, total_rounds=89, total_fda_steps=1527, accuracy=0.9799000024795532)
EpochMetrics(epoch=58, total_rounds=90, total_fda_steps=1554, accuracy=0.9797000288963318)
EpochMetrics(epoch=59, total_rounds=92, total_fda_steps=1581, accuracy=0.9796000123023987)
EpochMetrics(epoch=60, total_rounds=93, total_fda_steps=1608, accuracy=0.9800000190734863)
EpochMetrics(epoch=61, total_rounds=94, total_fda_steps=1634, accuracy=0.9811000227928162)
EpochMetrics(epoch=62, total_rounds=96, total_fda_steps=1661, accuracy=0.9804999828338623)
EpochMetrics(epoch=63, total_rounds=97, total_fda_steps=1688, accuracy=0.9805999994277954)
EpochMetrics(epoch=64, total_rounds=98, total_fda_steps=1715, accuracy=0.9800999760627747)
EpochMetrics(epoch=65, total_rounds=100, total_fda_steps=1742, accuracy=0.9807000160217285)
EpochMetrics(epoch=66, total_rounds=101, total_fda_steps=1768, accuracy=0.9807000160217285)
EpochMetrics(epoch=67, total_rounds=103, total_fda_steps=1795, accuracy=0.9817000031471252)
EpochMetrics(epoch=68, total_rounds=104, total_fda_steps=1822, accuracy=0.9819999933242798)
EpochMetrics(epoch=69, total_rounds=105, total_fda_steps=1849, accuracy=0.9819999933242798)
EpochMetrics(epoch=70, total_rounds=107, total_fda_steps=1875, accuracy=0.9811999797821045)
EpochMetrics(epoch=71, total_rounds=108, total_fda_steps=1902, accuracy=0.9819999933242798)
EpochMetrics(epoch=72, total_rounds=109, total_fda_steps=1929, accuracy=0.9815999865531921)
EpochMetrics(epoch=73, total_rounds=111, total_fda_steps=1956, accuracy=0.9825999736785889)
EpochMetrics(epoch=74, total_rounds=112, total_fda_steps=1983, accuracy=0.9819999933242798)
