Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : naive
Num Clients : 15
Batch size : 32
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=12, total_fda_steps=125, accuracy=0.9025999903678894)
EpochMetrics(epoch=2, total_rounds=18, total_fda_steps=250, accuracy=0.9247000217437744)
EpochMetrics(epoch=3, total_rounds=24, total_fda_steps=375, accuracy=0.9366000294685364)
EpochMetrics(epoch=4, total_rounds=29, total_fda_steps=500, accuracy=0.944100022315979)
EpochMetrics(epoch=5, total_rounds=35, total_fda_steps=625, accuracy=0.9523000121116638)
EpochMetrics(epoch=6, total_rounds=41, total_fda_steps=750, accuracy=0.9598000049591064)
EpochMetrics(epoch=7, total_rounds=46, total_fda_steps=875, accuracy=0.9620000123977661)
EpochMetrics(epoch=8, total_rounds=52, total_fda_steps=1000, accuracy=0.9657999873161316)
EpochMetrics(epoch=9, total_rounds=58, total_fda_steps=1125, accuracy=0.9675999879837036)
EpochMetrics(epoch=10, total_rounds=63, total_fda_steps=1250, accuracy=0.9707000255584717)
EpochMetrics(epoch=11, total_rounds=69, total_fda_steps=1375, accuracy=0.9725000262260437)
EpochMetrics(epoch=12, total_rounds=74, total_fda_steps=1500, accuracy=0.9743000268936157)
EpochMetrics(epoch=13, total_rounds=80, total_fda_steps=1625, accuracy=0.9746999740600586)
EpochMetrics(epoch=14, total_rounds=85, total_fda_steps=1750, accuracy=0.9775999784469604)
EpochMetrics(epoch=15, total_rounds=91, total_fda_steps=1875, accuracy=0.9779000282287598)
EpochMetrics(epoch=16, total_rounds=97, total_fda_steps=2000, accuracy=0.9776999950408936)
EpochMetrics(epoch=17, total_rounds=102, total_fda_steps=2125, accuracy=0.9793999791145325)
EpochMetrics(epoch=18, total_rounds=108, total_fda_steps=2250, accuracy=0.9796000123023987)
EpochMetrics(epoch=19, total_rounds=113, total_fda_steps=2375, accuracy=0.9800000190734863)
EpochMetrics(epoch=20, total_rounds=119, total_fda_steps=2500, accuracy=0.9803000092506409)
EpochMetrics(epoch=21, total_rounds=124, total_fda_steps=2625, accuracy=0.982200026512146)
EpochMetrics(epoch=22, total_rounds=130, total_fda_steps=2750, accuracy=0.9819999933242798)
EpochMetrics(epoch=23, total_rounds=135, total_fda_steps=2875, accuracy=0.9815000295639038)
EpochMetrics(epoch=24, total_rounds=141, total_fda_steps=3000, accuracy=0.9833999872207642)
EpochMetrics(epoch=25, total_rounds=147, total_fda_steps=3125, accuracy=0.9833999872207642)
EpochMetrics(epoch=26, total_rounds=152, total_fda_steps=3250, accuracy=0.984499990940094)
EpochMetrics(epoch=27, total_rounds=158, total_fda_steps=3375, accuracy=0.9851999878883362)
EpochMetrics(epoch=28, total_rounds=163, total_fda_steps=3500, accuracy=0.9850000143051147)
EpochMetrics(epoch=29, total_rounds=169, total_fda_steps=3625, accuracy=0.9854000210762024)
EpochMetrics(epoch=30, total_rounds=174, total_fda_steps=3750, accuracy=0.9850999712944031)
EpochMetrics(epoch=31, total_rounds=180, total_fda_steps=3875, accuracy=0.9855999946594238)
EpochMetrics(epoch=32, total_rounds=185, total_fda_steps=4000, accuracy=0.986299991607666)
