Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : naive
Num Clients : 45
Batch size : 256
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=2, total_fda_steps=6, accuracy=0.703499972820282)
EpochMetrics(epoch=2, total_rounds=3, total_fda_steps=11, accuracy=0.7513999938964844)
EpochMetrics(epoch=3, total_rounds=4, total_fda_steps=16, accuracy=0.7659000158309937)
EpochMetrics(epoch=4, total_rounds=6, total_fda_steps=21, accuracy=0.8112999796867371)
EpochMetrics(epoch=5, total_rounds=7, total_fda_steps=27, accuracy=0.8450000286102295)
EpochMetrics(epoch=6, total_rounds=8, total_fda_steps=32, accuracy=0.8618999719619751)
EpochMetrics(epoch=7, total_rounds=9, total_fda_steps=37, accuracy=0.871999979019165)
EpochMetrics(epoch=8, total_rounds=9, total_fda_steps=42, accuracy=0.8822000026702881)
EpochMetrics(epoch=9, total_rounds=10, total_fda_steps=47, accuracy=0.8902999758720398)
EpochMetrics(epoch=10, total_rounds=11, total_fda_steps=53, accuracy=0.8953999876976013)
EpochMetrics(epoch=11, total_rounds=11, total_fda_steps=58, accuracy=0.9002000093460083)
EpochMetrics(epoch=12, total_rounds=12, total_fda_steps=63, accuracy=0.9020000100135803)
EpochMetrics(epoch=13, total_rounds=12, total_fda_steps=68, accuracy=0.9047999978065491)
EpochMetrics(epoch=14, total_rounds=13, total_fda_steps=73, accuracy=0.9070000052452087)
EpochMetrics(epoch=15, total_rounds=13, total_fda_steps=79, accuracy=0.9093000292778015)
EpochMetrics(epoch=16, total_rounds=14, total_fda_steps=84, accuracy=0.9128000140190125)
EpochMetrics(epoch=17, total_rounds=14, total_fda_steps=89, accuracy=0.9142000079154968)
EpochMetrics(epoch=18, total_rounds=15, total_fda_steps=94, accuracy=0.9162999987602234)
EpochMetrics(epoch=19, total_rounds=15, total_fda_steps=99, accuracy=0.9179999828338623)
EpochMetrics(epoch=20, total_rounds=16, total_fda_steps=105, accuracy=0.9189000129699707)
EpochMetrics(epoch=21, total_rounds=17, total_fda_steps=110, accuracy=0.9212999939918518)
EpochMetrics(epoch=22, total_rounds=17, total_fda_steps=115, accuracy=0.9222999811172485)
EpochMetrics(epoch=23, total_rounds=18, total_fda_steps=120, accuracy=0.9244999885559082)
EpochMetrics(epoch=24, total_rounds=18, total_fda_steps=125, accuracy=0.9251000285148621)
EpochMetrics(epoch=25, total_rounds=19, total_fda_steps=131, accuracy=0.926800012588501)
EpochMetrics(epoch=26, total_rounds=19, total_fda_steps=136, accuracy=0.9283999800682068)
EpochMetrics(epoch=27, total_rounds=20, total_fda_steps=141, accuracy=0.9294000267982483)
EpochMetrics(epoch=28, total_rounds=20, total_fda_steps=146, accuracy=0.9315000176429749)
EpochMetrics(epoch=29, total_rounds=21, total_fda_steps=152, accuracy=0.9320999979972839)
EpochMetrics(epoch=30, total_rounds=21, total_fda_steps=157, accuracy=0.9330999851226807)
EpochMetrics(epoch=31, total_rounds=22, total_fda_steps=162, accuracy=0.933899998664856)
EpochMetrics(epoch=32, total_rounds=22, total_fda_steps=167, accuracy=0.9343000054359436)
EpochMetrics(epoch=33, total_rounds=23, total_fda_steps=172, accuracy=0.9351999759674072)
EpochMetrics(epoch=34, total_rounds=23, total_fda_steps=178, accuracy=0.9366999864578247)
EpochMetrics(epoch=35, total_rounds=24, total_fda_steps=183, accuracy=0.9376000165939331)
EpochMetrics(epoch=36, total_rounds=24, total_fda_steps=188, accuracy=0.9387999773025513)
EpochMetrics(epoch=37, total_rounds=25, total_fda_steps=193, accuracy=0.9401000142097473)
EpochMetrics(epoch=38, total_rounds=25, total_fda_steps=198, accuracy=0.9405999779701233)
EpochMetrics(epoch=39, total_rounds=26, total_fda_steps=204, accuracy=0.9415000081062317)
EpochMetrics(epoch=40, total_rounds=26, total_fda_steps=209, accuracy=0.942799985408783)
EpochMetrics(epoch=41, total_rounds=27, total_fda_steps=214, accuracy=0.9448000192642212)
EpochMetrics(epoch=42, total_rounds=27, total_fda_steps=219, accuracy=0.9452999830245972)
EpochMetrics(epoch=43, total_rounds=28, total_fda_steps=224, accuracy=0.9456999897956848)
EpochMetrics(epoch=44, total_rounds=28, total_fda_steps=230, accuracy=0.9460999965667725)
EpochMetrics(epoch=45, total_rounds=29, total_fda_steps=235, accuracy=0.9473999738693237)
EpochMetrics(epoch=46, total_rounds=29, total_fda_steps=240, accuracy=0.9485999941825867)
EpochMetrics(epoch=47, total_rounds=30, total_fda_steps=245, accuracy=0.9488999843597412)
EpochMetrics(epoch=48, total_rounds=30, total_fda_steps=250, accuracy=0.9498000144958496)
EpochMetrics(epoch=49, total_rounds=31, total_fda_steps=256, accuracy=0.9505000114440918)
EpochMetrics(epoch=50, total_rounds=31, total_fda_steps=261, accuracy=0.9513999819755554)
EpochMetrics(epoch=51, total_rounds=32, total_fda_steps=266, accuracy=0.95169997215271)
EpochMetrics(epoch=52, total_rounds=32, total_fda_steps=271, accuracy=0.95169997215271)
EpochMetrics(epoch=53, total_rounds=33, total_fda_steps=277, accuracy=0.9524000287055969)
EpochMetrics(epoch=54, total_rounds=34, total_fda_steps=282, accuracy=0.953499972820282)
EpochMetrics(epoch=55, total_rounds=34, total_fda_steps=287, accuracy=0.9538000226020813)
EpochMetrics(epoch=56, total_rounds=35, total_fda_steps=292, accuracy=0.9538000226020813)
EpochMetrics(epoch=57, total_rounds=35, total_fda_steps=297, accuracy=0.9546999931335449)
EpochMetrics(epoch=58, total_rounds=36, total_fda_steps=303, accuracy=0.9550999999046326)
EpochMetrics(epoch=59, total_rounds=36, total_fda_steps=308, accuracy=0.9557999968528748)
EpochMetrics(epoch=60, total_rounds=37, total_fda_steps=313, accuracy=0.955299973487854)
EpochMetrics(epoch=61, total_rounds=37, total_fda_steps=318, accuracy=0.9557999968528748)
EpochMetrics(epoch=62, total_rounds=38, total_fda_steps=323, accuracy=0.957099974155426)
EpochMetrics(epoch=63, total_rounds=38, total_fda_steps=329, accuracy=0.9577999711036682)
EpochMetrics(epoch=64, total_rounds=39, total_fda_steps=334, accuracy=0.9577000141143799)
EpochMetrics(epoch=65, total_rounds=39, total_fda_steps=339, accuracy=0.9589999914169312)
EpochMetrics(epoch=66, total_rounds=40, total_fda_steps=344, accuracy=0.958899974822998)
EpochMetrics(epoch=67, total_rounds=40, total_fda_steps=349, accuracy=0.9599000215530396)
EpochMetrics(epoch=68, total_rounds=41, total_fda_steps=355, accuracy=0.9598000049591064)
EpochMetrics(epoch=69, total_rounds=41, total_fda_steps=360, accuracy=0.9605000019073486)
EpochMetrics(epoch=70, total_rounds=42, total_fda_steps=365, accuracy=0.9606000185012817)
EpochMetrics(epoch=71, total_rounds=42, total_fda_steps=370, accuracy=0.9610999822616577)
EpochMetrics(epoch=72, total_rounds=43, total_fda_steps=375, accuracy=0.9611999988555908)
EpochMetrics(epoch=73, total_rounds=43, total_fda_steps=381, accuracy=0.9624999761581421)
EpochMetrics(epoch=74, total_rounds=44, total_fda_steps=386, accuracy=0.9624000191688538)
EpochMetrics(epoch=75, total_rounds=44, total_fda_steps=391, accuracy=0.9639999866485596)
EpochMetrics(epoch=76, total_rounds=44, total_fda_steps=396, accuracy=0.9627000093460083)
