Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : sketch
Num Clients : 40
Batch size : 256
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

retracing `sketch_for_vector`
EpochMetrics(epoch=1, total_rounds=1, total_fda_steps=6, accuracy=0.6399999856948853)
EpochMetrics(epoch=2, total_rounds=2, total_fda_steps=12, accuracy=0.6852999925613403)
EpochMetrics(epoch=3, total_rounds=2, total_fda_steps=18, accuracy=0.7580999732017517)
EpochMetrics(epoch=4, total_rounds=2, total_fda_steps=24, accuracy=0.8115000128746033)
EpochMetrics(epoch=5, total_rounds=3, total_fda_steps=30, accuracy=0.8409000039100647)
EpochMetrics(epoch=6, total_rounds=3, total_fda_steps=36, accuracy=0.855400025844574)
EpochMetrics(epoch=7, total_rounds=4, total_fda_steps=42, accuracy=0.868399977684021)
EpochMetrics(epoch=8, total_rounds=4, total_fda_steps=47, accuracy=0.8779000043869019)
EpochMetrics(epoch=9, total_rounds=5, total_fda_steps=53, accuracy=0.8840000033378601)
EpochMetrics(epoch=10, total_rounds=5, total_fda_steps=59, accuracy=0.890500009059906)
EpochMetrics(epoch=11, total_rounds=5, total_fda_steps=65, accuracy=0.894599974155426)
EpochMetrics(epoch=12, total_rounds=6, total_fda_steps=71, accuracy=0.8992000222206116)
EpochMetrics(epoch=13, total_rounds=6, total_fda_steps=77, accuracy=0.9028000235557556)
EpochMetrics(epoch=14, total_rounds=7, total_fda_steps=83, accuracy=0.90420001745224)
EpochMetrics(epoch=15, total_rounds=7, total_fda_steps=88, accuracy=0.9067000150680542)
EpochMetrics(epoch=16, total_rounds=8, total_fda_steps=94, accuracy=0.9089999794960022)
EpochMetrics(epoch=17, total_rounds=8, total_fda_steps=100, accuracy=0.9128000140190125)
EpochMetrics(epoch=18, total_rounds=9, total_fda_steps=106, accuracy=0.9142000079154968)
EpochMetrics(epoch=19, total_rounds=9, total_fda_steps=112, accuracy=0.9172000288963318)
EpochMetrics(epoch=20, total_rounds=10, total_fda_steps=118, accuracy=0.9189000129699707)
EpochMetrics(epoch=21, total_rounds=10, total_fda_steps=124, accuracy=0.9212999939918518)
EpochMetrics(epoch=22, total_rounds=10, total_fda_steps=129, accuracy=0.9235000014305115)
EpochMetrics(epoch=23, total_rounds=11, total_fda_steps=135, accuracy=0.9251000285148621)
EpochMetrics(epoch=24, total_rounds=11, total_fda_steps=141, accuracy=0.9269999861717224)
EpochMetrics(epoch=25, total_rounds=12, total_fda_steps=147, accuracy=0.9277999997138977)
EpochMetrics(epoch=26, total_rounds=12, total_fda_steps=153, accuracy=0.9289000034332275)
EpochMetrics(epoch=27, total_rounds=13, total_fda_steps=159, accuracy=0.9309999942779541)
EpochMetrics(epoch=28, total_rounds=13, total_fda_steps=165, accuracy=0.9316999912261963)
EpochMetrics(epoch=29, total_rounds=14, total_fda_steps=170, accuracy=0.9337000250816345)
EpochMetrics(epoch=30, total_rounds=14, total_fda_steps=176, accuracy=0.9343000054359436)
EpochMetrics(epoch=31, total_rounds=14, total_fda_steps=182, accuracy=0.9358000159263611)
EpochMetrics(epoch=32, total_rounds=15, total_fda_steps=188, accuracy=0.9362000226974487)
EpochMetrics(epoch=33, total_rounds=15, total_fda_steps=194, accuracy=0.9373000264167786)
EpochMetrics(epoch=34, total_rounds=16, total_fda_steps=200, accuracy=0.9391000270843506)
EpochMetrics(epoch=35, total_rounds=16, total_fda_steps=206, accuracy=0.9398999810218811)
EpochMetrics(epoch=36, total_rounds=17, total_fda_steps=211, accuracy=0.9405999779701233)
EpochMetrics(epoch=37, total_rounds=17, total_fda_steps=217, accuracy=0.9429000020027161)
EpochMetrics(epoch=38, total_rounds=18, total_fda_steps=223, accuracy=0.9430999755859375)
EpochMetrics(epoch=39, total_rounds=18, total_fda_steps=229, accuracy=0.9444000124931335)
EpochMetrics(epoch=40, total_rounds=19, total_fda_steps=235, accuracy=0.9449999928474426)
EpochMetrics(epoch=41, total_rounds=19, total_fda_steps=241, accuracy=0.9466999769210815)
EpochMetrics(epoch=42, total_rounds=19, total_fda_steps=247, accuracy=0.9470999836921692)
EpochMetrics(epoch=43, total_rounds=20, total_fda_steps=252, accuracy=0.9478999972343445)
EpochMetrics(epoch=44, total_rounds=20, total_fda_steps=258, accuracy=0.9488000273704529)
EpochMetrics(epoch=45, total_rounds=21, total_fda_steps=264, accuracy=0.9498999714851379)
EpochMetrics(epoch=46, total_rounds=21, total_fda_steps=270, accuracy=0.9506999850273132)
EpochMetrics(epoch=47, total_rounds=22, total_fda_steps=276, accuracy=0.9513999819755554)
EpochMetrics(epoch=48, total_rounds=22, total_fda_steps=282, accuracy=0.9521999955177307)
EpochMetrics(epoch=49, total_rounds=23, total_fda_steps=288, accuracy=0.9526000022888184)
EpochMetrics(epoch=50, total_rounds=23, total_fda_steps=293, accuracy=0.9534000158309937)
EpochMetrics(epoch=51, total_rounds=23, total_fda_steps=299, accuracy=0.954200029373169)
EpochMetrics(epoch=52, total_rounds=24, total_fda_steps=305, accuracy=0.9553999900817871)
EpochMetrics(epoch=53, total_rounds=24, total_fda_steps=311, accuracy=0.9557999968528748)
EpochMetrics(epoch=54, total_rounds=25, total_fda_steps=317, accuracy=0.95660001039505)
EpochMetrics(epoch=55, total_rounds=25, total_fda_steps=323, accuracy=0.9575999975204468)
EpochMetrics(epoch=56, total_rounds=26, total_fda_steps=329, accuracy=0.9575999975204468)
EpochMetrics(epoch=57, total_rounds=26, total_fda_steps=334, accuracy=0.9587000012397766)
EpochMetrics(epoch=58, total_rounds=27, total_fda_steps=340, accuracy=0.9577999711036682)
EpochMetrics(epoch=59, total_rounds=27, total_fda_steps=346, accuracy=0.960099995136261)
EpochMetrics(epoch=60, total_rounds=28, total_fda_steps=352, accuracy=0.9599000215530396)
EpochMetrics(epoch=61, total_rounds=28, total_fda_steps=358, accuracy=0.9611999988555908)
EpochMetrics(epoch=62, total_rounds=28, total_fda_steps=364, accuracy=0.9610999822616577)
EpochMetrics(epoch=63, total_rounds=29, total_fda_steps=370, accuracy=0.9621999859809875)
EpochMetrics(epoch=64, total_rounds=29, total_fda_steps=375, accuracy=0.9614999890327454)
EpochMetrics(epoch=65, total_rounds=30, total_fda_steps=381, accuracy=0.9624000191688538)
EpochMetrics(epoch=66, total_rounds=30, total_fda_steps=387, accuracy=0.9628000259399414)
EpochMetrics(epoch=67, total_rounds=31, total_fda_steps=393, accuracy=0.963699996471405)
EpochMetrics(epoch=68, total_rounds=31, total_fda_steps=399, accuracy=0.9643999934196472)
EpochMetrics(epoch=69, total_rounds=32, total_fda_steps=405, accuracy=0.9646999835968018)
EpochMetrics(epoch=70, total_rounds=32, total_fda_steps=411, accuracy=0.9650999903678894)
EpochMetrics(epoch=71, total_rounds=33, total_fda_steps=417, accuracy=0.9659000039100647)
EpochMetrics(epoch=72, total_rounds=33, total_fda_steps=422, accuracy=0.9660999774932861)
EpochMetrics(epoch=73, total_rounds=33, total_fda_steps=428, accuracy=0.965499997138977)
EpochMetrics(epoch=74, total_rounds=34, total_fda_steps=434, accuracy=0.9668999910354614)
EpochMetrics(epoch=75, total_rounds=34, total_fda_steps=440, accuracy=0.9674000144004822)
EpochMetrics(epoch=76, total_rounds=35, total_fda_steps=446, accuracy=0.9681000113487244)
EpochMetrics(epoch=77, total_rounds=35, total_fda_steps=452, accuracy=0.9678000211715698)
EpochMetrics(epoch=78, total_rounds=36, total_fda_steps=458, accuracy=0.9682000279426575)
EpochMetrics(epoch=79, total_rounds=36, total_fda_steps=463, accuracy=0.9690999984741211)
EpochMetrics(epoch=80, total_rounds=37, total_fda_steps=469, accuracy=0.968500018119812)
EpochMetrics(epoch=81, total_rounds=37, total_fda_steps=475, accuracy=0.9696999788284302)
EpochMetrics(epoch=82, total_rounds=37, total_fda_steps=481, accuracy=0.9696000218391418)
EpochMetrics(epoch=83, total_rounds=38, total_fda_steps=487, accuracy=0.9696999788284302)
EpochMetrics(epoch=84, total_rounds=38, total_fda_steps=493, accuracy=0.9704999923706055)
EpochMetrics(epoch=85, total_rounds=39, total_fda_steps=499, accuracy=0.9700999855995178)
EpochMetrics(epoch=86, total_rounds=39, total_fda_steps=504, accuracy=0.9700999855995178)
EpochMetrics(epoch=87, total_rounds=40, total_fda_steps=510, accuracy=0.9703999757766724)
EpochMetrics(epoch=88, total_rounds=40, total_fda_steps=516, accuracy=0.9704999923706055)
EpochMetrics(epoch=89, total_rounds=40, total_fda_steps=522, accuracy=0.9706000089645386)
EpochMetrics(epoch=90, total_rounds=41, total_fda_steps=528, accuracy=0.9708999991416931)
EpochMetrics(epoch=91, total_rounds=41, total_fda_steps=534, accuracy=0.9710000157356262)
EpochMetrics(epoch=92, total_rounds=42, total_fda_steps=540, accuracy=0.9717000126838684)
EpochMetrics(epoch=93, total_rounds=42, total_fda_steps=545, accuracy=0.9718999862670898)
EpochMetrics(epoch=94, total_rounds=43, total_fda_steps=551, accuracy=0.9721999764442444)
EpochMetrics(epoch=95, total_rounds=43, total_fda_steps=557, accuracy=0.9718999862670898)
EpochMetrics(epoch=96, total_rounds=43, total_fda_steps=563, accuracy=0.9725000262260437)
EpochMetrics(epoch=97, total_rounds=44, total_fda_steps=569, accuracy=0.9729999899864197)
EpochMetrics(epoch=98, total_rounds=44, total_fda_steps=575, accuracy=0.9726999998092651)
EpochMetrics(epoch=99, total_rounds=45, total_fda_steps=581, accuracy=0.9724000096321106)
EpochMetrics(epoch=100, total_rounds=45, total_fda_steps=586, accuracy=0.9732000231742859)
EpochMetrics(epoch=101, total_rounds=45, total_fda_steps=592, accuracy=0.973800003528595)
EpochMetrics(epoch=102, total_rounds=46, total_fda_steps=598, accuracy=0.9739999771118164)
EpochMetrics(epoch=103, total_rounds=46, total_fda_steps=604, accuracy=0.973800003528595)
EpochMetrics(epoch=104, total_rounds=47, total_fda_steps=610, accuracy=0.974399983882904)
EpochMetrics(epoch=105, total_rounds=47, total_fda_steps=616, accuracy=0.974399983882904)
EpochMetrics(epoch=106, total_rounds=48, total_fda_steps=622, accuracy=0.9743000268936157)
EpochMetrics(epoch=107, total_rounds=48, total_fda_steps=627, accuracy=0.9745000004768372)
