Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : sketch
Num Clients : 20
Batch size : 32
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

retracing `sketch_for_vector`
EpochMetrics(epoch=1, total_rounds=6, total_fda_steps=94, accuracy=0.8949000239372253)
EpochMetrics(epoch=2, total_rounds=10, total_fda_steps=188, accuracy=0.9156000018119812)
EpochMetrics(epoch=3, total_rounds=15, total_fda_steps=282, accuracy=0.9272000193595886)
EpochMetrics(epoch=4, total_rounds=19, total_fda_steps=375, accuracy=0.9370999932289124)
EpochMetrics(epoch=5, total_rounds=24, total_fda_steps=469, accuracy=0.9448999762535095)
EpochMetrics(epoch=6, total_rounds=28, total_fda_steps=563, accuracy=0.9491999745368958)
EpochMetrics(epoch=7, total_rounds=32, total_fda_steps=657, accuracy=0.9545999765396118)
EpochMetrics(epoch=8, total_rounds=37, total_fda_steps=750, accuracy=0.9584000110626221)
EpochMetrics(epoch=9, total_rounds=41, total_fda_steps=844, accuracy=0.9628000259399414)
EpochMetrics(epoch=10, total_rounds=45, total_fda_steps=938, accuracy=0.9642000198364258)
EpochMetrics(epoch=11, total_rounds=49, total_fda_steps=1032, accuracy=0.9677000045776367)
EpochMetrics(epoch=12, total_rounds=53, total_fda_steps=1125, accuracy=0.968999981880188)
EpochMetrics(epoch=13, total_rounds=58, total_fda_steps=1219, accuracy=0.9710000157356262)
EpochMetrics(epoch=14, total_rounds=62, total_fda_steps=1313, accuracy=0.9718000292778015)
EpochMetrics(epoch=15, total_rounds=66, total_fda_steps=1407, accuracy=0.9731000065803528)
EpochMetrics(epoch=16, total_rounds=70, total_fda_steps=1500, accuracy=0.9742000102996826)
EpochMetrics(epoch=17, total_rounds=74, total_fda_steps=1594, accuracy=0.9757000207901001)
EpochMetrics(epoch=18, total_rounds=78, total_fda_steps=1688, accuracy=0.9767000079154968)
EpochMetrics(epoch=19, total_rounds=82, total_fda_steps=1782, accuracy=0.977400004863739)
EpochMetrics(epoch=20, total_rounds=86, total_fda_steps=1875, accuracy=0.978600025177002)
EpochMetrics(epoch=21, total_rounds=90, total_fda_steps=1969, accuracy=0.9789000153541565)
EpochMetrics(epoch=22, total_rounds=94, total_fda_steps=2063, accuracy=0.9787999987602234)
EpochMetrics(epoch=23, total_rounds=98, total_fda_steps=2157, accuracy=0.9797000288963318)
EpochMetrics(epoch=24, total_rounds=102, total_fda_steps=2250, accuracy=0.9800000190734863)
EpochMetrics(epoch=25, total_rounds=106, total_fda_steps=2344, accuracy=0.9810000061988831)
