Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : naive
Num Clients : 55
Batch size : 256
Num Epochs : 500
Number of steps until we check RTC : 1
Theta : 1.0
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=1, total_fda_steps=5, accuracy=0.6319000124931335)
EpochMetrics(epoch=2, total_rounds=2, total_fda_steps=9, accuracy=0.6822999715805054)
EpochMetrics(epoch=3, total_rounds=3, total_fda_steps=13, accuracy=0.7286999821662903)
EpochMetrics(epoch=4, total_rounds=3, total_fda_steps=18, accuracy=0.7890999913215637)
EpochMetrics(epoch=5, total_rounds=4, total_fda_steps=22, accuracy=0.816100001335144)
EpochMetrics(epoch=6, total_rounds=5, total_fda_steps=26, accuracy=0.8357999920845032)
EpochMetrics(epoch=7, total_rounds=5, total_fda_steps=30, accuracy=0.8518999814987183)
EpochMetrics(epoch=8, total_rounds=6, total_fda_steps=35, accuracy=0.8689000010490417)
EpochMetrics(epoch=9, total_rounds=6, total_fda_steps=39, accuracy=0.8769999742507935)
EpochMetrics(epoch=10, total_rounds=6, total_fda_steps=43, accuracy=0.883899986743927)
EpochMetrics(epoch=11, total_rounds=7, total_fda_steps=47, accuracy=0.8889999985694885)
EpochMetrics(epoch=12, total_rounds=7, total_fda_steps=52, accuracy=0.8935999870300293)
EpochMetrics(epoch=13, total_rounds=7, total_fda_steps=56, accuracy=0.8952000141143799)
EpochMetrics(epoch=14, total_rounds=8, total_fda_steps=60, accuracy=0.8986999988555908)
EpochMetrics(epoch=15, total_rounds=8, total_fda_steps=64, accuracy=0.9021999835968018)
EpochMetrics(epoch=16, total_rounds=8, total_fda_steps=69, accuracy=0.9053000211715698)
EpochMetrics(epoch=17, total_rounds=8, total_fda_steps=73, accuracy=0.9067999720573425)
EpochMetrics(epoch=18, total_rounds=9, total_fda_steps=77, accuracy=0.9085999727249146)
EpochMetrics(epoch=19, total_rounds=9, total_fda_steps=81, accuracy=0.910099983215332)
EpochMetrics(epoch=20, total_rounds=9, total_fda_steps=86, accuracy=0.9111999869346619)
EpochMetrics(epoch=21, total_rounds=10, total_fda_steps=90, accuracy=0.9128000140190125)
EpochMetrics(epoch=22, total_rounds=10, total_fda_steps=94, accuracy=0.9136999845504761)
EpochMetrics(epoch=23, total_rounds=10, total_fda_steps=99, accuracy=0.9165999889373779)
EpochMetrics(epoch=24, total_rounds=10, total_fda_steps=103, accuracy=0.9168000221252441)
EpochMetrics(epoch=25, total_rounds=11, total_fda_steps=107, accuracy=0.9180999994277954)
EpochMetrics(epoch=26, total_rounds=11, total_fda_steps=111, accuracy=0.9205999970436096)
EpochMetrics(epoch=27, total_rounds=11, total_fda_steps=116, accuracy=0.9225000143051147)
EpochMetrics(epoch=28, total_rounds=11, total_fda_steps=120, accuracy=0.9222000241279602)
EpochMetrics(epoch=29, total_rounds=12, total_fda_steps=124, accuracy=0.9235000014305115)
EpochMetrics(epoch=30, total_rounds=12, total_fda_steps=128, accuracy=0.9246000051498413)
EpochMetrics(epoch=31, total_rounds=12, total_fda_steps=133, accuracy=0.925000011920929)
EpochMetrics(epoch=32, total_rounds=12, total_fda_steps=137, accuracy=0.9271000027656555)
EpochMetrics(epoch=33, total_rounds=13, total_fda_steps=141, accuracy=0.9275000095367432)
EpochMetrics(epoch=34, total_rounds=13, total_fda_steps=145, accuracy=0.9287999868392944)
EpochMetrics(epoch=35, total_rounds=13, total_fda_steps=150, accuracy=0.9301999807357788)
EpochMetrics(epoch=36, total_rounds=14, total_fda_steps=154, accuracy=0.930899977684021)
EpochMetrics(epoch=37, total_rounds=14, total_fda_steps=158, accuracy=0.9319999814033508)
EpochMetrics(epoch=38, total_rounds=14, total_fda_steps=162, accuracy=0.9336000084877014)
EpochMetrics(epoch=39, total_rounds=14, total_fda_steps=167, accuracy=0.9352999925613403)
EpochMetrics(epoch=40, total_rounds=15, total_fda_steps=171, accuracy=0.9361000061035156)
EpochMetrics(epoch=41, total_rounds=15, total_fda_steps=175, accuracy=0.9375)
EpochMetrics(epoch=42, total_rounds=15, total_fda_steps=179, accuracy=0.9375)
EpochMetrics(epoch=43, total_rounds=15, total_fda_steps=184, accuracy=0.9377999901771545)
EpochMetrics(epoch=44, total_rounds=16, total_fda_steps=188, accuracy=0.9387000203132629)
EpochMetrics(epoch=45, total_rounds=16, total_fda_steps=192, accuracy=0.9399999976158142)
EpochMetrics(epoch=46, total_rounds=16, total_fda_steps=197, accuracy=0.9409999847412109)
EpochMetrics(epoch=47, total_rounds=16, total_fda_steps=201, accuracy=0.9412999749183655)
EpochMetrics(epoch=48, total_rounds=17, total_fda_steps=205, accuracy=0.9420999884605408)
EpochMetrics(epoch=49, total_rounds=17, total_fda_steps=209, accuracy=0.9435999989509583)
EpochMetrics(epoch=50, total_rounds=17, total_fda_steps=214, accuracy=0.9438999891281128)
EpochMetrics(epoch=51, total_rounds=18, total_fda_steps=218, accuracy=0.9438999891281128)
EpochMetrics(epoch=52, total_rounds=18, total_fda_steps=222, accuracy=0.9452000260353088)
EpochMetrics(epoch=53, total_rounds=18, total_fda_steps=226, accuracy=0.9466000199317932)
EpochMetrics(epoch=54, total_rounds=18, total_fda_steps=231, accuracy=0.9470000267028809)
EpochMetrics(epoch=55, total_rounds=19, total_fda_steps=235, accuracy=0.9472000002861023)
EpochMetrics(epoch=56, total_rounds=19, total_fda_steps=239, accuracy=0.9484999775886536)
EpochMetrics(epoch=57, total_rounds=19, total_fda_steps=243, accuracy=0.9498000144958496)
EpochMetrics(epoch=58, total_rounds=19, total_fda_steps=248, accuracy=0.9495999813079834)
EpochMetrics(epoch=59, total_rounds=20, total_fda_steps=252, accuracy=0.9503999948501587)
EpochMetrics(epoch=60, total_rounds=20, total_fda_steps=256, accuracy=0.9514999985694885)
EpochMetrics(epoch=61, total_rounds=20, total_fda_steps=260, accuracy=0.9517999887466431)
EpochMetrics(epoch=62, total_rounds=20, total_fda_steps=265, accuracy=0.9531999826431274)
EpochMetrics(epoch=63, total_rounds=21, total_fda_steps=269, accuracy=0.953499972820282)
EpochMetrics(epoch=64, total_rounds=21, total_fda_steps=273, accuracy=0.9538999795913696)
EpochMetrics(epoch=65, total_rounds=21, total_fda_steps=277, accuracy=0.9542999863624573)
EpochMetrics(epoch=66, total_rounds=22, total_fda_steps=282, accuracy=0.9549000263214111)
EpochMetrics(epoch=67, total_rounds=22, total_fda_steps=286, accuracy=0.9557999968528748)
EpochMetrics(epoch=68, total_rounds=22, total_fda_steps=290, accuracy=0.9563999772071838)
EpochMetrics(epoch=69, total_rounds=22, total_fda_steps=295, accuracy=0.9564999938011169)
EpochMetrics(epoch=70, total_rounds=23, total_fda_steps=299, accuracy=0.9571999907493591)
EpochMetrics(epoch=71, total_rounds=23, total_fda_steps=303, accuracy=0.9574000239372253)
EpochMetrics(epoch=72, total_rounds=23, total_fda_steps=307, accuracy=0.9580000042915344)
EpochMetrics(epoch=73, total_rounds=23, total_fda_steps=312, accuracy=0.9587000012397766)
EpochMetrics(epoch=74, total_rounds=24, total_fda_steps=316, accuracy=0.9592000246047974)
EpochMetrics(epoch=75, total_rounds=24, total_fda_steps=320, accuracy=0.9591000080108643)
EpochMetrics(epoch=76, total_rounds=24, total_fda_steps=324, accuracy=0.9599999785423279)
EpochMetrics(epoch=77, total_rounds=24, total_fda_steps=329, accuracy=0.9606000185012817)
EpochMetrics(epoch=78, total_rounds=25, total_fda_steps=333, accuracy=0.9607999920845032)
EpochMetrics(epoch=79, total_rounds=25, total_fda_steps=337, accuracy=0.9609000086784363)
EpochMetrics(epoch=80, total_rounds=25, total_fda_steps=341, accuracy=0.9610999822616577)
EpochMetrics(epoch=81, total_rounds=25, total_fda_steps=346, accuracy=0.9621999859809875)
EpochMetrics(epoch=82, total_rounds=26, total_fda_steps=350, accuracy=0.9613999724388123)
EpochMetrics(epoch=83, total_rounds=26, total_fda_steps=354, accuracy=0.9621000289916992)
EpochMetrics(epoch=84, total_rounds=26, total_fda_steps=358, accuracy=0.9631999731063843)
EpochMetrics(epoch=85, total_rounds=26, total_fda_steps=363, accuracy=0.963100016117096)
EpochMetrics(epoch=86, total_rounds=27, total_fda_steps=367, accuracy=0.9632999897003174)
EpochMetrics(epoch=87, total_rounds=27, total_fda_steps=371, accuracy=0.9635000228881836)
EpochMetrics(epoch=88, total_rounds=27, total_fda_steps=376, accuracy=0.9641000032424927)
EpochMetrics(epoch=89, total_rounds=27, total_fda_steps=380, accuracy=0.9638000130653381)
EpochMetrics(epoch=90, total_rounds=28, total_fda_steps=384, accuracy=0.963699996471405)
EpochMetrics(epoch=91, total_rounds=28, total_fda_steps=388, accuracy=0.9639999866485596)
EpochMetrics(epoch=92, total_rounds=28, total_fda_steps=393, accuracy=0.965399980545044)
EpochMetrics(epoch=93, total_rounds=28, total_fda_steps=397, accuracy=0.9648000001907349)
EpochMetrics(epoch=94, total_rounds=29, total_fda_steps=401, accuracy=0.9645000100135803)
EpochMetrics(epoch=95, total_rounds=29, total_fda_steps=405, accuracy=0.9659000039100647)
EpochMetrics(epoch=96, total_rounds=29, total_fda_steps=410, accuracy=0.9660000205039978)
EpochMetrics(epoch=97, total_rounds=29, total_fda_steps=414, accuracy=0.965499997138977)
EpochMetrics(epoch=98, total_rounds=30, total_fda_steps=418, accuracy=0.9660000205039978)
EpochMetrics(epoch=99, total_rounds=30, total_fda_steps=422, accuracy=0.9668999910354614)
EpochMetrics(epoch=100, total_rounds=30, total_fda_steps=427, accuracy=0.9672999978065491)
EpochMetrics(epoch=101, total_rounds=30, total_fda_steps=431, accuracy=0.9670000076293945)
EpochMetrics(epoch=102, total_rounds=31, total_fda_steps=435, accuracy=0.9672999978065491)
EpochMetrics(epoch=103, total_rounds=31, total_fda_steps=439, accuracy=0.9677000045776367)
EpochMetrics(epoch=104, total_rounds=31, total_fda_steps=444, accuracy=0.9684000015258789)
EpochMetrics(epoch=105, total_rounds=31, total_fda_steps=448, accuracy=0.9679999947547913)
EpochMetrics(epoch=106, total_rounds=32, total_fda_steps=452, accuracy=0.9685999751091003)
EpochMetrics(epoch=107, total_rounds=32, total_fda_steps=456, accuracy=0.9689000248908997)
EpochMetrics(epoch=108, total_rounds=32, total_fda_steps=461, accuracy=0.9697999954223633)
EpochMetrics(epoch=109, total_rounds=32, total_fda_steps=465, accuracy=0.9690999984741211)
EpochMetrics(epoch=110, total_rounds=33, total_fda_steps=469, accuracy=0.9696999788284302)
EpochMetrics(epoch=111, total_rounds=33, total_fda_steps=474, accuracy=0.9700999855995178)
EpochMetrics(epoch=112, total_rounds=33, total_fda_steps=478, accuracy=0.9700000286102295)
EpochMetrics(epoch=113, total_rounds=33, total_fda_steps=482, accuracy=0.9700999855995178)
EpochMetrics(epoch=114, total_rounds=34, total_fda_steps=486, accuracy=0.9700000286102295)
EpochMetrics(epoch=115, total_rounds=34, total_fda_steps=491, accuracy=0.9710999727249146)
EpochMetrics(epoch=116, total_rounds=34, total_fda_steps=495, accuracy=0.9713000059127808)
EpochMetrics(epoch=117, total_rounds=34, total_fda_steps=499, accuracy=0.9710000157356262)
EpochMetrics(epoch=118, total_rounds=35, total_fda_steps=503, accuracy=0.9708999991416931)
EpochMetrics(epoch=119, total_rounds=35, total_fda_steps=508, accuracy=0.9718000292778015)
EpochMetrics(epoch=120, total_rounds=35, total_fda_steps=512, accuracy=0.9722999930381775)
EpochMetrics(epoch=121, total_rounds=35, total_fda_steps=516, accuracy=0.9721999764442444)
EpochMetrics(epoch=122, total_rounds=36, total_fda_steps=520, accuracy=0.9717000126838684)
EpochMetrics(epoch=123, total_rounds=36, total_fda_steps=525, accuracy=0.9718999862670898)
EpochMetrics(epoch=124, total_rounds=36, total_fda_steps=529, accuracy=0.9722999930381775)
EpochMetrics(epoch=125, total_rounds=36, total_fda_steps=533, accuracy=0.9721999764442444)
EpochMetrics(epoch=126, total_rounds=37, total_fda_steps=537, accuracy=0.9722999930381775)
EpochMetrics(epoch=127, total_rounds=37, total_fda_steps=542, accuracy=0.9728000164031982)
EpochMetrics(epoch=128, total_rounds=37, total_fda_steps=546, accuracy=0.9726999998092651)
EpochMetrics(epoch=129, total_rounds=37, total_fda_steps=550, accuracy=0.9732000231742859)
EpochMetrics(epoch=130, total_rounds=37, total_fda_steps=554, accuracy=0.9729999899864197)
EpochMetrics(epoch=131, total_rounds=38, total_fda_steps=559, accuracy=0.9731000065803528)
EpochMetrics(epoch=132, total_rounds=38, total_fda_steps=563, accuracy=0.9725000262260437)
EpochMetrics(epoch=133, total_rounds=38, total_fda_steps=567, accuracy=0.9732999801635742)
EpochMetrics(epoch=134, total_rounds=38, total_fda_steps=572, accuracy=0.973800003528595)
