Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : sketch
Num Clients : 35
Batch size : 32
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

retracing `sketch_for_vector`
EpochMetrics(epoch=1, total_rounds=4, total_fda_steps=54, accuracy=0.8741999864578247)
EpochMetrics(epoch=2, total_rounds=7, total_fda_steps=108, accuracy=0.902999997138977)
EpochMetrics(epoch=3, total_rounds=9, total_fda_steps=161, accuracy=0.9157000184059143)
EpochMetrics(epoch=4, total_rounds=12, total_fda_steps=215, accuracy=0.9226999878883362)
EpochMetrics(epoch=5, total_rounds=14, total_fda_steps=268, accuracy=0.9282000064849854)
EpochMetrics(epoch=6, total_rounds=17, total_fda_steps=322, accuracy=0.9341999888420105)
EpochMetrics(epoch=7, total_rounds=19, total_fda_steps=375, accuracy=0.9387999773025513)
EpochMetrics(epoch=8, total_rounds=22, total_fda_steps=429, accuracy=0.9427000284194946)
EpochMetrics(epoch=9, total_rounds=24, total_fda_steps=483, accuracy=0.9467999935150146)
EpochMetrics(epoch=10, total_rounds=27, total_fda_steps=536, accuracy=0.9484000205993652)
EpochMetrics(epoch=11, total_rounds=30, total_fda_steps=590, accuracy=0.9514999985694885)
EpochMetrics(epoch=12, total_rounds=32, total_fda_steps=643, accuracy=0.954200029373169)
EpochMetrics(epoch=13, total_rounds=35, total_fda_steps=697, accuracy=0.9563999772071838)
EpochMetrics(epoch=14, total_rounds=37, total_fda_steps=750, accuracy=0.9581000208854675)
EpochMetrics(epoch=15, total_rounds=40, total_fda_steps=804, accuracy=0.9589999914169312)
EpochMetrics(epoch=16, total_rounds=43, total_fda_steps=858, accuracy=0.9613999724388123)
EpochMetrics(epoch=17, total_rounds=45, total_fda_steps=911, accuracy=0.9627000093460083)
EpochMetrics(epoch=18, total_rounds=48, total_fda_steps=965, accuracy=0.9646000266075134)
EpochMetrics(epoch=19, total_rounds=51, total_fda_steps=1018, accuracy=0.9656999707221985)
EpochMetrics(epoch=20, total_rounds=53, total_fda_steps=1072, accuracy=0.96670001745224)
EpochMetrics(epoch=21, total_rounds=56, total_fda_steps=1125, accuracy=0.9689000248908997)
EpochMetrics(epoch=22, total_rounds=58, total_fda_steps=1179, accuracy=0.9696999788284302)
EpochMetrics(epoch=23, total_rounds=61, total_fda_steps=1233, accuracy=0.970300018787384)
EpochMetrics(epoch=24, total_rounds=64, total_fda_steps=1286, accuracy=0.9711999893188477)
EpochMetrics(epoch=25, total_rounds=66, total_fda_steps=1340, accuracy=0.9718999862670898)
EpochMetrics(epoch=26, total_rounds=69, total_fda_steps=1393, accuracy=0.9724000096321106)
EpochMetrics(epoch=27, total_rounds=71, total_fda_steps=1447, accuracy=0.9735000133514404)
EpochMetrics(epoch=28, total_rounds=74, total_fda_steps=1500, accuracy=0.9739000201225281)
EpochMetrics(epoch=29, total_rounds=77, total_fda_steps=1554, accuracy=0.9747999906539917)
EpochMetrics(epoch=30, total_rounds=79, total_fda_steps=1608, accuracy=0.9750000238418579)
EpochMetrics(epoch=31, total_rounds=82, total_fda_steps=1661, accuracy=0.9757999777793884)
EpochMetrics(epoch=32, total_rounds=84, total_fda_steps=1715, accuracy=0.9764999747276306)
EpochMetrics(epoch=33, total_rounds=87, total_fda_steps=1768, accuracy=0.9775999784469604)
EpochMetrics(epoch=34, total_rounds=90, total_fda_steps=1822, accuracy=0.9772999882698059)
EpochMetrics(epoch=35, total_rounds=92, total_fda_steps=1875, accuracy=0.9772999882698059)
EpochMetrics(epoch=36, total_rounds=95, total_fda_steps=1929, accuracy=0.9786999821662903)
EpochMetrics(epoch=37, total_rounds=97, total_fda_steps=1983, accuracy=0.9793999791145325)
EpochMetrics(epoch=38, total_rounds=100, total_fda_steps=2036, accuracy=0.9790999889373779)
EpochMetrics(epoch=39, total_rounds=102, total_fda_steps=2090, accuracy=0.9786999821662903)
EpochMetrics(epoch=40, total_rounds=105, total_fda_steps=2143, accuracy=0.9790999889373779)
EpochMetrics(epoch=41, total_rounds=107, total_fda_steps=2197, accuracy=0.9797000288963318)
EpochMetrics(epoch=42, total_rounds=110, total_fda_steps=2250, accuracy=0.9796000123023987)
EpochMetrics(epoch=43, total_rounds=112, total_fda_steps=2304, accuracy=0.9803000092506409)
EpochMetrics(epoch=44, total_rounds=115, total_fda_steps=2358, accuracy=0.9801999926567078)
EpochMetrics(epoch=45, total_rounds=117, total_fda_steps=2411, accuracy=0.9805999994277954)
EpochMetrics(epoch=46, total_rounds=120, total_fda_steps=2465, accuracy=0.9807999730110168)
EpochMetrics(epoch=47, total_rounds=122, total_fda_steps=2518, accuracy=0.9811000227928162)
EpochMetrics(epoch=48, total_rounds=125, total_fda_steps=2572, accuracy=0.9810000061988831)
EpochMetrics(epoch=49, total_rounds=127, total_fda_steps=2625, accuracy=0.9815999865531921)
EpochMetrics(epoch=50, total_rounds=130, total_fda_steps=2679, accuracy=0.9815999865531921)
EpochMetrics(epoch=51, total_rounds=132, total_fda_steps=2733, accuracy=0.9810000061988831)
EpochMetrics(epoch=52, total_rounds=135, total_fda_steps=2786, accuracy=0.9815000295639038)
EpochMetrics(epoch=53, total_rounds=137, total_fda_steps=2840, accuracy=0.9818000197410583)
EpochMetrics(epoch=54, total_rounds=140, total_fda_steps=2893, accuracy=0.9819999933242798)
EpochMetrics(epoch=55, total_rounds=142, total_fda_steps=2947, accuracy=0.982200026512146)
EpochMetrics(epoch=56, total_rounds=144, total_fda_steps=3000, accuracy=0.982699990272522)
EpochMetrics(epoch=57, total_rounds=147, total_fda_steps=3054, accuracy=0.9824000000953674)
EpochMetrics(epoch=58, total_rounds=149, total_fda_steps=3108, accuracy=0.9825999736785889)
EpochMetrics(epoch=59, total_rounds=152, total_fda_steps=3161, accuracy=0.9825999736785889)
EpochMetrics(epoch=60, total_rounds=154, total_fda_steps=3215, accuracy=0.9829999804496765)
EpochMetrics(epoch=61, total_rounds=157, total_fda_steps=3268, accuracy=0.9839000105857849)
EpochMetrics(epoch=62, total_rounds=159, total_fda_steps=3322, accuracy=0.9836000204086304)
EpochMetrics(epoch=63, total_rounds=162, total_fda_steps=3375, accuracy=0.9835000038146973)
EpochMetrics(epoch=64, total_rounds=164, total_fda_steps=3429, accuracy=0.9836000204086304)
EpochMetrics(epoch=65, total_rounds=167, total_fda_steps=3483, accuracy=0.9837999939918518)
EpochMetrics(epoch=66, total_rounds=169, total_fda_steps=3536, accuracy=0.9836999773979187)
