Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : naive
Num Clients : 50
Batch size : 64
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=4, total_fda_steps=19, accuracy=0.7682999968528748)
EpochMetrics(epoch=2, total_rounds=7, total_fda_steps=38, accuracy=0.8464000225067139)
EpochMetrics(epoch=3, total_rounds=9, total_fda_steps=57, accuracy=0.8822000026702881)
EpochMetrics(epoch=4, total_rounds=11, total_fda_steps=75, accuracy=0.895799994468689)
EpochMetrics(epoch=5, total_rounds=12, total_fda_steps=94, accuracy=0.9039000272750854)
EpochMetrics(epoch=6, total_rounds=13, total_fda_steps=113, accuracy=0.9081000089645386)
EpochMetrics(epoch=7, total_rounds=15, total_fda_steps=132, accuracy=0.9120000004768372)
EpochMetrics(epoch=8, total_rounds=16, total_fda_steps=150, accuracy=0.9162999987602234)
EpochMetrics(epoch=9, total_rounds=17, total_fda_steps=169, accuracy=0.9185000061988831)
EpochMetrics(epoch=10, total_rounds=19, total_fda_steps=188, accuracy=0.9228000044822693)
EpochMetrics(epoch=11, total_rounds=20, total_fda_steps=207, accuracy=0.9264000058174133)
EpochMetrics(epoch=12, total_rounds=21, total_fda_steps=225, accuracy=0.9280999898910522)
EpochMetrics(epoch=13, total_rounds=22, total_fda_steps=244, accuracy=0.930400013923645)
EpochMetrics(epoch=14, total_rounds=24, total_fda_steps=263, accuracy=0.9334999918937683)
EpochMetrics(epoch=15, total_rounds=25, total_fda_steps=282, accuracy=0.934499979019165)
EpochMetrics(epoch=16, total_rounds=26, total_fda_steps=300, accuracy=0.9366000294685364)
EpochMetrics(epoch=17, total_rounds=27, total_fda_steps=319, accuracy=0.9399999976158142)
EpochMetrics(epoch=18, total_rounds=29, total_fda_steps=338, accuracy=0.9415000081062317)
EpochMetrics(epoch=19, total_rounds=30, total_fda_steps=357, accuracy=0.9423999786376953)
EpochMetrics(epoch=20, total_rounds=31, total_fda_steps=375, accuracy=0.9430999755859375)
EpochMetrics(epoch=21, total_rounds=32, total_fda_steps=394, accuracy=0.9455000162124634)
EpochMetrics(epoch=22, total_rounds=33, total_fda_steps=413, accuracy=0.9459999799728394)
EpochMetrics(epoch=23, total_rounds=35, total_fda_steps=432, accuracy=0.9477999806404114)
EpochMetrics(epoch=24, total_rounds=36, total_fda_steps=450, accuracy=0.9495999813079834)
EpochMetrics(epoch=25, total_rounds=37, total_fda_steps=469, accuracy=0.9503999948501587)
EpochMetrics(epoch=26, total_rounds=38, total_fda_steps=488, accuracy=0.9526000022888184)
EpochMetrics(epoch=27, total_rounds=39, total_fda_steps=507, accuracy=0.9531999826431274)
EpochMetrics(epoch=28, total_rounds=40, total_fda_steps=525, accuracy=0.954800009727478)
EpochMetrics(epoch=29, total_rounds=42, total_fda_steps=544, accuracy=0.9564999938011169)
EpochMetrics(epoch=30, total_rounds=43, total_fda_steps=563, accuracy=0.9563999772071838)
EpochMetrics(epoch=31, total_rounds=44, total_fda_steps=582, accuracy=0.9575999975204468)
EpochMetrics(epoch=32, total_rounds=45, total_fda_steps=600, accuracy=0.9584000110626221)
EpochMetrics(epoch=33, total_rounds=46, total_fda_steps=619, accuracy=0.9598000049591064)
EpochMetrics(epoch=34, total_rounds=47, total_fda_steps=638, accuracy=0.9606999754905701)
EpochMetrics(epoch=35, total_rounds=49, total_fda_steps=657, accuracy=0.9617000222206116)
EpochMetrics(epoch=36, total_rounds=50, total_fda_steps=675, accuracy=0.9629999995231628)
EpochMetrics(epoch=37, total_rounds=51, total_fda_steps=694, accuracy=0.9639999866485596)
EpochMetrics(epoch=38, total_rounds=52, total_fda_steps=713, accuracy=0.9639999866485596)
EpochMetrics(epoch=39, total_rounds=53, total_fda_steps=732, accuracy=0.9648000001907349)
EpochMetrics(epoch=40, total_rounds=54, total_fda_steps=750, accuracy=0.9656000137329102)
EpochMetrics(epoch=41, total_rounds=55, total_fda_steps=769, accuracy=0.9660000205039978)
EpochMetrics(epoch=42, total_rounds=57, total_fda_steps=788, accuracy=0.9664999842643738)
EpochMetrics(epoch=43, total_rounds=58, total_fda_steps=807, accuracy=0.9668999910354614)
EpochMetrics(epoch=44, total_rounds=59, total_fda_steps=825, accuracy=0.9674999713897705)
EpochMetrics(epoch=45, total_rounds=60, total_fda_steps=844, accuracy=0.9682999849319458)
EpochMetrics(epoch=46, total_rounds=61, total_fda_steps=863, accuracy=0.9682000279426575)
EpochMetrics(epoch=47, total_rounds=62, total_fda_steps=882, accuracy=0.9678999781608582)
EpochMetrics(epoch=48, total_rounds=63, total_fda_steps=900, accuracy=0.9690999984741211)
EpochMetrics(epoch=49, total_rounds=64, total_fda_steps=919, accuracy=0.9696999788284302)
EpochMetrics(epoch=50, total_rounds=65, total_fda_steps=938, accuracy=0.9697999954223633)
EpochMetrics(epoch=51, total_rounds=66, total_fda_steps=957, accuracy=0.9702000021934509)
EpochMetrics(epoch=52, total_rounds=67, total_fda_steps=975, accuracy=0.9700999855995178)
EpochMetrics(epoch=53, total_rounds=69, total_fda_steps=994, accuracy=0.9710000157356262)
EpochMetrics(epoch=54, total_rounds=70, total_fda_steps=1013, accuracy=0.9714999794960022)
EpochMetrics(epoch=55, total_rounds=71, total_fda_steps=1032, accuracy=0.9718000292778015)
EpochMetrics(epoch=56, total_rounds=72, total_fda_steps=1050, accuracy=0.9721999764442444)
EpochMetrics(epoch=57, total_rounds=73, total_fda_steps=1069, accuracy=0.9731000065803528)
EpochMetrics(epoch=58, total_rounds=74, total_fda_steps=1088, accuracy=0.9731000065803528)
EpochMetrics(epoch=59, total_rounds=75, total_fda_steps=1107, accuracy=0.9728000164031982)
EpochMetrics(epoch=60, total_rounds=76, total_fda_steps=1125, accuracy=0.9739000201225281)
EpochMetrics(epoch=61, total_rounds=77, total_fda_steps=1144, accuracy=0.9736999869346619)
EpochMetrics(epoch=62, total_rounds=78, total_fda_steps=1163, accuracy=0.9739000201225281)
EpochMetrics(epoch=63, total_rounds=79, total_fda_steps=1182, accuracy=0.9746999740600586)
EpochMetrics(epoch=64, total_rounds=81, total_fda_steps=1200, accuracy=0.9750000238418579)
EpochMetrics(epoch=65, total_rounds=82, total_fda_steps=1219, accuracy=0.9753999710083008)
EpochMetrics(epoch=66, total_rounds=83, total_fda_steps=1238, accuracy=0.9754999876022339)
EpochMetrics(epoch=67, total_rounds=84, total_fda_steps=1257, accuracy=0.9763000011444092)
EpochMetrics(epoch=68, total_rounds=85, total_fda_steps=1275, accuracy=0.9757999777793884)
EpochMetrics(epoch=69, total_rounds=86, total_fda_steps=1294, accuracy=0.9764000177383423)
EpochMetrics(epoch=70, total_rounds=87, total_fda_steps=1313, accuracy=0.9769999980926514)
EpochMetrics(epoch=71, total_rounds=88, total_fda_steps=1332, accuracy=0.9768999814987183)
EpochMetrics(epoch=72, total_rounds=89, total_fda_steps=1350, accuracy=0.9767000079154968)
EpochMetrics(epoch=73, total_rounds=90, total_fda_steps=1369, accuracy=0.9775000214576721)
EpochMetrics(epoch=74, total_rounds=91, total_fda_steps=1388, accuracy=0.977400004863739)
EpochMetrics(epoch=75, total_rounds=92, total_fda_steps=1407, accuracy=0.9771000146865845)
EpochMetrics(epoch=76, total_rounds=93, total_fda_steps=1425, accuracy=0.9776999950408936)
EpochMetrics(epoch=77, total_rounds=94, total_fda_steps=1444, accuracy=0.9782000184059143)
EpochMetrics(epoch=78, total_rounds=95, total_fda_steps=1463, accuracy=0.9782000184059143)
EpochMetrics(epoch=79, total_rounds=96, total_fda_steps=1482, accuracy=0.9779000282287598)
EpochMetrics(epoch=80, total_rounds=97, total_fda_steps=1500, accuracy=0.9783999919891357)
EpochMetrics(epoch=81, total_rounds=98, total_fda_steps=1519, accuracy=0.9781000018119812)
EpochMetrics(epoch=82, total_rounds=99, total_fda_steps=1538, accuracy=0.9782000184059143)
EpochMetrics(epoch=83, total_rounds=100, total_fda_steps=1557, accuracy=0.978600025177002)
EpochMetrics(epoch=84, total_rounds=101, total_fda_steps=1575, accuracy=0.978600025177002)
EpochMetrics(epoch=85, total_rounds=102, total_fda_steps=1594, accuracy=0.978600025177002)
EpochMetrics(epoch=86, total_rounds=103, total_fda_steps=1613, accuracy=0.9790999889373779)
EpochMetrics(epoch=87, total_rounds=104, total_fda_steps=1632, accuracy=0.9790999889373779)
EpochMetrics(epoch=88, total_rounds=105, total_fda_steps=1650, accuracy=0.9789999723434448)
EpochMetrics(epoch=89, total_rounds=106, total_fda_steps=1669, accuracy=0.9796000123023987)
EpochMetrics(epoch=90, total_rounds=107, total_fda_steps=1688, accuracy=0.9797000288963318)
EpochMetrics(epoch=91, total_rounds=108, total_fda_steps=1707, accuracy=0.9793999791145325)
EpochMetrics(epoch=92, total_rounds=109, total_fda_steps=1725, accuracy=0.9789000153541565)
EpochMetrics(epoch=93, total_rounds=110, total_fda_steps=1744, accuracy=0.9800999760627747)
EpochMetrics(epoch=94, total_rounds=111, total_fda_steps=1763, accuracy=0.9803000092506409)
EpochMetrics(epoch=95, total_rounds=112, total_fda_steps=1782, accuracy=0.9800000190734863)
EpochMetrics(epoch=96, total_rounds=113, total_fda_steps=1800, accuracy=0.9800000190734863)
EpochMetrics(epoch=97, total_rounds=114, total_fda_steps=1819, accuracy=0.9801999926567078)
EpochMetrics(epoch=98, total_rounds=115, total_fda_steps=1838, accuracy=0.9800000190734863)
EpochMetrics(epoch=99, total_rounds=116, total_fda_steps=1857, accuracy=0.980400025844574)
EpochMetrics(epoch=100, total_rounds=117, total_fda_steps=1875, accuracy=0.9804999828338623)
EpochMetrics(epoch=101, total_rounds=118, total_fda_steps=1894, accuracy=0.9805999994277954)
EpochMetrics(epoch=102, total_rounds=119, total_fda_steps=1913, accuracy=0.9807000160217285)
EpochMetrics(epoch=103, total_rounds=120, total_fda_steps=1932, accuracy=0.9804999828338623)
EpochMetrics(epoch=104, total_rounds=121, total_fda_steps=1950, accuracy=0.9814000129699707)
EpochMetrics(epoch=105, total_rounds=122, total_fda_steps=1969, accuracy=0.9814000129699707)
EpochMetrics(epoch=106, total_rounds=123, total_fda_steps=1988, accuracy=0.9814000129699707)
