Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : linear
Num Clients : 55
Batch size : 256
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=2, total_fda_steps=5, accuracy=0.6168000102043152)
EpochMetrics(epoch=2, total_rounds=2, total_fda_steps=9, accuracy=0.7062000036239624)
EpochMetrics(epoch=3, total_rounds=2, total_fda_steps=13, accuracy=0.7533000111579895)
EpochMetrics(epoch=4, total_rounds=3, total_fda_steps=18, accuracy=0.7871999740600586)
EpochMetrics(epoch=5, total_rounds=3, total_fda_steps=22, accuracy=0.8156999945640564)
EpochMetrics(epoch=6, total_rounds=4, total_fda_steps=26, accuracy=0.838699996471405)
EpochMetrics(epoch=7, total_rounds=4, total_fda_steps=30, accuracy=0.8528000116348267)
EpochMetrics(epoch=8, total_rounds=5, total_fda_steps=35, accuracy=0.8654999732971191)
EpochMetrics(epoch=9, total_rounds=5, total_fda_steps=39, accuracy=0.873199999332428)
EpochMetrics(epoch=10, total_rounds=5, total_fda_steps=43, accuracy=0.8788999915122986)
EpochMetrics(epoch=11, total_rounds=6, total_fda_steps=47, accuracy=0.8840000033378601)
EpochMetrics(epoch=12, total_rounds=6, total_fda_steps=52, accuracy=0.8895000219345093)
EpochMetrics(epoch=13, total_rounds=6, total_fda_steps=56, accuracy=0.8930000066757202)
EpochMetrics(epoch=14, total_rounds=7, total_fda_steps=60, accuracy=0.8946999907493591)
EpochMetrics(epoch=15, total_rounds=7, total_fda_steps=64, accuracy=0.8988000154495239)
EpochMetrics(epoch=16, total_rounds=7, total_fda_steps=69, accuracy=0.9010999798774719)
EpochMetrics(epoch=17, total_rounds=8, total_fda_steps=73, accuracy=0.9035000205039978)
EpochMetrics(epoch=18, total_rounds=8, total_fda_steps=77, accuracy=0.9053999781608582)
EpochMetrics(epoch=19, total_rounds=8, total_fda_steps=81, accuracy=0.9074000120162964)
EpochMetrics(epoch=20, total_rounds=9, total_fda_steps=86, accuracy=0.9093999862670898)
EpochMetrics(epoch=21, total_rounds=9, total_fda_steps=90, accuracy=0.9121000170707703)
EpochMetrics(epoch=22, total_rounds=10, total_fda_steps=94, accuracy=0.9138000011444092)
EpochMetrics(epoch=23, total_rounds=10, total_fda_steps=99, accuracy=0.9157000184059143)
EpochMetrics(epoch=24, total_rounds=10, total_fda_steps=103, accuracy=0.9176999926567078)
EpochMetrics(epoch=25, total_rounds=11, total_fda_steps=107, accuracy=0.9185000061988831)
EpochMetrics(epoch=26, total_rounds=11, total_fda_steps=111, accuracy=0.9200000166893005)
EpochMetrics(epoch=27, total_rounds=11, total_fda_steps=116, accuracy=0.9221000075340271)
EpochMetrics(epoch=28, total_rounds=12, total_fda_steps=120, accuracy=0.9236999750137329)
EpochMetrics(epoch=29, total_rounds=12, total_fda_steps=124, accuracy=0.9246000051498413)
EpochMetrics(epoch=30, total_rounds=12, total_fda_steps=128, accuracy=0.9261000156402588)
EpochMetrics(epoch=31, total_rounds=13, total_fda_steps=133, accuracy=0.9271000027656555)
EpochMetrics(epoch=32, total_rounds=13, total_fda_steps=137, accuracy=0.9294999837875366)
EpochMetrics(epoch=33, total_rounds=14, total_fda_steps=141, accuracy=0.9296000003814697)
EpochMetrics(epoch=34, total_rounds=14, total_fda_steps=145, accuracy=0.9312000274658203)
EpochMetrics(epoch=35, total_rounds=14, total_fda_steps=150, accuracy=0.9323999881744385)
EpochMetrics(epoch=36, total_rounds=15, total_fda_steps=154, accuracy=0.9330000281333923)
EpochMetrics(epoch=37, total_rounds=15, total_fda_steps=158, accuracy=0.9341999888420105)
EpochMetrics(epoch=38, total_rounds=15, total_fda_steps=162, accuracy=0.9348000288009644)
EpochMetrics(epoch=39, total_rounds=16, total_fda_steps=167, accuracy=0.9359999895095825)
EpochMetrics(epoch=40, total_rounds=16, total_fda_steps=171, accuracy=0.9362999796867371)
EpochMetrics(epoch=41, total_rounds=17, total_fda_steps=175, accuracy=0.9375)
EpochMetrics(epoch=42, total_rounds=17, total_fda_steps=179, accuracy=0.9390000104904175)
EpochMetrics(epoch=43, total_rounds=17, total_fda_steps=184, accuracy=0.9399999976158142)
EpochMetrics(epoch=44, total_rounds=18, total_fda_steps=188, accuracy=0.9398999810218811)
EpochMetrics(epoch=45, total_rounds=18, total_fda_steps=192, accuracy=0.9409000277519226)
EpochMetrics(epoch=46, total_rounds=19, total_fda_steps=197, accuracy=0.9413999915122986)
EpochMetrics(epoch=47, total_rounds=19, total_fda_steps=201, accuracy=0.9434000253677368)
EpochMetrics(epoch=48, total_rounds=19, total_fda_steps=205, accuracy=0.9435999989509583)
EpochMetrics(epoch=49, total_rounds=20, total_fda_steps=209, accuracy=0.9437000155448914)
EpochMetrics(epoch=50, total_rounds=20, total_fda_steps=214, accuracy=0.9441999793052673)
EpochMetrics(epoch=51, total_rounds=21, total_fda_steps=218, accuracy=0.9449999928474426)
EpochMetrics(epoch=52, total_rounds=21, total_fda_steps=222, accuracy=0.9456999897956848)
EpochMetrics(epoch=53, total_rounds=21, total_fda_steps=226, accuracy=0.9455999732017517)
EpochMetrics(epoch=54, total_rounds=22, total_fda_steps=231, accuracy=0.9474999904632568)
EpochMetrics(epoch=55, total_rounds=22, total_fda_steps=235, accuracy=0.9484000205993652)
EpochMetrics(epoch=56, total_rounds=22, total_fda_steps=239, accuracy=0.948199987411499)
EpochMetrics(epoch=57, total_rounds=23, total_fda_steps=243, accuracy=0.9492999911308289)
EpochMetrics(epoch=58, total_rounds=23, total_fda_steps=248, accuracy=0.9501000046730042)
EpochMetrics(epoch=59, total_rounds=24, total_fda_steps=252, accuracy=0.949999988079071)
EpochMetrics(epoch=60, total_rounds=24, total_fda_steps=256, accuracy=0.9513999819755554)
EpochMetrics(epoch=61, total_rounds=24, total_fda_steps=260, accuracy=0.9520999789237976)
EpochMetrics(epoch=62, total_rounds=25, total_fda_steps=265, accuracy=0.9527999758720398)
EpochMetrics(epoch=63, total_rounds=25, total_fda_steps=269, accuracy=0.9531999826431274)
EpochMetrics(epoch=64, total_rounds=26, total_fda_steps=273, accuracy=0.9528999924659729)
EpochMetrics(epoch=65, total_rounds=26, total_fda_steps=277, accuracy=0.9538000226020813)
EpochMetrics(epoch=66, total_rounds=26, total_fda_steps=282, accuracy=0.9541000127792358)
EpochMetrics(epoch=67, total_rounds=27, total_fda_steps=286, accuracy=0.9546999931335449)
EpochMetrics(epoch=68, total_rounds=27, total_fda_steps=290, accuracy=0.9541000127792358)
EpochMetrics(epoch=69, total_rounds=28, total_fda_steps=295, accuracy=0.9555000066757202)
EpochMetrics(epoch=70, total_rounds=28, total_fda_steps=299, accuracy=0.9560999870300293)
EpochMetrics(epoch=71, total_rounds=28, total_fda_steps=303, accuracy=0.9567999839782715)
EpochMetrics(epoch=72, total_rounds=29, total_fda_steps=307, accuracy=0.957099974155426)
EpochMetrics(epoch=73, total_rounds=29, total_fda_steps=312, accuracy=0.9573000073432922)
EpochMetrics(epoch=74, total_rounds=29, total_fda_steps=316, accuracy=0.9573000073432922)
EpochMetrics(epoch=75, total_rounds=30, total_fda_steps=320, accuracy=0.9580000042915344)
EpochMetrics(epoch=76, total_rounds=30, total_fda_steps=324, accuracy=0.9588000178337097)
EpochMetrics(epoch=77, total_rounds=31, total_fda_steps=329, accuracy=0.9592000246047974)
EpochMetrics(epoch=78, total_rounds=31, total_fda_steps=333, accuracy=0.9598000049591064)
EpochMetrics(epoch=79, total_rounds=31, total_fda_steps=337, accuracy=0.9593999981880188)
EpochMetrics(epoch=80, total_rounds=32, total_fda_steps=341, accuracy=0.9599999785423279)
EpochMetrics(epoch=81, total_rounds=32, total_fda_steps=346, accuracy=0.9606000185012817)
EpochMetrics(epoch=82, total_rounds=33, total_fda_steps=350, accuracy=0.9606999754905701)
EpochMetrics(epoch=83, total_rounds=33, total_fda_steps=354, accuracy=0.9609000086784363)
EpochMetrics(epoch=84, total_rounds=33, total_fda_steps=358, accuracy=0.9609000086784363)
EpochMetrics(epoch=85, total_rounds=34, total_fda_steps=363, accuracy=0.9610000252723694)
EpochMetrics(epoch=86, total_rounds=34, total_fda_steps=367, accuracy=0.9621000289916992)
EpochMetrics(epoch=87, total_rounds=34, total_fda_steps=371, accuracy=0.9614999890327454)
EpochMetrics(epoch=88, total_rounds=35, total_fda_steps=376, accuracy=0.9621999859809875)
EpochMetrics(epoch=89, total_rounds=35, total_fda_steps=380, accuracy=0.9624000191688538)
EpochMetrics(epoch=90, total_rounds=36, total_fda_steps=384, accuracy=0.963100016117096)
EpochMetrics(epoch=91, total_rounds=36, total_fda_steps=388, accuracy=0.9631999731063843)
EpochMetrics(epoch=92, total_rounds=36, total_fda_steps=393, accuracy=0.9635000228881836)
EpochMetrics(epoch=93, total_rounds=37, total_fda_steps=397, accuracy=0.9635000228881836)
EpochMetrics(epoch=94, total_rounds=37, total_fda_steps=401, accuracy=0.9641000032424927)
EpochMetrics(epoch=95, total_rounds=38, total_fda_steps=405, accuracy=0.9639999866485596)
EpochMetrics(epoch=96, total_rounds=38, total_fda_steps=410, accuracy=0.9646000266075134)
EpochMetrics(epoch=97, total_rounds=38, total_fda_steps=414, accuracy=0.964900016784668)
EpochMetrics(epoch=98, total_rounds=39, total_fda_steps=418, accuracy=0.965499997138977)
EpochMetrics(epoch=99, total_rounds=39, total_fda_steps=422, accuracy=0.9656000137329102)
EpochMetrics(epoch=100, total_rounds=40, total_fda_steps=427, accuracy=0.965399980545044)
