Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : linear
Num Clients : 10
Batch size : 32
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=12, total_fda_steps=188, accuracy=0.9142000079154968)
EpochMetrics(epoch=2, total_rounds=22, total_fda_steps=375, accuracy=0.9380999803543091)
EpochMetrics(epoch=3, total_rounds=30, total_fda_steps=563, accuracy=0.9488000273704529)
EpochMetrics(epoch=4, total_rounds=39, total_fda_steps=750, accuracy=0.9602000117301941)
EpochMetrics(epoch=5, total_rounds=48, total_fda_steps=938, accuracy=0.9650999903678894)
EpochMetrics(epoch=6, total_rounds=56, total_fda_steps=1125, accuracy=0.9700999855995178)
EpochMetrics(epoch=7, total_rounds=64, total_fda_steps=1313, accuracy=0.9713000059127808)
EpochMetrics(epoch=8, total_rounds=72, total_fda_steps=1500, accuracy=0.973800003528595)
EpochMetrics(epoch=9, total_rounds=81, total_fda_steps=1688, accuracy=0.9764999747276306)
EpochMetrics(epoch=10, total_rounds=89, total_fda_steps=1875, accuracy=0.9782000184059143)
EpochMetrics(epoch=11, total_rounds=97, total_fda_steps=2063, accuracy=0.9793000221252441)
EpochMetrics(epoch=12, total_rounds=106, total_fda_steps=2250, accuracy=0.9814000129699707)
EpochMetrics(epoch=13, total_rounds=114, total_fda_steps=2438, accuracy=0.9815000295639038)
EpochMetrics(epoch=14, total_rounds=122, total_fda_steps=2625, accuracy=0.9821000099182129)
EpochMetrics(epoch=15, total_rounds=131, total_fda_steps=2813, accuracy=0.9824000000953674)
EpochMetrics(epoch=16, total_rounds=139, total_fda_steps=3000, accuracy=0.9828000068664551)
EpochMetrics(epoch=17, total_rounds=147, total_fda_steps=3188, accuracy=0.9836999773979187)
EpochMetrics(epoch=18, total_rounds=155, total_fda_steps=3375, accuracy=0.9847000241279602)
EpochMetrics(epoch=19, total_rounds=163, total_fda_steps=3563, accuracy=0.984499990940094)
EpochMetrics(epoch=20, total_rounds=172, total_fda_steps=3750, accuracy=0.9840999841690063)
EpochMetrics(epoch=21, total_rounds=180, total_fda_steps=3938, accuracy=0.9847999811172485)
EpochMetrics(epoch=22, total_rounds=188, total_fda_steps=4125, accuracy=0.9854999780654907)
EpochMetrics(epoch=23, total_rounds=195, total_fda_steps=4313, accuracy=0.9846000075340271)
EpochMetrics(epoch=24, total_rounds=203, total_fda_steps=4500, accuracy=0.9843000173568726)
EpochMetrics(epoch=25, total_rounds=211, total_fda_steps=4688, accuracy=0.9854999780654907)
EpochMetrics(epoch=26, total_rounds=220, total_fda_steps=4875, accuracy=0.9868000149726868)
EpochMetrics(epoch=27, total_rounds=228, total_fda_steps=5063, accuracy=0.9861000180244446)
EpochMetrics(epoch=28, total_rounds=236, total_fda_steps=5250, accuracy=0.9861000180244446)
EpochMetrics(epoch=29, total_rounds=244, total_fda_steps=5438, accuracy=0.9854999780654907)
EpochMetrics(epoch=30, total_rounds=251, total_fda_steps=5625, accuracy=0.9871000051498413)
EpochMetrics(epoch=31, total_rounds=259, total_fda_steps=5813, accuracy=0.9860000014305115)
EpochMetrics(epoch=32, total_rounds=267, total_fda_steps=6000, accuracy=0.9878000020980835)
EpochMetrics(epoch=33, total_rounds=275, total_fda_steps=6188, accuracy=0.9873999953269958)
EpochMetrics(epoch=34, total_rounds=283, total_fda_steps=6375, accuracy=0.987500011920929)
EpochMetrics(epoch=35, total_rounds=291, total_fda_steps=6563, accuracy=0.9876999855041504)
EpochMetrics(epoch=36, total_rounds=299, total_fda_steps=6750, accuracy=0.9861999750137329)
EpochMetrics(epoch=37, total_rounds=307, total_fda_steps=6938, accuracy=0.9873999953269958)
EpochMetrics(epoch=38, total_rounds=314, total_fda_steps=7125, accuracy=0.9872000217437744)
EpochMetrics(epoch=39, total_rounds=322, total_fda_steps=7313, accuracy=0.9879999756813049)
EpochMetrics(epoch=40, total_rounds=330, total_fda_steps=7500, accuracy=0.9878000020980835)
EpochMetrics(epoch=41, total_rounds=338, total_fda_steps=7688, accuracy=0.9872000217437744)
EpochMetrics(epoch=42, total_rounds=345, total_fda_steps=7875, accuracy=0.9879000186920166)
