Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : synchronous
Num Clients : 25
Batch size : 128
Num Epochs : 250
Number of steps until we check RTC : 1
Theta : 0.0
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=19, total_fda_steps=19, accuracy=0.8034999966621399)
EpochMetrics(epoch=2, total_rounds=38, total_fda_steps=38, accuracy=0.8684999942779541)
EpochMetrics(epoch=3, total_rounds=57, total_fda_steps=57, accuracy=0.8921999931335449)
EpochMetrics(epoch=4, total_rounds=75, total_fda_steps=75, accuracy=0.9056000113487244)
EpochMetrics(epoch=5, total_rounds=94, total_fda_steps=94, accuracy=0.911899983882904)
EpochMetrics(epoch=6, total_rounds=113, total_fda_steps=113, accuracy=0.9179999828338623)
EpochMetrics(epoch=7, total_rounds=132, total_fda_steps=132, accuracy=0.9240999817848206)
EpochMetrics(epoch=8, total_rounds=150, total_fda_steps=150, accuracy=0.9280999898910522)
EpochMetrics(epoch=9, total_rounds=169, total_fda_steps=169, accuracy=0.9311000108718872)
EpochMetrics(epoch=10, total_rounds=188, total_fda_steps=188, accuracy=0.9351000189781189)
EpochMetrics(epoch=11, total_rounds=207, total_fda_steps=207, accuracy=0.939300000667572)
EpochMetrics(epoch=12, total_rounds=225, total_fda_steps=225, accuracy=0.9416999816894531)
EpochMetrics(epoch=13, total_rounds=244, total_fda_steps=244, accuracy=0.945900022983551)
EpochMetrics(epoch=14, total_rounds=263, total_fda_steps=263, accuracy=0.9495999813079834)
EpochMetrics(epoch=15, total_rounds=282, total_fda_steps=282, accuracy=0.9498999714851379)
EpochMetrics(epoch=16, total_rounds=300, total_fda_steps=300, accuracy=0.9524999856948853)
EpochMetrics(epoch=17, total_rounds=319, total_fda_steps=319, accuracy=0.9542999863624573)
EpochMetrics(epoch=18, total_rounds=338, total_fda_steps=338, accuracy=0.9563000202178955)
EpochMetrics(epoch=19, total_rounds=357, total_fda_steps=357, accuracy=0.9577999711036682)
EpochMetrics(epoch=20, total_rounds=375, total_fda_steps=375, accuracy=0.9593999981880188)
EpochMetrics(epoch=21, total_rounds=394, total_fda_steps=394, accuracy=0.9610999822616577)
EpochMetrics(epoch=22, total_rounds=413, total_fda_steps=413, accuracy=0.9617999792098999)
EpochMetrics(epoch=23, total_rounds=432, total_fda_steps=432, accuracy=0.9629999995231628)
EpochMetrics(epoch=24, total_rounds=450, total_fda_steps=450, accuracy=0.9656000137329102)
EpochMetrics(epoch=25, total_rounds=469, total_fda_steps=469, accuracy=0.9674000144004822)
EpochMetrics(epoch=26, total_rounds=488, total_fda_steps=488, accuracy=0.968500018119812)
EpochMetrics(epoch=27, total_rounds=507, total_fda_steps=507, accuracy=0.9684000015258789)
EpochMetrics(epoch=28, total_rounds=525, total_fda_steps=525, accuracy=0.9695000052452087)
EpochMetrics(epoch=29, total_rounds=544, total_fda_steps=544, accuracy=0.9695000052452087)
EpochMetrics(epoch=30, total_rounds=563, total_fda_steps=563, accuracy=0.9703999757766724)
EpochMetrics(epoch=31, total_rounds=582, total_fda_steps=582, accuracy=0.97079998254776)
EpochMetrics(epoch=32, total_rounds=600, total_fda_steps=600, accuracy=0.9714999794960022)
EpochMetrics(epoch=33, total_rounds=619, total_fda_steps=619, accuracy=0.9724000096321106)
EpochMetrics(epoch=34, total_rounds=638, total_fda_steps=638, accuracy=0.9725000262260437)
EpochMetrics(epoch=35, total_rounds=657, total_fda_steps=657, accuracy=0.9735999703407288)
EpochMetrics(epoch=36, total_rounds=675, total_fda_steps=675, accuracy=0.9742000102996826)
EpochMetrics(epoch=37, total_rounds=694, total_fda_steps=694, accuracy=0.9751999974250793)
EpochMetrics(epoch=38, total_rounds=713, total_fda_steps=713, accuracy=0.975600004196167)
EpochMetrics(epoch=39, total_rounds=732, total_fda_steps=732, accuracy=0.9757000207901001)
EpochMetrics(epoch=40, total_rounds=750, total_fda_steps=750, accuracy=0.9764999747276306)
EpochMetrics(epoch=41, total_rounds=769, total_fda_steps=769, accuracy=0.9768999814987183)
EpochMetrics(epoch=42, total_rounds=788, total_fda_steps=788, accuracy=0.9771999716758728)
EpochMetrics(epoch=43, total_rounds=807, total_fda_steps=807, accuracy=0.978600025177002)
EpochMetrics(epoch=44, total_rounds=825, total_fda_steps=825, accuracy=0.9776999950408936)
EpochMetrics(epoch=45, total_rounds=844, total_fda_steps=844, accuracy=0.9783999919891357)
EpochMetrics(epoch=46, total_rounds=863, total_fda_steps=863, accuracy=0.978600025177002)
EpochMetrics(epoch=47, total_rounds=882, total_fda_steps=882, accuracy=0.9797999858856201)
EpochMetrics(epoch=48, total_rounds=900, total_fda_steps=900, accuracy=0.9800000190734863)
EpochMetrics(epoch=49, total_rounds=919, total_fda_steps=919, accuracy=0.9797999858856201)
EpochMetrics(epoch=50, total_rounds=938, total_fda_steps=938, accuracy=0.9807999730110168)
EpochMetrics(epoch=51, total_rounds=957, total_fda_steps=957, accuracy=0.9803000092506409)
EpochMetrics(epoch=52, total_rounds=975, total_fda_steps=975, accuracy=0.9803000092506409)
EpochMetrics(epoch=53, total_rounds=994, total_fda_steps=994, accuracy=0.9800000190734863)
EpochMetrics(epoch=54, total_rounds=1013, total_fda_steps=1013, accuracy=0.98089998960495)
EpochMetrics(epoch=55, total_rounds=1032, total_fda_steps=1032, accuracy=0.9817000031471252)
EpochMetrics(epoch=56, total_rounds=1050, total_fda_steps=1050, accuracy=0.9812999963760376)
EpochMetrics(epoch=57, total_rounds=1069, total_fda_steps=1069, accuracy=0.9811999797821045)
EpochMetrics(epoch=58, total_rounds=1088, total_fda_steps=1088, accuracy=0.9829999804496765)
EpochMetrics(epoch=59, total_rounds=1107, total_fda_steps=1107, accuracy=0.982699990272522)
EpochMetrics(epoch=60, total_rounds=1125, total_fda_steps=1125, accuracy=0.9829999804496765)
EpochMetrics(epoch=61, total_rounds=1144, total_fda_steps=1144, accuracy=0.9821000099182129)
EpochMetrics(epoch=62, total_rounds=1163, total_fda_steps=1163, accuracy=0.9825000166893005)
EpochMetrics(epoch=63, total_rounds=1182, total_fda_steps=1182, accuracy=0.9828000068664551)
EpochMetrics(epoch=64, total_rounds=1200, total_fda_steps=1200, accuracy=0.982699990272522)
EpochMetrics(epoch=65, total_rounds=1219, total_fda_steps=1219, accuracy=0.9825999736785889)
EpochMetrics(epoch=66, total_rounds=1238, total_fda_steps=1238, accuracy=0.9835000038146973)
EpochMetrics(epoch=67, total_rounds=1257, total_fda_steps=1257, accuracy=0.9836999773979187)
EpochMetrics(epoch=68, total_rounds=1275, total_fda_steps=1275, accuracy=0.9833999872207642)
EpochMetrics(epoch=69, total_rounds=1294, total_fda_steps=1294, accuracy=0.9830999970436096)
EpochMetrics(epoch=70, total_rounds=1313, total_fda_steps=1313, accuracy=0.9842000007629395)
EpochMetrics(epoch=71, total_rounds=1332, total_fda_steps=1332, accuracy=0.983299970626831)
EpochMetrics(epoch=72, total_rounds=1350, total_fda_steps=1350, accuracy=0.9839000105857849)
EpochMetrics(epoch=73, total_rounds=1369, total_fda_steps=1369, accuracy=0.9836999773979187)
EpochMetrics(epoch=74, total_rounds=1388, total_fda_steps=1388, accuracy=0.9836999773979187)
EpochMetrics(epoch=75, total_rounds=1407, total_fda_steps=1407, accuracy=0.9839000105857849)
EpochMetrics(epoch=76, total_rounds=1425, total_fda_steps=1425, accuracy=0.9840999841690063)
EpochMetrics(epoch=77, total_rounds=1444, total_fda_steps=1444, accuracy=0.9847000241279602)
EpochMetrics(epoch=78, total_rounds=1463, total_fda_steps=1463, accuracy=0.9842000007629395)
EpochMetrics(epoch=79, total_rounds=1482, total_fda_steps=1482, accuracy=0.9839000105857849)
EpochMetrics(epoch=80, total_rounds=1500, total_fda_steps=1500, accuracy=0.9848999977111816)
EpochMetrics(epoch=81, total_rounds=1519, total_fda_steps=1519, accuracy=0.9843000173568726)
EpochMetrics(epoch=82, total_rounds=1538, total_fda_steps=1538, accuracy=0.9850999712944031)
EpochMetrics(epoch=83, total_rounds=1557, total_fda_steps=1557, accuracy=0.9843999743461609)
EpochMetrics(epoch=84, total_rounds=1575, total_fda_steps=1575, accuracy=0.9843000173568726)
EpochMetrics(epoch=85, total_rounds=1594, total_fda_steps=1594, accuracy=0.9846000075340271)
EpochMetrics(epoch=86, total_rounds=1613, total_fda_steps=1613, accuracy=0.984499990940094)
EpochMetrics(epoch=87, total_rounds=1632, total_fda_steps=1632, accuracy=0.9851999878883362)
EpochMetrics(epoch=88, total_rounds=1650, total_fda_steps=1650, accuracy=0.9854999780654907)
EpochMetrics(epoch=89, total_rounds=1669, total_fda_steps=1669, accuracy=0.9850000143051147)
EpochMetrics(epoch=90, total_rounds=1688, total_fda_steps=1688, accuracy=0.9853000044822693)
