Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : sketch
Num Clients : 15
Batch size : 64
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

retracing `sketch_for_vector`
EpochMetrics(epoch=1, total_rounds=4, total_fda_steps=63, accuracy=0.8774999976158142)
EpochMetrics(epoch=2, total_rounds=7, total_fda_steps=125, accuracy=0.9057999849319458)
EpochMetrics(epoch=3, total_rounds=9, total_fda_steps=188, accuracy=0.9212999939918518)
EpochMetrics(epoch=4, total_rounds=12, total_fda_steps=250, accuracy=0.9322999715805054)
EpochMetrics(epoch=5, total_rounds=14, total_fda_steps=313, accuracy=0.9380000233650208)
EpochMetrics(epoch=6, total_rounds=17, total_fda_steps=375, accuracy=0.9451000094413757)
EpochMetrics(epoch=7, total_rounds=20, total_fda_steps=438, accuracy=0.9495000243186951)
EpochMetrics(epoch=8, total_rounds=23, total_fda_steps=500, accuracy=0.9545999765396118)
EpochMetrics(epoch=9, total_rounds=25, total_fda_steps=563, accuracy=0.957099974155426)
EpochMetrics(epoch=10, total_rounds=28, total_fda_steps=625, accuracy=0.9592000246047974)
EpochMetrics(epoch=11, total_rounds=31, total_fda_steps=688, accuracy=0.9628000259399414)
EpochMetrics(epoch=12, total_rounds=34, total_fda_steps=750, accuracy=0.9652000069618225)
EpochMetrics(epoch=13, total_rounds=37, total_fda_steps=813, accuracy=0.965399980545044)
EpochMetrics(epoch=14, total_rounds=39, total_fda_steps=875, accuracy=0.9678000211715698)
EpochMetrics(epoch=15, total_rounds=42, total_fda_steps=938, accuracy=0.9674999713897705)
EpochMetrics(epoch=16, total_rounds=45, total_fda_steps=1000, accuracy=0.9696999788284302)
EpochMetrics(epoch=17, total_rounds=48, total_fda_steps=1063, accuracy=0.9710000157356262)
EpochMetrics(epoch=18, total_rounds=51, total_fda_steps=1125, accuracy=0.972000002861023)
EpochMetrics(epoch=19, total_rounds=54, total_fda_steps=1188, accuracy=0.9726999998092651)
EpochMetrics(epoch=20, total_rounds=56, total_fda_steps=1250, accuracy=0.9731000065803528)
EpochMetrics(epoch=21, total_rounds=59, total_fda_steps=1313, accuracy=0.9746000170707703)
EpochMetrics(epoch=22, total_rounds=62, total_fda_steps=1375, accuracy=0.9753999710083008)
EpochMetrics(epoch=23, total_rounds=65, total_fda_steps=1438, accuracy=0.9772999882698059)
EpochMetrics(epoch=24, total_rounds=68, total_fda_steps=1500, accuracy=0.9768999814987183)
EpochMetrics(epoch=25, total_rounds=71, total_fda_steps=1563, accuracy=0.9776999950408936)
EpochMetrics(epoch=26, total_rounds=73, total_fda_steps=1625, accuracy=0.9776999950408936)
EpochMetrics(epoch=27, total_rounds=76, total_fda_steps=1688, accuracy=0.9785000085830688)
EpochMetrics(epoch=28, total_rounds=79, total_fda_steps=1750, accuracy=0.979200005531311)
EpochMetrics(epoch=29, total_rounds=82, total_fda_steps=1813, accuracy=0.9789999723434448)
EpochMetrics(epoch=30, total_rounds=84, total_fda_steps=1875, accuracy=0.980400025844574)
EpochMetrics(epoch=31, total_rounds=87, total_fda_steps=1938, accuracy=0.9805999994277954)
EpochMetrics(epoch=32, total_rounds=90, total_fda_steps=2000, accuracy=0.9807000160217285)
EpochMetrics(epoch=33, total_rounds=93, total_fda_steps=2063, accuracy=0.9807000160217285)
EpochMetrics(epoch=34, total_rounds=95, total_fda_steps=2125, accuracy=0.9805999994277954)
EpochMetrics(epoch=35, total_rounds=98, total_fda_steps=2188, accuracy=0.9819999933242798)
EpochMetrics(epoch=36, total_rounds=101, total_fda_steps=2250, accuracy=0.9817000031471252)
EpochMetrics(epoch=37, total_rounds=103, total_fda_steps=2313, accuracy=0.9822999835014343)
EpochMetrics(epoch=38, total_rounds=106, total_fda_steps=2375, accuracy=0.9819999933242798)
EpochMetrics(epoch=39, total_rounds=109, total_fda_steps=2438, accuracy=0.9818999767303467)
EpochMetrics(epoch=40, total_rounds=111, total_fda_steps=2500, accuracy=0.9825999736785889)
EpochMetrics(epoch=41, total_rounds=114, total_fda_steps=2563, accuracy=0.9825000166893005)
EpochMetrics(epoch=42, total_rounds=116, total_fda_steps=2625, accuracy=0.982699990272522)
EpochMetrics(epoch=43, total_rounds=119, total_fda_steps=2688, accuracy=0.9833999872207642)
EpochMetrics(epoch=44, total_rounds=122, total_fda_steps=2750, accuracy=0.9839000105857849)
EpochMetrics(epoch=45, total_rounds=124, total_fda_steps=2813, accuracy=0.9843000173568726)
