Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : synchronous
Num Clients : 55
Batch size : 128
Num Epochs : 250
Number of steps until we check RTC : 1
Theta : 0.0
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=9, total_fda_steps=9, accuracy=0.6834999918937683)
EpochMetrics(epoch=2, total_rounds=18, total_fda_steps=18, accuracy=0.7653999924659729)
EpochMetrics(epoch=3, total_rounds=26, total_fda_steps=26, accuracy=0.8273000121116638)
EpochMetrics(epoch=4, total_rounds=35, total_fda_steps=35, accuracy=0.862500011920929)
EpochMetrics(epoch=5, total_rounds=43, total_fda_steps=43, accuracy=0.8762000203132629)
EpochMetrics(epoch=6, total_rounds=52, total_fda_steps=52, accuracy=0.88919997215271)
EpochMetrics(epoch=7, total_rounds=60, total_fda_steps=60, accuracy=0.896399974822998)
EpochMetrics(epoch=8, total_rounds=69, total_fda_steps=69, accuracy=0.9010999798774719)
EpochMetrics(epoch=9, total_rounds=77, total_fda_steps=77, accuracy=0.904699981212616)
EpochMetrics(epoch=10, total_rounds=86, total_fda_steps=86, accuracy=0.9075999855995178)
EpochMetrics(epoch=11, total_rounds=94, total_fda_steps=94, accuracy=0.9107999801635742)
EpochMetrics(epoch=12, total_rounds=103, total_fda_steps=103, accuracy=0.9136999845504761)
EpochMetrics(epoch=13, total_rounds=111, total_fda_steps=111, accuracy=0.9160000085830688)
EpochMetrics(epoch=14, total_rounds=120, total_fda_steps=120, accuracy=0.9196000099182129)
EpochMetrics(epoch=15, total_rounds=128, total_fda_steps=128, accuracy=0.9222999811172485)
EpochMetrics(epoch=16, total_rounds=137, total_fda_steps=137, accuracy=0.9243999719619751)
EpochMetrics(epoch=17, total_rounds=145, total_fda_steps=145, accuracy=0.9264000058174133)
EpochMetrics(epoch=18, total_rounds=154, total_fda_steps=154, accuracy=0.9284999966621399)
EpochMetrics(epoch=19, total_rounds=162, total_fda_steps=162, accuracy=0.9314000010490417)
EpochMetrics(epoch=20, total_rounds=171, total_fda_steps=171, accuracy=0.9312000274658203)
EpochMetrics(epoch=21, total_rounds=179, total_fda_steps=179, accuracy=0.9333999752998352)
EpochMetrics(epoch=22, total_rounds=188, total_fda_steps=188, accuracy=0.9348999857902527)
EpochMetrics(epoch=23, total_rounds=197, total_fda_steps=197, accuracy=0.9359999895095825)
EpochMetrics(epoch=24, total_rounds=205, total_fda_steps=205, accuracy=0.9380000233650208)
EpochMetrics(epoch=25, total_rounds=214, total_fda_steps=214, accuracy=0.9402999877929688)
EpochMetrics(epoch=26, total_rounds=222, total_fda_steps=222, accuracy=0.9412999749183655)
EpochMetrics(epoch=27, total_rounds=231, total_fda_steps=231, accuracy=0.9422000050544739)
EpochMetrics(epoch=28, total_rounds=239, total_fda_steps=239, accuracy=0.9427000284194946)
