Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : sketch
Num Clients : 45
Batch size : 64
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

retracing `sketch_for_vector`
EpochMetrics(epoch=1, total_rounds=2, total_fda_steps=21, accuracy=0.8094000220298767)
EpochMetrics(epoch=2, total_rounds=3, total_fda_steps=42, accuracy=0.8733000159263611)
EpochMetrics(epoch=3, total_rounds=4, total_fda_steps=63, accuracy=0.891700029373169)
EpochMetrics(epoch=4, total_rounds=5, total_fda_steps=84, accuracy=0.9010000228881836)
EpochMetrics(epoch=5, total_rounds=7, total_fda_steps=105, accuracy=0.9067999720573425)
EpochMetrics(epoch=6, total_rounds=8, total_fda_steps=125, accuracy=0.9122999906539917)
EpochMetrics(epoch=7, total_rounds=9, total_fda_steps=146, accuracy=0.9165999889373779)
EpochMetrics(epoch=8, total_rounds=10, total_fda_steps=167, accuracy=0.921500027179718)
EpochMetrics(epoch=9, total_rounds=11, total_fda_steps=188, accuracy=0.923799991607666)
EpochMetrics(epoch=10, total_rounds=13, total_fda_steps=209, accuracy=0.9286999702453613)
EpochMetrics(epoch=11, total_rounds=14, total_fda_steps=230, accuracy=0.9319999814033508)
EpochMetrics(epoch=12, total_rounds=15, total_fda_steps=250, accuracy=0.9348999857902527)
EpochMetrics(epoch=13, total_rounds=16, total_fda_steps=271, accuracy=0.9383000135421753)
EpochMetrics(epoch=14, total_rounds=18, total_fda_steps=292, accuracy=0.9405999779701233)
EpochMetrics(epoch=15, total_rounds=19, total_fda_steps=313, accuracy=0.9431999921798706)
EpochMetrics(epoch=16, total_rounds=20, total_fda_steps=334, accuracy=0.9452999830245972)
EpochMetrics(epoch=17, total_rounds=21, total_fda_steps=355, accuracy=0.9477999806404114)
EpochMetrics(epoch=18, total_rounds=23, total_fda_steps=375, accuracy=0.9492999911308289)
EpochMetrics(epoch=19, total_rounds=24, total_fda_steps=396, accuracy=0.9520999789237976)
EpochMetrics(epoch=20, total_rounds=25, total_fda_steps=417, accuracy=0.9538000226020813)
EpochMetrics(epoch=21, total_rounds=26, total_fda_steps=438, accuracy=0.9559999704360962)
EpochMetrics(epoch=22, total_rounds=27, total_fda_steps=459, accuracy=0.9571999907493591)
EpochMetrics(epoch=23, total_rounds=29, total_fda_steps=480, accuracy=0.958899974822998)
EpochMetrics(epoch=24, total_rounds=30, total_fda_steps=500, accuracy=0.9599999785423279)
EpochMetrics(epoch=25, total_rounds=31, total_fda_steps=521, accuracy=0.9606000185012817)
EpochMetrics(epoch=26, total_rounds=32, total_fda_steps=542, accuracy=0.9610000252723694)
EpochMetrics(epoch=27, total_rounds=34, total_fda_steps=563, accuracy=0.9623000025749207)
EpochMetrics(epoch=28, total_rounds=35, total_fda_steps=584, accuracy=0.9628000259399414)
EpochMetrics(epoch=29, total_rounds=36, total_fda_steps=605, accuracy=0.9635000228881836)
EpochMetrics(epoch=30, total_rounds=37, total_fda_steps=625, accuracy=0.9653000235557556)
EpochMetrics(epoch=31, total_rounds=39, total_fda_steps=646, accuracy=0.965499997138977)
EpochMetrics(epoch=32, total_rounds=40, total_fda_steps=667, accuracy=0.9664000272750854)
EpochMetrics(epoch=33, total_rounds=41, total_fda_steps=688, accuracy=0.967199981212616)
EpochMetrics(epoch=34, total_rounds=42, total_fda_steps=709, accuracy=0.9678000211715698)
EpochMetrics(epoch=35, total_rounds=43, total_fda_steps=730, accuracy=0.9682000279426575)
EpochMetrics(epoch=36, total_rounds=45, total_fda_steps=750, accuracy=0.9685999751091003)
EpochMetrics(epoch=37, total_rounds=46, total_fda_steps=771, accuracy=0.9692999720573425)
EpochMetrics(epoch=38, total_rounds=47, total_fda_steps=792, accuracy=0.9700999855995178)
EpochMetrics(epoch=39, total_rounds=48, total_fda_steps=813, accuracy=0.9704999923706055)
EpochMetrics(epoch=40, total_rounds=50, total_fda_steps=834, accuracy=0.9708999991416931)
EpochMetrics(epoch=41, total_rounds=51, total_fda_steps=855, accuracy=0.9714999794960022)
EpochMetrics(epoch=42, total_rounds=52, total_fda_steps=875, accuracy=0.9718000292778015)
EpochMetrics(epoch=43, total_rounds=53, total_fda_steps=896, accuracy=0.9715999960899353)
EpochMetrics(epoch=44, total_rounds=54, total_fda_steps=917, accuracy=0.972100019454956)
EpochMetrics(epoch=45, total_rounds=55, total_fda_steps=938, accuracy=0.9728000164031982)
EpochMetrics(epoch=46, total_rounds=57, total_fda_steps=959, accuracy=0.9725000262260437)
EpochMetrics(epoch=47, total_rounds=58, total_fda_steps=980, accuracy=0.9732999801635742)
EpochMetrics(epoch=48, total_rounds=59, total_fda_steps=1000, accuracy=0.9732999801635742)
EpochMetrics(epoch=49, total_rounds=60, total_fda_steps=1021, accuracy=0.9735999703407288)
EpochMetrics(epoch=50, total_rounds=61, total_fda_steps=1042, accuracy=0.9740999937057495)
EpochMetrics(epoch=51, total_rounds=62, total_fda_steps=1063, accuracy=0.9739000201225281)
EpochMetrics(epoch=52, total_rounds=64, total_fda_steps=1084, accuracy=0.9739999771118164)
EpochMetrics(epoch=53, total_rounds=65, total_fda_steps=1105, accuracy=0.9740999937057495)
EpochMetrics(epoch=54, total_rounds=66, total_fda_steps=1125, accuracy=0.9751999974250793)
EpochMetrics(epoch=55, total_rounds=67, total_fda_steps=1146, accuracy=0.9750999808311462)
EpochMetrics(epoch=56, total_rounds=68, total_fda_steps=1167, accuracy=0.9751999974250793)
EpochMetrics(epoch=57, total_rounds=69, total_fda_steps=1188, accuracy=0.9758999943733215)
