Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : linear
Num Clients : 40
Batch size : 128
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=2, total_fda_steps=12, accuracy=0.7110000252723694)
EpochMetrics(epoch=2, total_rounds=4, total_fda_steps=24, accuracy=0.8197000026702881)
EpochMetrics(epoch=3, total_rounds=5, total_fda_steps=36, accuracy=0.8514000177383423)
EpochMetrics(epoch=4, total_rounds=6, total_fda_steps=47, accuracy=0.8729000091552734)
EpochMetrics(epoch=5, total_rounds=7, total_fda_steps=59, accuracy=0.8892999887466431)
EpochMetrics(epoch=6, total_rounds=8, total_fda_steps=71, accuracy=0.8942000269889832)
EpochMetrics(epoch=7, total_rounds=8, total_fda_steps=83, accuracy=0.9010000228881836)
EpochMetrics(epoch=8, total_rounds=9, total_fda_steps=94, accuracy=0.9070000052452087)
EpochMetrics(epoch=9, total_rounds=10, total_fda_steps=106, accuracy=0.9111999869346619)
EpochMetrics(epoch=10, total_rounds=11, total_fda_steps=118, accuracy=0.9140999913215637)
EpochMetrics(epoch=11, total_rounds=12, total_fda_steps=129, accuracy=0.9174000024795532)
EpochMetrics(epoch=12, total_rounds=13, total_fda_steps=141, accuracy=0.9192000031471252)
EpochMetrics(epoch=13, total_rounds=13, total_fda_steps=153, accuracy=0.9222999811172485)
EpochMetrics(epoch=14, total_rounds=14, total_fda_steps=165, accuracy=0.9244999885559082)
EpochMetrics(epoch=15, total_rounds=15, total_fda_steps=176, accuracy=0.9273999929428101)
EpochMetrics(epoch=16, total_rounds=16, total_fda_steps=188, accuracy=0.9301999807357788)
EpochMetrics(epoch=17, total_rounds=16, total_fda_steps=200, accuracy=0.9330000281333923)
EpochMetrics(epoch=18, total_rounds=17, total_fda_steps=211, accuracy=0.9341999888420105)
EpochMetrics(epoch=19, total_rounds=18, total_fda_steps=223, accuracy=0.9362999796867371)
EpochMetrics(epoch=20, total_rounds=19, total_fda_steps=235, accuracy=0.9381999969482422)
EpochMetrics(epoch=21, total_rounds=20, total_fda_steps=247, accuracy=0.939300000667572)
EpochMetrics(epoch=22, total_rounds=20, total_fda_steps=258, accuracy=0.9416999816894531)
EpochMetrics(epoch=23, total_rounds=21, total_fda_steps=270, accuracy=0.9448999762535095)
EpochMetrics(epoch=24, total_rounds=22, total_fda_steps=282, accuracy=0.9451000094413757)
EpochMetrics(epoch=25, total_rounds=23, total_fda_steps=293, accuracy=0.9455999732017517)
EpochMetrics(epoch=26, total_rounds=23, total_fda_steps=305, accuracy=0.9473000168800354)
EpochMetrics(epoch=27, total_rounds=24, total_fda_steps=317, accuracy=0.949999988079071)
EpochMetrics(epoch=28, total_rounds=25, total_fda_steps=329, accuracy=0.9502999782562256)
EpochMetrics(epoch=29, total_rounds=26, total_fda_steps=340, accuracy=0.9519000053405762)
EpochMetrics(epoch=30, total_rounds=27, total_fda_steps=352, accuracy=0.9527999758720398)
