Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : naive
Num Clients : 10
Batch size : 64
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=12, total_fda_steps=94, accuracy=0.9017999768257141)
EpochMetrics(epoch=2, total_rounds=17, total_fda_steps=188, accuracy=0.9236000180244446)
EpochMetrics(epoch=3, total_rounds=22, total_fda_steps=282, accuracy=0.9359999895095825)
EpochMetrics(epoch=4, total_rounds=27, total_fda_steps=375, accuracy=0.9437000155448914)
EpochMetrics(epoch=5, total_rounds=32, total_fda_steps=469, accuracy=0.9509000182151794)
EpochMetrics(epoch=6, total_rounds=36, total_fda_steps=563, accuracy=0.9564999938011169)
EpochMetrics(epoch=7, total_rounds=40, total_fda_steps=657, accuracy=0.961899995803833)
EpochMetrics(epoch=8, total_rounds=45, total_fda_steps=750, accuracy=0.9646999835968018)
EpochMetrics(epoch=9, total_rounds=49, total_fda_steps=844, accuracy=0.9672999978065491)
EpochMetrics(epoch=10, total_rounds=53, total_fda_steps=938, accuracy=0.9697999954223633)
EpochMetrics(epoch=11, total_rounds=57, total_fda_steps=1032, accuracy=0.9715999960899353)
EpochMetrics(epoch=12, total_rounds=61, total_fda_steps=1125, accuracy=0.9732000231742859)
EpochMetrics(epoch=13, total_rounds=66, total_fda_steps=1219, accuracy=0.9742000102996826)
EpochMetrics(epoch=14, total_rounds=70, total_fda_steps=1313, accuracy=0.9746999740600586)
EpochMetrics(epoch=15, total_rounds=74, total_fda_steps=1407, accuracy=0.9753000140190125)
EpochMetrics(epoch=16, total_rounds=78, total_fda_steps=1500, accuracy=0.9769999980926514)
EpochMetrics(epoch=17, total_rounds=82, total_fda_steps=1594, accuracy=0.9782999753952026)
EpochMetrics(epoch=18, total_rounds=86, total_fda_steps=1688, accuracy=0.9779000282287598)
EpochMetrics(epoch=19, total_rounds=90, total_fda_steps=1782, accuracy=0.9787999987602234)
EpochMetrics(epoch=20, total_rounds=94, total_fda_steps=1875, accuracy=0.979200005531311)
EpochMetrics(epoch=21, total_rounds=98, total_fda_steps=1969, accuracy=0.9805999994277954)
EpochMetrics(epoch=22, total_rounds=102, total_fda_steps=2063, accuracy=0.9811999797821045)
EpochMetrics(epoch=23, total_rounds=106, total_fda_steps=2157, accuracy=0.9800000190734863)
EpochMetrics(epoch=24, total_rounds=110, total_fda_steps=2250, accuracy=0.9814000129699707)
EpochMetrics(epoch=25, total_rounds=114, total_fda_steps=2344, accuracy=0.9810000061988831)
EpochMetrics(epoch=26, total_rounds=118, total_fda_steps=2438, accuracy=0.98089998960495)
EpochMetrics(epoch=27, total_rounds=122, total_fda_steps=2532, accuracy=0.9822999835014343)
EpochMetrics(epoch=28, total_rounds=126, total_fda_steps=2625, accuracy=0.9825999736785889)
EpochMetrics(epoch=29, total_rounds=130, total_fda_steps=2719, accuracy=0.9825999736785889)
EpochMetrics(epoch=30, total_rounds=133, total_fda_steps=2813, accuracy=0.9825999736785889)
EpochMetrics(epoch=31, total_rounds=137, total_fda_steps=2907, accuracy=0.9830999970436096)
EpochMetrics(epoch=32, total_rounds=141, total_fda_steps=3000, accuracy=0.9828000068664551)
EpochMetrics(epoch=33, total_rounds=145, total_fda_steps=3094, accuracy=0.9830999970436096)
EpochMetrics(epoch=34, total_rounds=148, total_fda_steps=3188, accuracy=0.9833999872207642)
EpochMetrics(epoch=35, total_rounds=152, total_fda_steps=3282, accuracy=0.9846000075340271)
EpochMetrics(epoch=36, total_rounds=156, total_fda_steps=3375, accuracy=0.9850000143051147)
EpochMetrics(epoch=37, total_rounds=159, total_fda_steps=3469, accuracy=0.9840999841690063)
EpochMetrics(epoch=38, total_rounds=163, total_fda_steps=3563, accuracy=0.9847000241279602)
EpochMetrics(epoch=39, total_rounds=166, total_fda_steps=3657, accuracy=0.9847999811172485)
EpochMetrics(epoch=40, total_rounds=170, total_fda_steps=3750, accuracy=0.9847999811172485)
EpochMetrics(epoch=41, total_rounds=173, total_fda_steps=3844, accuracy=0.9848999977111816)
EpochMetrics(epoch=42, total_rounds=177, total_fda_steps=3938, accuracy=0.9850999712944031)
EpochMetrics(epoch=43, total_rounds=180, total_fda_steps=4032, accuracy=0.9847000241279602)
EpochMetrics(epoch=44, total_rounds=184, total_fda_steps=4125, accuracy=0.9861000180244446)
EpochMetrics(epoch=45, total_rounds=187, total_fda_steps=4219, accuracy=0.9854000210762024)
EpochMetrics(epoch=46, total_rounds=191, total_fda_steps=4313, accuracy=0.9847999811172485)
EpochMetrics(epoch=47, total_rounds=195, total_fda_steps=4407, accuracy=0.9855999946594238)
EpochMetrics(epoch=48, total_rounds=198, total_fda_steps=4500, accuracy=0.9847999811172485)
EpochMetrics(epoch=49, total_rounds=202, total_fda_steps=4594, accuracy=0.9853000044822693)
EpochMetrics(epoch=50, total_rounds=205, total_fda_steps=4688, accuracy=0.9847000241279602)
EpochMetrics(epoch=51, total_rounds=209, total_fda_steps=4782, accuracy=0.9851999878883362)
EpochMetrics(epoch=52, total_rounds=212, total_fda_steps=4875, accuracy=0.9860000014305115)
EpochMetrics(epoch=53, total_rounds=215, total_fda_steps=4969, accuracy=0.9861999750137329)
EpochMetrics(epoch=54, total_rounds=219, total_fda_steps=5063, accuracy=0.9857000112533569)
EpochMetrics(epoch=55, total_rounds=222, total_fda_steps=5157, accuracy=0.9861000180244446)
EpochMetrics(epoch=56, total_rounds=226, total_fda_steps=5250, accuracy=0.9858999848365784)
EpochMetrics(epoch=57, total_rounds=228, total_fda_steps=5344, accuracy=0.9857000112533569)
EpochMetrics(epoch=58, total_rounds=232, total_fda_steps=5438, accuracy=0.986299991607666)
EpochMetrics(epoch=59, total_rounds=236, total_fda_steps=5532, accuracy=0.9864000082015991)
EpochMetrics(epoch=60, total_rounds=239, total_fda_steps=5625, accuracy=0.9868999719619751)
EpochMetrics(epoch=61, total_rounds=242, total_fda_steps=5719, accuracy=0.9861999750137329)
EpochMetrics(epoch=62, total_rounds=246, total_fda_steps=5813, accuracy=0.9861999750137329)
EpochMetrics(epoch=63, total_rounds=249, total_fda_steps=5907, accuracy=0.9865999817848206)
EpochMetrics(epoch=64, total_rounds=252, total_fda_steps=6000, accuracy=0.9861999750137329)
EpochMetrics(epoch=65, total_rounds=255, total_fda_steps=6094, accuracy=0.9861000180244446)
EpochMetrics(epoch=66, total_rounds=258, total_fda_steps=6188, accuracy=0.9865000247955322)
EpochMetrics(epoch=67, total_rounds=261, total_fda_steps=6282, accuracy=0.9868000149726868)
EpochMetrics(epoch=68, total_rounds=265, total_fda_steps=6375, accuracy=0.9861000180244446)
EpochMetrics(epoch=69, total_rounds=268, total_fda_steps=6469, accuracy=0.9854999780654907)
EpochMetrics(epoch=70, total_rounds=271, total_fda_steps=6563, accuracy=0.986299991607666)
EpochMetrics(epoch=71, total_rounds=274, total_fda_steps=6657, accuracy=0.98580002784729)
EpochMetrics(epoch=72, total_rounds=278, total_fda_steps=6750, accuracy=0.9868000149726868)
EpochMetrics(epoch=73, total_rounds=282, total_fda_steps=6844, accuracy=0.9864000082015991)
EpochMetrics(epoch=74, total_rounds=285, total_fda_steps=6938, accuracy=0.9868000149726868)
EpochMetrics(epoch=75, total_rounds=288, total_fda_steps=7032, accuracy=0.9866999983787537)
EpochMetrics(epoch=76, total_rounds=292, total_fda_steps=7125, accuracy=0.9868000149726868)
EpochMetrics(epoch=77, total_rounds=296, total_fda_steps=7219, accuracy=0.9869999885559082)
EpochMetrics(epoch=78, total_rounds=300, total_fda_steps=7313, accuracy=0.9866999983787537)
EpochMetrics(epoch=79, total_rounds=303, total_fda_steps=7407, accuracy=0.986299991607666)
EpochMetrics(epoch=80, total_rounds=307, total_fda_steps=7500, accuracy=0.9865000247955322)
EpochMetrics(epoch=81, total_rounds=309, total_fda_steps=7594, accuracy=0.9868999719619751)
EpochMetrics(epoch=82, total_rounds=313, total_fda_steps=7688, accuracy=0.9865999817848206)
EpochMetrics(epoch=83, total_rounds=316, total_fda_steps=7782, accuracy=0.9861000180244446)
EpochMetrics(epoch=84, total_rounds=319, total_fda_steps=7875, accuracy=0.9868999719619751)
EpochMetrics(epoch=85, total_rounds=322, total_fda_steps=7969, accuracy=0.9861000180244446)
EpochMetrics(epoch=86, total_rounds=325, total_fda_steps=8063, accuracy=0.9857000112533569)
EpochMetrics(epoch=87, total_rounds=329, total_fda_steps=8157, accuracy=0.9868999719619751)
EpochMetrics(epoch=88, total_rounds=332, total_fda_steps=8250, accuracy=0.9869999885559082)
EpochMetrics(epoch=89, total_rounds=335, total_fda_steps=8344, accuracy=0.9860000014305115)
EpochMetrics(epoch=90, total_rounds=338, total_fda_steps=8438, accuracy=0.9860000014305115)
EpochMetrics(epoch=91, total_rounds=341, total_fda_steps=8532, accuracy=0.9861999750137329)
EpochMetrics(epoch=92, total_rounds=344, total_fda_steps=8625, accuracy=0.9865000247955322)
EpochMetrics(epoch=93, total_rounds=346, total_fda_steps=8719, accuracy=0.9861999750137329)
EpochMetrics(epoch=94, total_rounds=349, total_fda_steps=8813, accuracy=0.9868000149726868)
EpochMetrics(epoch=95, total_rounds=352, total_fda_steps=8907, accuracy=0.9868000149726868)
EpochMetrics(epoch=96, total_rounds=355, total_fda_steps=9000, accuracy=0.9873999953269958)
EpochMetrics(epoch=97, total_rounds=358, total_fda_steps=9094, accuracy=0.9866999983787537)
EpochMetrics(epoch=98, total_rounds=362, total_fda_steps=9188, accuracy=0.9868999719619751)
EpochMetrics(epoch=99, total_rounds=365, total_fda_steps=9282, accuracy=0.9866999983787537)
EpochMetrics(epoch=100, total_rounds=367, total_fda_steps=9375, accuracy=0.9866999983787537)
EpochMetrics(epoch=101, total_rounds=371, total_fda_steps=9469, accuracy=0.9873999953269958)
EpochMetrics(epoch=102, total_rounds=376, total_fda_steps=9563, accuracy=0.9866999983787537)
EpochMetrics(epoch=103, total_rounds=379, total_fda_steps=9657, accuracy=0.9865999817848206)
EpochMetrics(epoch=104, total_rounds=384, total_fda_steps=9750, accuracy=0.9866999983787537)
EpochMetrics(epoch=105, total_rounds=388, total_fda_steps=9844, accuracy=0.9872999787330627)
EpochMetrics(epoch=106, total_rounds=391, total_fda_steps=9938, accuracy=0.9879999756813049)
EpochMetrics(epoch=107, total_rounds=394, total_fda_steps=10032, accuracy=0.9879000186920166)
EpochMetrics(epoch=108, total_rounds=397, total_fda_steps=10125, accuracy=0.9882000088691711)
EpochMetrics(epoch=109, total_rounds=401, total_fda_steps=10219, accuracy=0.9872999787330627)
EpochMetrics(epoch=110, total_rounds=405, total_fda_steps=10313, accuracy=0.9872999787330627)
EpochMetrics(epoch=111, total_rounds=408, total_fda_steps=10407, accuracy=0.9868999719619751)
EpochMetrics(epoch=112, total_rounds=411, total_fda_steps=10500, accuracy=0.9878000020980835)
EpochMetrics(epoch=113, total_rounds=415, total_fda_steps=10594, accuracy=0.9873999953269958)
EpochMetrics(epoch=114, total_rounds=418, total_fda_steps=10688, accuracy=0.9879000186920166)
EpochMetrics(epoch=115, total_rounds=420, total_fda_steps=10782, accuracy=0.9872000217437744)
