Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : synchronous
Num Clients : 40
Batch size : 32
Num Epochs : 250
Number of steps until we check RTC : 1
Theta : 0.0
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=47, total_fda_steps=47, accuracy=0.8580999970436096)
EpochMetrics(epoch=2, total_rounds=94, total_fda_steps=94, accuracy=0.8977000117301941)
EpochMetrics(epoch=3, total_rounds=141, total_fda_steps=141, accuracy=0.9085999727249146)
EpochMetrics(epoch=4, total_rounds=188, total_fda_steps=188, accuracy=0.9165999889373779)
EpochMetrics(epoch=5, total_rounds=235, total_fda_steps=235, accuracy=0.9223999977111816)
EpochMetrics(epoch=6, total_rounds=282, total_fda_steps=282, accuracy=0.9301000237464905)
EpochMetrics(epoch=7, total_rounds=329, total_fda_steps=329, accuracy=0.9363999962806702)
EpochMetrics(epoch=8, total_rounds=375, total_fda_steps=375, accuracy=0.9409000277519226)
EpochMetrics(epoch=9, total_rounds=422, total_fda_steps=422, accuracy=0.946399986743927)
EpochMetrics(epoch=10, total_rounds=469, total_fda_steps=469, accuracy=0.9487000107765198)
EpochMetrics(epoch=11, total_rounds=516, total_fda_steps=516, accuracy=0.9528999924659729)
EpochMetrics(epoch=12, total_rounds=563, total_fda_steps=563, accuracy=0.954800009727478)
EpochMetrics(epoch=13, total_rounds=610, total_fda_steps=610, accuracy=0.957099974155426)
EpochMetrics(epoch=14, total_rounds=657, total_fda_steps=657, accuracy=0.9585000276565552)
EpochMetrics(epoch=15, total_rounds=704, total_fda_steps=704, accuracy=0.9616000056266785)
EpochMetrics(epoch=16, total_rounds=750, total_fda_steps=750, accuracy=0.9627000093460083)
EpochMetrics(epoch=17, total_rounds=797, total_fda_steps=797, accuracy=0.9648000001907349)
EpochMetrics(epoch=18, total_rounds=844, total_fda_steps=844, accuracy=0.9661999940872192)
EpochMetrics(epoch=19, total_rounds=891, total_fda_steps=891, accuracy=0.9672999978065491)
EpochMetrics(epoch=20, total_rounds=938, total_fda_steps=938, accuracy=0.9690999984741211)
EpochMetrics(epoch=21, total_rounds=985, total_fda_steps=985, accuracy=0.970300018787384)
EpochMetrics(epoch=22, total_rounds=1032, total_fda_steps=1032, accuracy=0.9714000225067139)
EpochMetrics(epoch=23, total_rounds=1079, total_fda_steps=1079, accuracy=0.9718000292778015)
EpochMetrics(epoch=24, total_rounds=1125, total_fda_steps=1125, accuracy=0.9729999899864197)
EpochMetrics(epoch=25, total_rounds=1172, total_fda_steps=1172, accuracy=0.9736999869346619)
EpochMetrics(epoch=26, total_rounds=1219, total_fda_steps=1219, accuracy=0.9739999771118164)
EpochMetrics(epoch=27, total_rounds=1266, total_fda_steps=1266, accuracy=0.9750999808311462)
EpochMetrics(epoch=28, total_rounds=1313, total_fda_steps=1313, accuracy=0.9749000072479248)
EpochMetrics(epoch=29, total_rounds=1360, total_fda_steps=1360, accuracy=0.9754999876022339)
EpochMetrics(epoch=30, total_rounds=1407, total_fda_steps=1407, accuracy=0.9757000207901001)
EpochMetrics(epoch=31, total_rounds=1454, total_fda_steps=1454, accuracy=0.9760000109672546)
EpochMetrics(epoch=32, total_rounds=1500, total_fda_steps=1500, accuracy=0.977400004863739)
EpochMetrics(epoch=33, total_rounds=1547, total_fda_steps=1547, accuracy=0.9775999784469604)
EpochMetrics(epoch=34, total_rounds=1594, total_fda_steps=1594, accuracy=0.9779999852180481)
EpochMetrics(epoch=35, total_rounds=1641, total_fda_steps=1641, accuracy=0.9775999784469604)
EpochMetrics(epoch=36, total_rounds=1688, total_fda_steps=1688, accuracy=0.9793000221252441)
EpochMetrics(epoch=37, total_rounds=1735, total_fda_steps=1735, accuracy=0.9789999723434448)
EpochMetrics(epoch=38, total_rounds=1782, total_fda_steps=1782, accuracy=0.9789000153541565)
EpochMetrics(epoch=39, total_rounds=1829, total_fda_steps=1829, accuracy=0.9794999957084656)
EpochMetrics(epoch=40, total_rounds=1875, total_fda_steps=1875, accuracy=0.9800999760627747)
EpochMetrics(epoch=41, total_rounds=1922, total_fda_steps=1922, accuracy=0.9800999760627747)
EpochMetrics(epoch=42, total_rounds=1969, total_fda_steps=1969, accuracy=0.9801999926567078)
EpochMetrics(epoch=43, total_rounds=2016, total_fda_steps=2016, accuracy=0.9807000160217285)
EpochMetrics(epoch=44, total_rounds=2063, total_fda_steps=2063, accuracy=0.98089998960495)
EpochMetrics(epoch=45, total_rounds=2110, total_fda_steps=2110, accuracy=0.9811999797821045)
EpochMetrics(epoch=46, total_rounds=2157, total_fda_steps=2157, accuracy=0.9807999730110168)
EpochMetrics(epoch=47, total_rounds=2204, total_fda_steps=2204, accuracy=0.9815000295639038)
EpochMetrics(epoch=48, total_rounds=2250, total_fda_steps=2250, accuracy=0.9815999865531921)
EpochMetrics(epoch=49, total_rounds=2297, total_fda_steps=2297, accuracy=0.9818999767303467)
