Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : sketch
Num Clients : 55
Batch size : 128
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

retracing `sketch_for_vector`
EpochMetrics(epoch=1, total_rounds=1, total_fda_steps=9, accuracy=0.6176000237464905)
EpochMetrics(epoch=2, total_rounds=2, total_fda_steps=18, accuracy=0.6967999935150146)
EpochMetrics(epoch=3, total_rounds=3, total_fda_steps=26, accuracy=0.7901999950408936)
EpochMetrics(epoch=4, total_rounds=3, total_fda_steps=35, accuracy=0.8392000198364258)
EpochMetrics(epoch=5, total_rounds=4, total_fda_steps=43, accuracy=0.86080002784729)
EpochMetrics(epoch=6, total_rounds=4, total_fda_steps=52, accuracy=0.8762000203132629)
EpochMetrics(epoch=7, total_rounds=5, total_fda_steps=60, accuracy=0.8845999836921692)
EpochMetrics(epoch=8, total_rounds=6, total_fda_steps=69, accuracy=0.8924999833106995)
EpochMetrics(epoch=9, total_rounds=6, total_fda_steps=77, accuracy=0.8973000049591064)
EpochMetrics(epoch=10, total_rounds=7, total_fda_steps=86, accuracy=0.9014000296592712)
EpochMetrics(epoch=11, total_rounds=7, total_fda_steps=94, accuracy=0.9041000008583069)
EpochMetrics(epoch=12, total_rounds=8, total_fda_steps=103, accuracy=0.9067999720573425)
EpochMetrics(epoch=13, total_rounds=9, total_fda_steps=111, accuracy=0.909600019454956)
EpochMetrics(epoch=14, total_rounds=9, total_fda_steps=120, accuracy=0.9118000268936157)
EpochMetrics(epoch=15, total_rounds=10, total_fda_steps=128, accuracy=0.9150999784469604)
EpochMetrics(epoch=16, total_rounds=10, total_fda_steps=137, accuracy=0.9174000024795532)
EpochMetrics(epoch=17, total_rounds=11, total_fda_steps=145, accuracy=0.9199000000953674)
EpochMetrics(epoch=18, total_rounds=12, total_fda_steps=154, accuracy=0.9221000075340271)
EpochMetrics(epoch=19, total_rounds=12, total_fda_steps=162, accuracy=0.9232000112533569)
EpochMetrics(epoch=20, total_rounds=13, total_fda_steps=171, accuracy=0.925000011920929)
EpochMetrics(epoch=21, total_rounds=13, total_fda_steps=179, accuracy=0.926800012588501)
EpochMetrics(epoch=22, total_rounds=14, total_fda_steps=188, accuracy=0.9286999702453613)
EpochMetrics(epoch=23, total_rounds=15, total_fda_steps=197, accuracy=0.9315999746322632)
EpochMetrics(epoch=24, total_rounds=15, total_fda_steps=205, accuracy=0.9327999949455261)
EpochMetrics(epoch=25, total_rounds=16, total_fda_steps=214, accuracy=0.9348999857902527)
EpochMetrics(epoch=26, total_rounds=17, total_fda_steps=222, accuracy=0.9359999895095825)
EpochMetrics(epoch=27, total_rounds=17, total_fda_steps=231, accuracy=0.9370999932289124)
EpochMetrics(epoch=28, total_rounds=18, total_fda_steps=239, accuracy=0.9383999705314636)
EpochMetrics(epoch=29, total_rounds=19, total_fda_steps=248, accuracy=0.9391000270843506)
EpochMetrics(epoch=30, total_rounds=19, total_fda_steps=256, accuracy=0.9412999749183655)
EpochMetrics(epoch=31, total_rounds=20, total_fda_steps=265, accuracy=0.9416999816894531)
EpochMetrics(epoch=32, total_rounds=21, total_fda_steps=273, accuracy=0.9419000148773193)
EpochMetrics(epoch=33, total_rounds=21, total_fda_steps=282, accuracy=0.9430000185966492)
EpochMetrics(epoch=34, total_rounds=22, total_fda_steps=290, accuracy=0.9440000057220459)
EpochMetrics(epoch=35, total_rounds=23, total_fda_steps=299, accuracy=0.9452999830245972)
EpochMetrics(epoch=36, total_rounds=23, total_fda_steps=307, accuracy=0.9465000033378601)
EpochMetrics(epoch=37, total_rounds=24, total_fda_steps=316, accuracy=0.9477999806404114)
EpochMetrics(epoch=38, total_rounds=25, total_fda_steps=324, accuracy=0.9477999806404114)
EpochMetrics(epoch=39, total_rounds=25, total_fda_steps=333, accuracy=0.9487000107765198)
EpochMetrics(epoch=40, total_rounds=26, total_fda_steps=341, accuracy=0.9496999979019165)
EpochMetrics(epoch=41, total_rounds=27, total_fda_steps=350, accuracy=0.9509999752044678)
EpochMetrics(epoch=42, total_rounds=27, total_fda_steps=358, accuracy=0.9516000151634216)
EpochMetrics(epoch=43, total_rounds=28, total_fda_steps=367, accuracy=0.9531999826431274)
EpochMetrics(epoch=44, total_rounds=29, total_fda_steps=376, accuracy=0.954200029373169)
EpochMetrics(epoch=45, total_rounds=29, total_fda_steps=384, accuracy=0.9541000127792358)
EpochMetrics(epoch=46, total_rounds=30, total_fda_steps=393, accuracy=0.9553999900817871)
EpochMetrics(epoch=47, total_rounds=30, total_fda_steps=401, accuracy=0.9555000066757202)
EpochMetrics(epoch=48, total_rounds=31, total_fda_steps=410, accuracy=0.9562000036239624)
EpochMetrics(epoch=49, total_rounds=32, total_fda_steps=418, accuracy=0.9574000239372253)
EpochMetrics(epoch=50, total_rounds=32, total_fda_steps=427, accuracy=0.9574000239372253)
EpochMetrics(epoch=51, total_rounds=33, total_fda_steps=435, accuracy=0.958299994468689)
