Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : linear
Num Clients : 5
Batch size : 32
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=20, total_fda_steps=375, accuracy=0.9345999956130981)
EpochMetrics(epoch=2, total_rounds=37, total_fda_steps=750, accuracy=0.9541000127792358)
EpochMetrics(epoch=3, total_rounds=53, total_fda_steps=1125, accuracy=0.964900016784668)
EpochMetrics(epoch=4, total_rounds=70, total_fda_steps=1500, accuracy=0.9696000218391418)
EpochMetrics(epoch=5, total_rounds=88, total_fda_steps=1875, accuracy=0.9743000268936157)
EpochMetrics(epoch=6, total_rounds=106, total_fda_steps=2250, accuracy=0.9758999943733215)
EpochMetrics(epoch=7, total_rounds=123, total_fda_steps=2625, accuracy=0.9768999814987183)
EpochMetrics(epoch=8, total_rounds=140, total_fda_steps=3000, accuracy=0.9789000153541565)
EpochMetrics(epoch=9, total_rounds=158, total_fda_steps=3375, accuracy=0.9807000160217285)
EpochMetrics(epoch=10, total_rounds=175, total_fda_steps=3750, accuracy=0.980400025844574)
EpochMetrics(epoch=11, total_rounds=192, total_fda_steps=4125, accuracy=0.9832000136375427)
EpochMetrics(epoch=12, total_rounds=209, total_fda_steps=4500, accuracy=0.9836000204086304)
EpochMetrics(epoch=13, total_rounds=225, total_fda_steps=4875, accuracy=0.9847999811172485)
EpochMetrics(epoch=14, total_rounds=243, total_fda_steps=5250, accuracy=0.9840999841690063)
EpochMetrics(epoch=15, total_rounds=260, total_fda_steps=5625, accuracy=0.9847000241279602)
EpochMetrics(epoch=16, total_rounds=278, total_fda_steps=6000, accuracy=0.9848999977111816)
EpochMetrics(epoch=17, total_rounds=295, total_fda_steps=6375, accuracy=0.98580002784729)
EpochMetrics(epoch=18, total_rounds=311, total_fda_steps=6750, accuracy=0.9861000180244446)
EpochMetrics(epoch=19, total_rounds=327, total_fda_steps=7125, accuracy=0.9861000180244446)
EpochMetrics(epoch=20, total_rounds=344, total_fda_steps=7500, accuracy=0.9850000143051147)
EpochMetrics(epoch=21, total_rounds=359, total_fda_steps=7875, accuracy=0.9864000082015991)
EpochMetrics(epoch=22, total_rounds=376, total_fda_steps=8250, accuracy=0.9868999719619751)
EpochMetrics(epoch=23, total_rounds=391, total_fda_steps=8625, accuracy=0.987500011920929)
EpochMetrics(epoch=24, total_rounds=408, total_fda_steps=9000, accuracy=0.987500011920929)
EpochMetrics(epoch=25, total_rounds=424, total_fda_steps=9375, accuracy=0.9884999990463257)
EpochMetrics(epoch=26, total_rounds=440, total_fda_steps=9750, accuracy=0.9882000088691711)
EpochMetrics(epoch=27, total_rounds=457, total_fda_steps=10125, accuracy=0.987500011920929)
EpochMetrics(epoch=28, total_rounds=473, total_fda_steps=10500, accuracy=0.9876000285148621)
EpochMetrics(epoch=29, total_rounds=487, total_fda_steps=10875, accuracy=0.9882000088691711)
EpochMetrics(epoch=30, total_rounds=502, total_fda_steps=11250, accuracy=0.9872000217437744)
EpochMetrics(epoch=31, total_rounds=518, total_fda_steps=11625, accuracy=0.9879999756813049)
EpochMetrics(epoch=32, total_rounds=534, total_fda_steps=12000, accuracy=0.9879999756813049)
EpochMetrics(epoch=33, total_rounds=550, total_fda_steps=12375, accuracy=0.9876000285148621)
