Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : naive
Num Clients : 25
Batch size : 32
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=9, total_fda_steps=75, accuracy=0.8827999830245972)
EpochMetrics(epoch=2, total_rounds=14, total_fda_steps=150, accuracy=0.9072999954223633)
EpochMetrics(epoch=3, total_rounds=18, total_fda_steps=225, accuracy=0.9182999730110168)
EpochMetrics(epoch=4, total_rounds=21, total_fda_steps=300, accuracy=0.9294999837875366)
EpochMetrics(epoch=5, total_rounds=25, total_fda_steps=375, accuracy=0.9373000264167786)
EpochMetrics(epoch=6, total_rounds=29, total_fda_steps=450, accuracy=0.9426000118255615)
EpochMetrics(epoch=7, total_rounds=32, total_fda_steps=525, accuracy=0.9466999769210815)
EpochMetrics(epoch=8, total_rounds=36, total_fda_steps=600, accuracy=0.9508000016212463)
EpochMetrics(epoch=9, total_rounds=40, total_fda_steps=675, accuracy=0.9556000232696533)
EpochMetrics(epoch=10, total_rounds=43, total_fda_steps=750, accuracy=0.9574999809265137)
EpochMetrics(epoch=11, total_rounds=47, total_fda_steps=825, accuracy=0.9603000283241272)
EpochMetrics(epoch=12, total_rounds=51, total_fda_steps=900, accuracy=0.9629999995231628)
EpochMetrics(epoch=13, total_rounds=54, total_fda_steps=975, accuracy=0.9660000205039978)
EpochMetrics(epoch=14, total_rounds=58, total_fda_steps=1050, accuracy=0.9660000205039978)
EpochMetrics(epoch=15, total_rounds=62, total_fda_steps=1125, accuracy=0.9674000144004822)
EpochMetrics(epoch=16, total_rounds=65, total_fda_steps=1200, accuracy=0.9692999720573425)
EpochMetrics(epoch=17, total_rounds=69, total_fda_steps=1275, accuracy=0.9707000255584717)
EpochMetrics(epoch=18, total_rounds=72, total_fda_steps=1350, accuracy=0.972000002861023)
EpochMetrics(epoch=19, total_rounds=76, total_fda_steps=1425, accuracy=0.9735000133514404)
EpochMetrics(epoch=20, total_rounds=80, total_fda_steps=1500, accuracy=0.9742000102996826)
EpochMetrics(epoch=21, total_rounds=83, total_fda_steps=1575, accuracy=0.9750000238418579)
EpochMetrics(epoch=22, total_rounds=87, total_fda_steps=1650, accuracy=0.9760000109672546)
EpochMetrics(epoch=23, total_rounds=91, total_fda_steps=1725, accuracy=0.9783999919891357)
EpochMetrics(epoch=24, total_rounds=94, total_fda_steps=1800, accuracy=0.977400004863739)
EpochMetrics(epoch=25, total_rounds=98, total_fda_steps=1875, accuracy=0.9783999919891357)
EpochMetrics(epoch=26, total_rounds=102, total_fda_steps=1950, accuracy=0.9789000153541565)
EpochMetrics(epoch=27, total_rounds=105, total_fda_steps=2025, accuracy=0.9793000221252441)
