Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : synchronous
Num Clients : 40
Batch size : 128
Num Epochs : 250
Number of steps until we check RTC : 1
Theta : 0.0
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=12, total_fda_steps=12, accuracy=0.7414000034332275)
EpochMetrics(epoch=2, total_rounds=24, total_fda_steps=24, accuracy=0.8144999742507935)
EpochMetrics(epoch=3, total_rounds=36, total_fda_steps=36, accuracy=0.8618000149726868)
EpochMetrics(epoch=4, total_rounds=47, total_fda_steps=47, accuracy=0.8795999884605408)
EpochMetrics(epoch=5, total_rounds=59, total_fda_steps=59, accuracy=0.8914999961853027)
EpochMetrics(epoch=6, total_rounds=71, total_fda_steps=71, accuracy=0.8966000080108643)
EpochMetrics(epoch=7, total_rounds=83, total_fda_steps=83, accuracy=0.9031999707221985)
EpochMetrics(epoch=8, total_rounds=94, total_fda_steps=94, accuracy=0.9083999991416931)
EpochMetrics(epoch=9, total_rounds=106, total_fda_steps=106, accuracy=0.9121000170707703)
EpochMetrics(epoch=10, total_rounds=118, total_fda_steps=118, accuracy=0.916100025177002)
EpochMetrics(epoch=11, total_rounds=129, total_fda_steps=129, accuracy=0.9192000031471252)
EpochMetrics(epoch=12, total_rounds=141, total_fda_steps=141, accuracy=0.9229000210762024)
EpochMetrics(epoch=13, total_rounds=153, total_fda_steps=153, accuracy=0.9253000020980835)
EpochMetrics(epoch=14, total_rounds=165, total_fda_steps=165, accuracy=0.9279000163078308)
EpochMetrics(epoch=15, total_rounds=176, total_fda_steps=176, accuracy=0.9301999807357788)
EpochMetrics(epoch=16, total_rounds=188, total_fda_steps=188, accuracy=0.9323999881744385)
EpochMetrics(epoch=17, total_rounds=200, total_fda_steps=200, accuracy=0.934499979019165)
EpochMetrics(epoch=18, total_rounds=211, total_fda_steps=211, accuracy=0.9381999969482422)
EpochMetrics(epoch=19, total_rounds=223, total_fda_steps=223, accuracy=0.9397000074386597)
EpochMetrics(epoch=20, total_rounds=235, total_fda_steps=235, accuracy=0.9419999718666077)
EpochMetrics(epoch=21, total_rounds=247, total_fda_steps=247, accuracy=0.9438999891281128)
EpochMetrics(epoch=22, total_rounds=258, total_fda_steps=258, accuracy=0.9455999732017517)
EpochMetrics(epoch=23, total_rounds=270, total_fda_steps=270, accuracy=0.9470999836921692)
