Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : sketch
Num Clients : 10
Batch size : 32
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

retracing `sketch_for_vector`
EpochMetrics(epoch=1, total_rounds=11, total_fda_steps=188, accuracy=0.9160000085830688)
EpochMetrics(epoch=2, total_rounds=20, total_fda_steps=375, accuracy=0.9337999820709229)
EpochMetrics(epoch=3, total_rounds=28, total_fda_steps=563, accuracy=0.9506000280380249)
EpochMetrics(epoch=4, total_rounds=36, total_fda_steps=750, accuracy=0.9560999870300293)
EpochMetrics(epoch=5, total_rounds=44, total_fda_steps=938, accuracy=0.9624000191688538)
EpochMetrics(epoch=6, total_rounds=52, total_fda_steps=1125, accuracy=0.9668999910354614)
EpochMetrics(epoch=7, total_rounds=60, total_fda_steps=1313, accuracy=0.9714000225067139)
EpochMetrics(epoch=8, total_rounds=67, total_fda_steps=1500, accuracy=0.9733999967575073)
EpochMetrics(epoch=9, total_rounds=75, total_fda_steps=1688, accuracy=0.9764000177383423)
EpochMetrics(epoch=10, total_rounds=83, total_fda_steps=1875, accuracy=0.9775999784469604)
EpochMetrics(epoch=11, total_rounds=90, total_fda_steps=2063, accuracy=0.9789999723434448)
EpochMetrics(epoch=12, total_rounds=98, total_fda_steps=2250, accuracy=0.9797999858856201)
EpochMetrics(epoch=13, total_rounds=106, total_fda_steps=2438, accuracy=0.9805999994277954)
EpochMetrics(epoch=14, total_rounds=113, total_fda_steps=2625, accuracy=0.9824000000953674)
EpochMetrics(epoch=15, total_rounds=121, total_fda_steps=2813, accuracy=0.9828000068664551)
EpochMetrics(epoch=16, total_rounds=128, total_fda_steps=3000, accuracy=0.9829000234603882)
EpochMetrics(epoch=17, total_rounds=136, total_fda_steps=3188, accuracy=0.9836000204086304)
EpochMetrics(epoch=18, total_rounds=143, total_fda_steps=3375, accuracy=0.9840999841690063)
EpochMetrics(epoch=19, total_rounds=151, total_fda_steps=3563, accuracy=0.9843000173568726)
EpochMetrics(epoch=20, total_rounds=158, total_fda_steps=3750, accuracy=0.98580002784729)
EpochMetrics(epoch=21, total_rounds=165, total_fda_steps=3938, accuracy=0.9857000112533569)
EpochMetrics(epoch=22, total_rounds=172, total_fda_steps=4125, accuracy=0.9854000210762024)
EpochMetrics(epoch=23, total_rounds=180, total_fda_steps=4313, accuracy=0.9868000149726868)
EpochMetrics(epoch=24, total_rounds=187, total_fda_steps=4500, accuracy=0.9865999817848206)
EpochMetrics(epoch=25, total_rounds=194, total_fda_steps=4688, accuracy=0.987500011920929)
EpochMetrics(epoch=26, total_rounds=202, total_fda_steps=4875, accuracy=0.9869999885559082)
EpochMetrics(epoch=27, total_rounds=209, total_fda_steps=5063, accuracy=0.9860000014305115)
EpochMetrics(epoch=28, total_rounds=216, total_fda_steps=5250, accuracy=0.9872000217437744)
EpochMetrics(epoch=29, total_rounds=223, total_fda_steps=5438, accuracy=0.9868000149726868)
EpochMetrics(epoch=30, total_rounds=230, total_fda_steps=5625, accuracy=0.9873999953269958)
EpochMetrics(epoch=31, total_rounds=238, total_fda_steps=5813, accuracy=0.9857000112533569)
EpochMetrics(epoch=32, total_rounds=245, total_fda_steps=6000, accuracy=0.9871000051498413)
EpochMetrics(epoch=33, total_rounds=252, total_fda_steps=6188, accuracy=0.9879999756813049)
EpochMetrics(epoch=34, total_rounds=259, total_fda_steps=6375, accuracy=0.9865000247955322)
EpochMetrics(epoch=35, total_rounds=266, total_fda_steps=6563, accuracy=0.9869999885559082)
