Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : sketch
Num Clients : 5
Batch size : 64
Num Epochs : 350
Number of steps until we check RTC : 1
Theta : 0.5
-----------------------------------------

retracing `sketch_for_vector`
EpochMetrics(epoch=1, total_rounds=7, total_fda_steps=188, accuracy=0.9190000295639038)
EpochMetrics(epoch=2, total_rounds=12, total_fda_steps=375, accuracy=0.9417999982833862)
EpochMetrics(epoch=3, total_rounds=18, total_fda_steps=563, accuracy=0.9560999870300293)
EpochMetrics(epoch=4, total_rounds=23, total_fda_steps=750, accuracy=0.9632999897003174)
EpochMetrics(epoch=5, total_rounds=29, total_fda_steps=938, accuracy=0.9670000076293945)
EpochMetrics(epoch=6, total_rounds=36, total_fda_steps=1125, accuracy=0.9706000089645386)
EpochMetrics(epoch=7, total_rounds=42, total_fda_steps=1313, accuracy=0.9746999740600586)
EpochMetrics(epoch=8, total_rounds=48, total_fda_steps=1500, accuracy=0.9772999882698059)
EpochMetrics(epoch=9, total_rounds=55, total_fda_steps=1688, accuracy=0.9779999852180481)
EpochMetrics(epoch=10, total_rounds=61, total_fda_steps=1875, accuracy=0.9804999828338623)
EpochMetrics(epoch=11, total_rounds=67, total_fda_steps=2063, accuracy=0.9819999933242798)
EpochMetrics(epoch=12, total_rounds=74, total_fda_steps=2250, accuracy=0.9830999970436096)
EpochMetrics(epoch=13, total_rounds=81, total_fda_steps=2438, accuracy=0.984000027179718)
EpochMetrics(epoch=14, total_rounds=87, total_fda_steps=2625, accuracy=0.984000027179718)
EpochMetrics(epoch=15, total_rounds=94, total_fda_steps=2813, accuracy=0.9847000241279602)
EpochMetrics(epoch=16, total_rounds=100, total_fda_steps=3000, accuracy=0.9846000075340271)
EpochMetrics(epoch=17, total_rounds=106, total_fda_steps=3188, accuracy=0.9860000014305115)
EpochMetrics(epoch=18, total_rounds=112, total_fda_steps=3375, accuracy=0.9861999750137329)
EpochMetrics(epoch=19, total_rounds=119, total_fda_steps=3563, accuracy=0.9872999787330627)
EpochMetrics(epoch=20, total_rounds=125, total_fda_steps=3750, accuracy=0.986299991607666)
EpochMetrics(epoch=21, total_rounds=131, total_fda_steps=3938, accuracy=0.9869999885559082)
EpochMetrics(epoch=22, total_rounds=138, total_fda_steps=4125, accuracy=0.9866999983787537)
EpochMetrics(epoch=23, total_rounds=144, total_fda_steps=4313, accuracy=0.987500011920929)
EpochMetrics(epoch=24, total_rounds=150, total_fda_steps=4500, accuracy=0.9883000254631042)
EpochMetrics(epoch=25, total_rounds=156, total_fda_steps=4688, accuracy=0.9872999787330627)
EpochMetrics(epoch=26, total_rounds=162, total_fda_steps=4875, accuracy=0.9876999855041504)
EpochMetrics(epoch=27, total_rounds=168, total_fda_steps=5063, accuracy=0.9872999787330627)
EpochMetrics(epoch=28, total_rounds=174, total_fda_steps=5250, accuracy=0.9882000088691711)
EpochMetrics(epoch=29, total_rounds=181, total_fda_steps=5438, accuracy=0.9883000254631042)
EpochMetrics(epoch=30, total_rounds=187, total_fda_steps=5625, accuracy=0.9879999756813049)
EpochMetrics(epoch=31, total_rounds=193, total_fda_steps=5813, accuracy=0.9879000186920166)
EpochMetrics(epoch=32, total_rounds=199, total_fda_steps=6000, accuracy=0.9872000217437744)
EpochMetrics(epoch=33, total_rounds=205, total_fda_steps=6188, accuracy=0.9883999824523926)
EpochMetrics(epoch=34, total_rounds=212, total_fda_steps=6375, accuracy=0.9871000051498413)
EpochMetrics(epoch=35, total_rounds=218, total_fda_steps=6563, accuracy=0.9879999756813049)
EpochMetrics(epoch=36, total_rounds=224, total_fda_steps=6750, accuracy=0.9883999824523926)
EpochMetrics(epoch=37, total_rounds=230, total_fda_steps=6938, accuracy=0.9883999824523926)
EpochMetrics(epoch=38, total_rounds=235, total_fda_steps=7125, accuracy=0.9883999824523926)
EpochMetrics(epoch=39, total_rounds=241, total_fda_steps=7313, accuracy=0.9879999756813049)
EpochMetrics(epoch=40, total_rounds=247, total_fda_steps=7500, accuracy=0.9886000156402588)
EpochMetrics(epoch=41, total_rounds=253, total_fda_steps=7688, accuracy=0.9878000020980835)
EpochMetrics(epoch=42, total_rounds=258, total_fda_steps=7875, accuracy=0.9883000254631042)
EpochMetrics(epoch=43, total_rounds=264, total_fda_steps=8063, accuracy=0.9878000020980835)
EpochMetrics(epoch=44, total_rounds=269, total_fda_steps=8250, accuracy=0.9886999726295471)
EpochMetrics(epoch=45, total_rounds=275, total_fda_steps=8438, accuracy=0.988099992275238)
EpochMetrics(epoch=46, total_rounds=280, total_fda_steps=8625, accuracy=0.9879000186920166)
EpochMetrics(epoch=47, total_rounds=287, total_fda_steps=8813, accuracy=0.9883999824523926)
EpochMetrics(epoch=48, total_rounds=295, total_fda_steps=9000, accuracy=0.9883999824523926)
EpochMetrics(epoch=49, total_rounds=300, total_fda_steps=9188, accuracy=0.9883000254631042)
EpochMetrics(epoch=50, total_rounds=304, total_fda_steps=9375, accuracy=0.9883999824523926)
EpochMetrics(epoch=51, total_rounds=311, total_fda_steps=9563, accuracy=0.9884999990463257)
EpochMetrics(epoch=52, total_rounds=317, total_fda_steps=9750, accuracy=0.9878000020980835)
EpochMetrics(epoch=53, total_rounds=322, total_fda_steps=9938, accuracy=0.9886999726295471)
EpochMetrics(epoch=54, total_rounds=326, total_fda_steps=10125, accuracy=0.9882000088691711)
EpochMetrics(epoch=55, total_rounds=331, total_fda_steps=10313, accuracy=0.9886000156402588)
EpochMetrics(epoch=56, total_rounds=340, total_fda_steps=10500, accuracy=0.9886000156402588)
EpochMetrics(epoch=57, total_rounds=345, total_fda_steps=10688, accuracy=0.9889000058174133)
EpochMetrics(epoch=58, total_rounds=351, total_fda_steps=10875, accuracy=0.9883000254631042)
EpochMetrics(epoch=59, total_rounds=357, total_fda_steps=11063, accuracy=0.9871000051498413)
EpochMetrics(epoch=60, total_rounds=363, total_fda_steps=11250, accuracy=0.9883999824523926)
EpochMetrics(epoch=61, total_rounds=368, total_fda_steps=11438, accuracy=0.987500011920929)
EpochMetrics(epoch=62, total_rounds=373, total_fda_steps=11625, accuracy=0.9883999824523926)
EpochMetrics(epoch=63, total_rounds=380, total_fda_steps=11813, accuracy=0.9879000186920166)
EpochMetrics(epoch=64, total_rounds=384, total_fda_steps=12000, accuracy=0.9891999959945679)
