Num GPUs Available:  1

------------ Current Test : ------------
NN name : LeNet-5
FDA name : synchronous
Num Clients : 45
Batch size : 256
Num Epochs : 250
Number of steps until we check RTC : 1
Theta : 0.0
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=6, total_fda_steps=6, accuracy=0.7006999850273132)
EpochMetrics(epoch=2, total_rounds=11, total_fda_steps=11, accuracy=0.7699999809265137)
EpochMetrics(epoch=3, total_rounds=16, total_fda_steps=16, accuracy=0.7906000018119812)
EpochMetrics(epoch=4, total_rounds=21, total_fda_steps=21, accuracy=0.8202000260353088)
EpochMetrics(epoch=5, total_rounds=27, total_fda_steps=27, accuracy=0.847599983215332)
EpochMetrics(epoch=6, total_rounds=32, total_fda_steps=32, accuracy=0.8639000058174133)
EpochMetrics(epoch=7, total_rounds=37, total_fda_steps=37, accuracy=0.8738999962806702)
EpochMetrics(epoch=8, total_rounds=42, total_fda_steps=42, accuracy=0.8817999958992004)
EpochMetrics(epoch=9, total_rounds=47, total_fda_steps=47, accuracy=0.8870000243186951)
EpochMetrics(epoch=10, total_rounds=53, total_fda_steps=53, accuracy=0.8921999931335449)
EpochMetrics(epoch=11, total_rounds=58, total_fda_steps=58, accuracy=0.894599974155426)
EpochMetrics(epoch=12, total_rounds=63, total_fda_steps=63, accuracy=0.8980000019073486)
EpochMetrics(epoch=13, total_rounds=68, total_fda_steps=68, accuracy=0.9003999829292297)
EpochMetrics(epoch=14, total_rounds=73, total_fda_steps=73, accuracy=0.9036999940872192)
EpochMetrics(epoch=15, total_rounds=79, total_fda_steps=79, accuracy=0.9059000015258789)
EpochMetrics(epoch=16, total_rounds=84, total_fda_steps=84, accuracy=0.9082000255584717)
EpochMetrics(epoch=17, total_rounds=89, total_fda_steps=89, accuracy=0.9097999930381775)
EpochMetrics(epoch=18, total_rounds=94, total_fda_steps=94, accuracy=0.9110999703407288)
EpochMetrics(epoch=19, total_rounds=99, total_fda_steps=99, accuracy=0.9128999710083008)
EpochMetrics(epoch=20, total_rounds=105, total_fda_steps=105, accuracy=0.9150000214576721)
EpochMetrics(epoch=21, total_rounds=110, total_fda_steps=110, accuracy=0.9171000123023987)
EpochMetrics(epoch=22, total_rounds=115, total_fda_steps=115, accuracy=0.9186000227928162)
EpochMetrics(epoch=23, total_rounds=120, total_fda_steps=120, accuracy=0.9211999773979187)
EpochMetrics(epoch=24, total_rounds=125, total_fda_steps=125, accuracy=0.9225000143051147)
EpochMetrics(epoch=25, total_rounds=131, total_fda_steps=131, accuracy=0.9246000051498413)
EpochMetrics(epoch=26, total_rounds=136, total_fda_steps=136, accuracy=0.9258999824523926)
EpochMetrics(epoch=27, total_rounds=141, total_fda_steps=141, accuracy=0.9265999794006348)
EpochMetrics(epoch=28, total_rounds=146, total_fda_steps=146, accuracy=0.9286999702453613)
EpochMetrics(epoch=29, total_rounds=152, total_fda_steps=152, accuracy=0.930400013923645)
EpochMetrics(epoch=30, total_rounds=157, total_fda_steps=157, accuracy=0.9323999881744385)
EpochMetrics(epoch=31, total_rounds=162, total_fda_steps=162, accuracy=0.9333000183105469)
EpochMetrics(epoch=32, total_rounds=167, total_fda_steps=167, accuracy=0.9344000220298767)
EpochMetrics(epoch=33, total_rounds=172, total_fda_steps=172, accuracy=0.9351000189781189)
EpochMetrics(epoch=34, total_rounds=178, total_fda_steps=178, accuracy=0.9376000165939331)
EpochMetrics(epoch=35, total_rounds=183, total_fda_steps=183, accuracy=0.9380999803543091)
EpochMetrics(epoch=36, total_rounds=188, total_fda_steps=188, accuracy=0.9384999871253967)
EpochMetrics(epoch=37, total_rounds=193, total_fda_steps=193, accuracy=0.9402999877929688)
EpochMetrics(epoch=38, total_rounds=198, total_fda_steps=198, accuracy=0.9409999847412109)
EpochMetrics(epoch=39, total_rounds=204, total_fda_steps=204, accuracy=0.942300021648407)
