dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,1,6,38,0.11349999904632568
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,2,25,75,0.21850000321865082
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,3,44,113,0.512499988079071
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,4,62,150,0.684499979019165
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,5,81,188,0.8101999759674072
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,6,100,225,0.8792999982833862
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,7,118,263,0.916100025177002
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,8,132,300,0.9354000091552734
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,9,144,338,0.9470000267028809
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,10,157,375,0.9516000151634216
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,11,169,413,0.9589999914169312
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,12,182,450,0.9631999731063843
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,13,194,488,0.9646999835968018
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,14,207,525,0.9688000082969666
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,15,219,563,0.9710999727249146
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,16,232,600,0.9726999998092651
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,17,244,638,0.9732999801635742
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,18,257,675,0.9764000177383423
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,19,269,713,0.9761000275611877
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,20,282,750,0.9768000245094299
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,21,294,788,0.9799000024795532
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,22,306,825,0.9807000160217285
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,23,317,863,0.98089998960495
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,24,328,900,0.9817000031471252
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,25,340,938,0.9815000295639038
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,26,350,975,0.9830999970436096
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,27,361,1013,0.9819999933242798
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,28,373,1050,0.9822999835014343
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,29,384,1088,0.9829999804496765
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,30,395,1125,0.9837999939918518
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,31,405,1163,0.984499990940094
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,32,416,1200,0.984499990940094
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,33,426,1238,0.9842000007629395
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,34,435,1275,0.9851999878883362
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,35,445,1313,0.9854999780654907
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,36,454,1350,0.9847999811172485
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,37,465,1388,0.9850999712944031
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,38,474,1425,0.9850999712944031
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,39,484,1463,0.9851999878883362
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,40,493,1500,0.9855999946594238
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,41,503,1538,0.9858999848365784
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,42,512,1575,0.98580002784729
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,43,521,1613,0.9854999780654907
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,44,530,1650,0.9857000112533569
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,45,540,1688,0.9858999848365784
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,46,549,1725,0.9854000210762024
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,47,559,1763,0.98580002784729
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,48,568,1800,0.9865000247955322
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,49,577,1838,0.9864000082015991
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,50,587,1875,0.9861999750137329
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,51,596,1913,0.986299991607666
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,52,605,1950,0.9865000247955322
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,53,614,1988,0.9864000082015991
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,54,622,2025,0.9861999750137329
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,55,631,2063,0.9865000247955322
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,56,640,2100,0.9865999817848206
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,57,648,2138,0.9865999817848206
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,58,657,2175,0.9868000149726868
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,59,666,2213,0.987500011920929
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,60,674,2250,0.9866999983787537
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,61,682,2288,0.9869999885559082
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,62,691,2325,0.9868000149726868
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,63,699,2363,0.9871000051498413
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,64,707,2400,0.9868000149726868
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,65,716,2438,0.9871000051498413
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,66,724,2475,0.9865999817848206
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,67,732,2513,0.9868999719619751
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,68,741,2550,0.9871000051498413
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,69,749,2588,0.9872000217437744
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,70,759,2625,0.9869999885559082
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,71,767,2663,0.9869999885559082
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,72,776,2700,0.9872999787330627
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,73,783,2738,0.9872000217437744
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,74,791,2775,0.9876999855041504
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,75,798,2813,0.9872000217437744
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,76,806,2850,0.9873999953269958
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,77,814,2888,0.9873999953269958
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,78,822,2925,0.9872999787330627
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,79,831,2963,0.9871000051498413
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,80,839,3000,0.987500011920929
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,81,848,3038,0.9886000156402588
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,82,855,3075,0.9879999756813049
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,83,864,3113,0.9878000020980835
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,84,872,3150,0.9882000088691711
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,85,879,3188,0.9876999855041504
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,86,887,3225,0.9876000285148621
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,87,894,3263,0.987500011920929
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,88,902,3300,0.988099992275238
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,89,911,3338,0.9883000254631042
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,90,920,3375,0.987500011920929
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,91,929,3413,0.9886999726295471
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,92,937,3450,0.9883000254631042
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,93,946,3488,0.9873999953269958
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,94,954,3525,0.9878000020980835
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,95,962,3563,0.9878000020980835
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,96,970,3600,0.9879000186920166
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,97,980,3638,0.9878000020980835
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,98,989,3675,0.987500011920929
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,99,998,3713,0.9884999990463257
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,100,1006,3750,0.9886999726295471
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,101,1014,3788,0.987500011920929
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,102,1021,3825,0.9882000088691711
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,103,1029,3863,0.9879999756813049
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,104,1036,3900,0.9878000020980835
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,105,1043,3938,0.9879000186920166
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,106,1050,3975,0.987500011920929
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,107,1058,4013,0.9876999855041504
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,108,1065,4050,0.988099992275238
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,109,1073,4088,0.9879000186920166
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,110,1080,4125,0.9884999990463257
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,111,1090,4163,0.9883000254631042
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,112,1098,4200,0.9883999824523926
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,113,1105,4238,0.9883000254631042
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,114,1113,4275,0.9878000020980835
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,115,1122,4313,0.9879999756813049
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,116,1129,4350,0.9884999990463257
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,117,1137,4388,0.988099992275238
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,118,1143,4425,0.9883999824523926
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,119,1152,4463,0.9883000254631042
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,120,1160,4500,0.9890999794006348
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,121,1168,4538,0.9886999726295471
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,122,1175,4575,0.9879999756813049
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,123,1182,4613,0.9882000088691711
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,124,1190,4650,0.9886999726295471
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,125,1197,4688,0.9882000088691711
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,126,1205,4725,0.9887999892234802
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,127,1213,4763,0.9886000156402588
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,128,1221,4800,0.9889000058174133
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,129,1230,4838,0.9886000156402588
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,130,1238,4875,0.9887999892234802
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,131,1246,4913,0.9884999990463257
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,132,1253,4950,0.9886999726295471
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,133,1261,4988,0.9886000156402588
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,134,1268,5025,0.9886000156402588
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,135,1275,5063,0.9883000254631042
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,136,1284,5100,0.9889000058174133
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,137,1293,5138,0.9887999892234802
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,138,1300,5175,0.9879999756813049
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,139,1309,5213,0.9883999824523926
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,140,1316,5250,0.9889000058174133
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,141,1323,5288,0.9883000254631042
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,142,1330,5325,0.9886000156402588
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,143,1336,5363,0.9886000156402588
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,144,1345,5400,0.9884999990463257
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,145,1353,5438,0.9883999824523926
EMNIST,naive,50,32,1,0.5,2592202,-1,-1,146,1361,5475,0.9884999990463257
