dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,1,20,63,0.11349999904632568
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,2,51,125,0.6492000222206116
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,3,83,188,0.8536999821662903
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,4,107,250,0.9233999848365784
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,5,128,313,0.9463000297546387
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,6,149,375,0.9571999907493591
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,7,170,438,0.9638000130653381
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,8,190,500,0.9703999757766724
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,9,211,563,0.9739999771118164
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,10,230,625,0.9746000170707703
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,11,246,688,0.9751999974250793
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,12,263,750,0.9761999845504761
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,13,280,813,0.9782000184059143
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,14,296,875,0.9793000221252441
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,15,312,938,0.9790999889373779
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,16,328,1000,0.980400025844574
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,17,343,1063,0.9803000092506409
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,18,359,1125,0.9810000061988831
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,19,374,1188,0.9815000295639038
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,20,389,1250,0.982200026512146
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,21,404,1313,0.9824000000953674
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,22,419,1375,0.9848999977111816
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,23,436,1438,0.9839000105857849
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,24,449,1500,0.9828000068664551
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,25,464,1563,0.9836999773979187
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,26,477,1625,0.9847000241279602
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,27,490,1688,0.9848999977111816
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,28,503,1750,0.9843000173568726
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,29,517,1813,0.9848999977111816
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,30,533,1875,0.9837999939918518
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,31,547,1938,0.9842000007629395
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,32,561,2000,0.9843000173568726
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,33,573,2063,0.9847000241279602
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,34,587,2125,0.9847999811172485
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,35,600,2188,0.9842000007629395
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,36,615,2250,0.9854999780654907
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,37,629,2313,0.9846000075340271
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,38,643,2375,0.9851999878883362
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,39,658,2438,0.984499990940094
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,40,669,2500,0.984499990940094
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,41,682,2563,0.9850999712944031
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,42,695,2625,0.9854000210762024
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,43,709,2688,0.9853000044822693
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,44,722,2750,0.9848999977111816
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,45,738,2813,0.9850000143051147
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,46,752,2875,0.9848999977111816
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,47,765,2938,0.9858999848365784
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,48,779,3000,0.9851999878883362
EMNIST,naive,30,32,1,0.5,2592202,-1,-1,49,792,3063,0.9854999780654907
