dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,1,32,32,0.26579999923706055
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,2,63,63,0.5694000124931335
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,3,94,94,0.7206000089645386
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,4,125,125,0.7954000234603882
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,5,157,157,0.8328999876976013
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,6,188,188,0.8587999939918518
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,7,219,219,0.8780999779701233
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,8,250,250,0.890500009059906
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,9,282,282,0.900600016117096
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,10,313,313,0.9107999801635742
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,11,344,344,0.9182999730110168
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,12,375,375,0.9258999824523926
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,13,407,407,0.9300000071525574
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,14,438,438,0.9319000244140625
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,15,469,469,0.9375
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,16,500,500,0.9409000277519226
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,17,532,532,0.9420999884605408
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,18,563,563,0.9460999965667725
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,19,594,594,0.9484000205993652
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,20,625,625,0.9501000046730042
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,21,657,657,0.9531000256538391
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,22,688,688,0.9546999931335449
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,23,719,719,0.9559999704360962
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,24,750,750,0.9570000171661377
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,25,782,782,0.9585000276565552
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,26,813,813,0.9603000283241272
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,27,844,844,0.9606000185012817
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,28,875,875,0.9609000086784363
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,29,907,907,0.9635000228881836
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,30,938,938,0.9642999768257141
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,31,969,969,0.9646000266075134
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,32,1000,1000,0.9657999873161316
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,33,1032,1032,0.9660999774932861
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,34,1063,1063,0.9663000106811523
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,35,1094,1094,0.9667999744415283
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,36,1125,1125,0.9674000144004822
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,37,1157,1157,0.9688000082969666
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,38,1188,1188,0.9689000248908997
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,39,1219,1219,0.9695000052452087
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,40,1250,1250,0.9695000052452087
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,41,1282,1282,0.9708999991416931
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,42,1313,1313,0.9714999794960022
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,43,1344,1344,0.9714999794960022
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,44,1375,1375,0.9721999764442444
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,45,1407,1407,0.9721999764442444
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,46,1438,1438,0.9721999764442444
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,47,1469,1469,0.9731000065803528
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,48,1500,1500,0.9731000065803528
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,49,1532,1532,0.973800003528595
EMNIST,synchronous,60,32,1,0.0,61706,-1,-1,50,1563,1563,0.9736999869346619
