dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,1,"[3, 2, 2, 2, 2, 2, 1, 2, 3]",63,0.5645999908447266
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,2,"[5, 4, 4, 4, 4, 4, 3, 4, 6]",125,0.8511000275611877
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,3,"[5, 5, 5, 5, 5, 4, 4, 5, 7]",188,0.8709999918937683
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,4,"[6, 6, 5, 5, 5, 5, 4, 6, 7]",250,0.8766999840736389
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,5,"[6, 6, 6, 6, 6, 5, 5, 7, 8]",313,0.881600022315979
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,6,"[7, 7, 6, 7, 7, 6, 5, 7, 8]",375,0.8835999965667725
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,7,"[7, 8, 7, 7, 7, 6, 5, 8, 9]",438,0.8862000107765198
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,8,"[8, 8, 7, 8, 8, 7, 6, 8, 9]",500,0.8871999979019165
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,9,"[8, 9, 8, 8, 8, 7, 6, 9, 9]",563,0.8899999856948853
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,10,"[8, 9, 9, 9, 9, 7, 7, 10, 10]",625,0.8909000158309937
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,11,"[9, 10, 9, 9, 9, 8, 7, 10, 10]",688,0.8910999894142151
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,12,"[9, 10, 9, 10, 10, 8, 7, 10, 11]",750,0.8925999999046326
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,13,"[9, 11, 10, 10, 10, 8, 7, 11, 11]",813,0.8913999795913696
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,14,"[10, 11, 11, 11, 11, 9, 8, 11, 11]",875,0.8931000232696533
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,15,"[10, 12, 11, 11, 11, 9, 8, 12, 12]",938,0.892799973487854
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,16,"[10, 12, 12, 12, 12, 9, 8, 12, 12]",1000,0.8934000134468079
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,17,"[11, 13, 12, 12, 12, 10, 9, 13, 13]",1063,0.8966000080108643
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,18,"[11, 14, 13, 13, 13, 10, 9, 13, 13]",1125,0.8935999870300293
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,19,"[12, 14, 13, 14, 13, 10, 9, 14, 13]",1188,0.8946999907493591
MNIST,-1.0,avg,naive,30,32,1,100.0,AdvancedCNN,2592202,,,20,"[12, 15, 14, 14, 14, 11, 10, 14, 14]",1250,0.913100004196167
