dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy,train_accuracy
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,1,3,75,0.7897999882698059,0.85875
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,2,4,150,0.815500020980835,0.90875
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,3,6,225,0.847599983215332,0.91875
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,4,7,300,0.853600025177002,0.935
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,5,9,375,0.9032999873161316,0.93
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,6,10,450,0.9067999720573425,0.945
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,7,11,525,0.906499981880188,0.94875
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,8,13,600,0.9297999739646912,0.95125
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,9,14,675,0.9387000203132629,0.9625
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,10,15,750,0.9399999976158142,0.97125
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,11,16,825,0.9354000091552734,0.96625
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,12,18,900,0.9513000249862671,0.94625
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,13,19,975,0.9527000188827515,0.9625
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,14,20,1050,0.9527999758720398,0.96625
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,15,21,1125,0.9534000158309937,0.97375
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,16,23,1200,0.9616000056266785,0.9625
MNIST,-1.0,avg,sketch,25,32,1,2.0,LeNet-5,61706,250,5,17,24,1275,0.9609000086784363,0.9725
