dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,1,"[4, 4, 4, 4, 4, 4, 3, 4, 6]",94,0.8295000195503235
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,2,"[5, 5, 5, 5, 5, 5, 4, 6, 7]",188,0.8655999898910522
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,3,"[6, 7, 7, 7, 7, 6, 5, 7, 9]",282,0.8781999945640564
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,4,"[7, 8, 8, 8, 8, 7, 6, 8, 10]",375,0.8855000138282776
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,5,"[7, 9, 9, 10, 9, 8, 7, 9, 11]",469,0.8873999714851379
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,6,"[8, 10, 10, 11, 11, 9, 8, 10, 12]",563,0.890500009059906
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,7,"[9, 11, 11, 12, 12, 10, 8, 11, 13]",657,0.8913000226020813
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,8,"[9, 12, 12, 13, 13, 10, 9, 12, 13]",750,0.8952000141143799
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,9,"[10, 13, 13, 14, 14, 11, 10, 13, 14]",844,0.8985999822616577
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,10,"[10, 14, 14, 15, 15, 12, 11, 14, 15]",938,0.9035999774932861
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,11,"[11, 14, 15, 17, 17, 13, 11, 15, 16]",1032,0.9355000257492065
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,12,"[12, 15, 16, 18, 18, 14, 12, 16, 17]",1125,0.921500027179718
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,13,"[12, 16, 17, 19, 19, 15, 13, 17, 18]",1219,0.9401000142097473
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,14,"[13, 17, 18, 20, 20, 16, 13, 18, 18]",1313,0.9241999983787537
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,15,"[14, 18, 19, 21, 22, 17, 14, 19, 19]",1407,0.9251999855041504
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,16,"[14, 19, 20, 23, 23, 18, 15, 20, 20]",1500,0.940500020980835
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,17,"[15, 20, 21, 24, 24, 18, 16, 20, 21]",1594,0.9269000291824341
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,18,"[15, 21, 22, 25, 25, 19, 16, 21, 21]",1688,0.9229999780654907
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,19,"[16, 22, 23, 26, 27, 20, 17, 22, 22]",1782,0.961899995803833
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,20,"[17, 23, 24, 27, 28, 21, 18, 23, 23]",1875,0.9617000222206116
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,21,"[18, 24, 25, 28, 30, 22, 18, 24, 24]",1969,0.948199987411499
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,22,"[18, 25, 26, 30, 31, 23, 19, 24, 24]",2063,0.942799985408783
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,23,"[19, 25, 27, 31, 32, 24, 20, 25, 25]",2157,0.9595000147819519
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,24,"[19, 26, 28, 32, 33, 25, 20, 26, 26]",2250,0.9635000228881836
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,25,"[20, 27, 29, 33, 35, 26, 21, 27, 27]",2344,0.9663000106811523
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,26,"[21, 28, 31, 35, 36, 27, 22, 28, 28]",2438,0.9696999788284302
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,27,"[21, 29, 32, 36, 37, 28, 22, 28, 28]",2532,0.9567999839782715
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,28,"[22, 30, 33, 37, 39, 29, 23, 29, 29]",2625,0.963100016117096
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,29,"[23, 31, 34, 38, 40, 30, 24, 30, 30]",2719,0.9781000018119812
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,30,"[23, 32, 35, 39, 42, 31, 24, 31, 30]",2813,0.965499997138977
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,31,"[24, 33, 36, 41, 43, 32, 25, 32, 31]",2907,0.975600004196167
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,32,"[25, 34, 38, 42, 44, 33, 26, 32, 32]",3000,0.9835000038146973
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,33,"[26, 35, 39, 43, 46, 34, 26, 33, 33]",3094,0.977400004863739
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,34,"[27, 36, 40, 45, 48, 35, 27, 34, 34]",3188,0.9739000201225281
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,35,"[28, 37, 42, 46, 49, 36, 28, 35, 34]",3282,0.9811999797821045
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,36,"[29, 38, 43, 48, 51, 37, 29, 36, 35]",3375,0.980400025844574
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,37,"[29, 39, 44, 49, 52, 38, 29, 36, 36]",3469,0.9768999814987183
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,38,"[30, 40, 45, 50, 53, 39, 30, 37, 37]",3563,0.9829000234603882
MNIST,-2.0,avg,naive,20,32,1,75.0,AdvancedCNN,2592202,,,39,"[31, 41, 46, 51, 55, 40, 30, 38, 37]",3657,0.9742000102996826
