dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy,train_accuracy
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,1,3,42,0.7699000239372253,0.8277778
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,2,5,84,0.7991999983787537,0.79305553
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,3,5,125,0.8115000128746033,0.90208334
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,4,6,167,0.824999988079071,0.92430556
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,5,7,209,0.8403000235557556,0.9145833
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,6,8,250,0.8650000095367432,0.9215278
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,7,9,292,0.8819000124931335,0.92638886
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,8,10,334,0.8949999809265137,0.93958336
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,9,11,375,0.8840000033378601,0.8763889
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,10,11,417,0.8985999822616577,0.9479167
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,11,12,459,0.9114000201225281,0.95694447
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,12,13,500,0.9211000204086304,0.94722223
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,13,14,542,0.9241999983787537,0.95625
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,14,14,584,0.9207000136375427,0.96944445
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,15,15,625,0.9261000156402588,0.9618056
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,16,16,667,0.9319000244140625,0.9673611
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,17,17,709,0.9387999773025513,0.9618056
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,18,18,750,0.934499979019165,0.95
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,19,18,792,0.9384999871253967,0.9673611
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,20,19,834,0.9444000124931335,0.96319443
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,21,20,875,0.9496999979019165,0.9625
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,22,21,917,0.9478999972343445,0.9583333
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,23,21,959,0.9470999836921692,0.98333335
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,24,22,1000,0.9531999826431274,0.97986114
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,25,23,1042,0.9556000232696533,0.96458334
MNIST,-1.0,avg,linear,45,32,1,2.0,LeNet-5,61706,,,26,24,1084,0.9571999907493591,0.96597224
