dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,1,"[7, 7, 7, 7, 7, 7, 5, 6, 9]",75,0.8499000072479248
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,2,"[10, 11, 11, 11, 11, 10, 9, 10, 12]",150,0.881600022315979
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,3,"[13, 14, 14, 14, 14, 13, 11, 13, 15]",225,0.9172000288963318
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,4,"[15, 17, 17, 18, 17, 16, 13, 15, 18]",300,0.9258999824523926
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,5,"[17, 20, 19, 21, 20, 19, 15, 18, 20]",375,0.9239000082015991
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,6,"[19, 22, 22, 24, 24, 21, 18, 21, 23]",450,0.9455000162124634
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,7,"[21, 25, 25, 27, 27, 24, 20, 23, 25]",525,0.9498999714851379
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,8,"[23, 28, 28, 31, 30, 27, 23, 26, 27]",600,0.9677000045776367
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,9,"[26, 31, 31, 34, 33, 30, 25, 29, 30]",675,0.9690999984741211
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,10,"[28, 33, 34, 37, 36, 32, 28, 31, 32]",750,0.9786999821662903
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,11,"[30, 36, 37, 40, 39, 35, 30, 34, 34]",825,0.9728999733924866
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,12,"[33, 39, 40, 43, 42, 38, 33, 36, 36]",900,0.9797999858856201
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,13,"[35, 41, 43, 46, 46, 41, 35, 39, 38]",975,0.9771000146865845
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,14,"[37, 44, 45, 49, 49, 43, 37, 41, 40]",1050,0.973800003528595
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,15,"[40, 47, 48, 53, 52, 46, 40, 44, 43]",1125,0.9840999841690063
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,16,"[42, 50, 51, 56, 55, 49, 42, 46, 45]",1200,0.9851999878883362
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,17,"[45, 52, 54, 59, 58, 51, 44, 49, 47]",1275,0.9851999878883362
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,18,"[47, 55, 57, 62, 62, 54, 47, 51, 49]",1350,0.987500011920929
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,19,"[50, 58, 60, 65, 65, 57, 49, 54, 51]",1425,0.9886999726295471
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,20,"[52, 61, 63, 69, 68, 59, 51, 56, 53]",1500,0.9901999831199646
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,21,"[55, 64, 66, 72, 72, 62, 54, 58, 55]",1575,0.9853000044822693
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,22,"[57, 67, 69, 75, 75, 65, 56, 61, 57]",1650,0.9918000102043152
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,23,"[60, 69, 72, 78, 78, 67, 58, 63, 59]",1725,0.9897000193595886
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,24,"[62, 72, 75, 81, 81, 70, 60, 65, 61]",1800,0.9914000034332275
MNIST,-2.0,avg,naive,25,32,1,20.0,AdvancedCNN,2592202,,,25,"[65, 75, 78, 84, 85, 73, 63, 68, 63]",1875,0.989799976348877
