dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy,train_accuracy
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,1,8,94,0.866100013256073,0.9109375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,2,11,188,0.8989999890327454,0.9359375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,3,14,282,0.9103999733924866,0.925
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,4,17,375,0.919700026512146,0.9390625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,5,20,469,0.9265000224113464,0.934375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,6,23,563,0.9348999857902527,0.953125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,7,26,657,0.9397000074386597,0.9640625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,8,29,750,0.944599986076355,0.9703125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,9,32,844,0.9484000205993652,0.96875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,10,35,938,0.95169997215271,0.95625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,11,38,1032,0.9538999795913696,0.96875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,12,41,1125,0.9573000073432922,0.9609375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,13,44,1219,0.9585999846458435,0.9578125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,14,46,1313,0.9609000086784363,0.9765625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,15,49,1407,0.9623000025749207,0.9890625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,16,52,1500,0.9646999835968018,0.9828125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,17,55,1594,0.9660999774932861,0.9765625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,18,57,1688,0.9678999781608582,0.971875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,19,60,1782,0.9677000045776367,0.978125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,20,63,1875,0.9700000286102295,0.9890625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,21,66,1969,0.970300018787384,0.9765625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,22,69,2063,0.9707000255584717,0.975
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,23,71,2157,0.9713000059127808,0.9828125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,24,74,2250,0.9729999899864197,0.975
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,25,77,2344,0.9735000133514404,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,26,80,2438,0.9735999703407288,0.984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,27,83,2532,0.973800003528595,0.9796875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,28,85,2625,0.9750000238418579,0.99375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,29,88,2719,0.9758999943733215,0.990625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,30,91,2813,0.9757999777793884,0.9875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,31,93,2907,0.9776999950408936,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,32,96,3000,0.9776999950408936,0.9828125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,33,99,3094,0.9787999987602234,0.990625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,34,102,3188,0.9781000018119812,0.984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,35,104,3282,0.9786999821662903,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,36,107,3375,0.9793999791145325,0.9875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,37,110,3469,0.978600025177002,0.9875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,38,113,3563,0.9793000221252441,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,39,115,3657,0.9800999760627747,0.9953125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,40,118,3750,0.98089998960495,0.9875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,41,121,3844,0.9807999730110168,0.9875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,42,124,3938,0.9815999865531921,0.9890625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,43,126,4032,0.9811999797821045,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,44,129,4125,0.9821000099182129,0.99375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,45,132,4219,0.9825000166893005,0.9984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,46,134,4313,0.9822999835014343,0.99375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,47,137,4407,0.9825999736785889,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,48,140,4500,0.982699990272522,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,49,142,4594,0.982200026512146,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,50,145,4688,0.982699990272522,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,51,148,4782,0.9833999872207642,0.9953125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,52,151,4875,0.9829999804496765,1.0
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,53,153,4969,0.9832000136375427,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,54,156,5063,0.9835000038146973,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,55,158,5157,0.9825999736785889,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,56,161,5250,0.9835000038146973,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,57,163,5344,0.9829999804496765,0.9890625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,58,166,5438,0.9832000136375427,0.9953125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,59,169,5532,0.9837999939918518,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,60,171,5625,0.9835000038146973,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,61,174,5719,0.9843999743461609,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,62,177,5813,0.9837999939918518,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,63,179,5907,0.9836999773979187,0.99375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,64,182,6000,0.9842000007629395,0.9984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,65,185,6094,0.9840999841690063,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,66,187,6188,0.9840999841690063,0.9984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,67,190,6282,0.9847999811172485,0.9953125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,68,192,6375,0.984000027179718,0.9953125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,69,195,6469,0.984000027179718,1.0
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,70,198,6563,0.9847999811172485,0.9890625
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,71,200,6657,0.9840999841690063,1.0
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,72,203,6750,0.9848999977111816,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,73,205,6844,0.9848999977111816,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,74,208,6938,0.9850000143051147,1.0
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,75,210,7032,0.9846000075340271,0.9921875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,76,213,7125,0.9851999878883362,0.9984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,77,215,7219,0.9850000143051147,0.9953125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,78,218,7313,0.9851999878883362,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,79,221,7407,0.9860000014305115,0.9875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,80,223,7500,0.9847999811172485,0.9953125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,81,226,7594,0.9855999946594238,0.9984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,82,228,7688,0.986299991607666,0.9984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,83,231,7782,0.9854999780654907,1.0
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,84,234,7875,0.9860000014305115,0.9984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,85,236,7969,0.98580002784729,1.0
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,86,239,8063,0.9854999780654907,0.9953125
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,87,241,8157,0.9854999780654907,0.9984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,88,244,8250,0.9854999780654907,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,89,246,8344,0.9854000210762024,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,90,249,8438,0.9861000180244446,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,91,252,8532,0.98580002784729,0.9984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,92,254,8625,0.9855999946594238,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,93,257,8719,0.9861000180244446,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,94,259,8813,0.9854999780654907,1.0
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,95,262,8907,0.9858999848365784,0.9984375
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,96,265,9000,0.9865999817848206,1.0
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,97,267,9094,0.986299991607666,0.996875
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,98,270,9188,0.986299991607666,1.0
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,99,271,9282,0.9866999983787537,1.0
MNIST,0.6,avg,sketch,20,32,1,1.0,LeNet-5,61706,250,5,100,274,9375,0.986299991607666,1.0
