dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,1,4,38,0.7268000245094299
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,2,7,75,0.8708000183105469
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,3,9,113,0.8986999988555908
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,4,11,150,0.9351000189781189
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,5,13,188,0.9455999732017517
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,6,14,225,0.9535999894142151
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,7,15,263,0.9451000094413757
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,8,16,300,0.9453999996185303
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,9,18,338,0.9671000242233276
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,10,19,375,0.9732000231742859
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,11,20,413,0.9746999740600586
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,12,21,450,0.9782000184059143
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,13,22,488,0.973800003528595
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,14,23,525,0.9764000177383423
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,15,24,563,0.9768000245094299
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,16,26,600,0.982200026512146
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,17,27,638,0.9854000210762024
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,18,28,675,0.9860000014305115
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,19,29,713,0.9853000044822693
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,20,30,750,0.9861000180244446
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,21,32,788,0.9889000058174133
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,22,33,825,0.9871000051498413
MNIST,-2.0,wavg_drifts,sketch,50,32,1,15.0,AdvancedCNN,2592202,250,5,23,35,863,0.9894999861717224
