dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,1,"[2, 2, 2, 2, 2, 2, 1, 2, 3]",47,0.37619999051094055
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,2,"[4, 4, 4, 4, 4, 4, 3, 4, 6]",94,0.8432999849319458
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,3,"[5, 5, 5, 5, 5, 5, 4, 5, 7]",141,0.8700000047683716
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,4,"[5, 6, 5, 5, 6, 5, 5, 6, 7]",188,0.8758000135421753
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,5,"[6, 6, 6, 6, 6, 6, 5, 7, 8]",235,0.8787999749183655
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,6,"[6, 7, 7, 7, 7, 6, 6, 7, 9]",282,0.8828999996185303
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,7,"[7, 8, 7, 7, 7, 7, 6, 8, 9]",329,0.885699987411499
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,8,"[7, 8, 8, 8, 8, 7, 6, 9, 9]",375,0.8881999850273132
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,9,"[8, 9, 8, 9, 9, 8, 7, 9, 10]",422,0.8895000219345093
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,10,"[8, 9, 9, 9, 9, 8, 7, 10, 10]",469,0.8902999758720398
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,11,"[9, 10, 9, 10, 10, 9, 8, 10, 11]",516,0.8913999795913696
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,12,"[9, 10, 10, 10, 10, 9, 8, 11, 11]",563,0.8928999900817871
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,13,"[9, 11, 11, 11, 11, 10, 8, 11, 11]",610,0.892799973487854
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,14,"[10, 11, 11, 11, 11, 10, 9, 12, 12]",657,0.9067000150680542
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,15,"[10, 12, 12, 12, 12, 10, 9, 12, 12]",704,0.8960000276565552
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,16,"[10, 13, 12, 12, 12, 11, 10, 13, 13]",750,0.8995000123977661
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,17,"[11, 13, 13, 13, 13, 11, 10, 13, 13]",797,0.8982999920845032
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,18,"[11, 14, 13, 14, 13, 12, 10, 14, 13]",844,0.8967999815940857
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,19,"[11, 14, 14, 14, 14, 12, 11, 14, 14]",891,0.901199996471405
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,20,"[12, 15, 14, 15, 15, 12, 11, 15, 14]",938,0.8973000049591064
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,21,"[12, 15, 15, 15, 15, 13, 11, 15, 15]",985,0.9013000130653381
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,22,"[13, 16, 16, 16, 16, 13, 12, 15, 15]",1032,0.9032999873161316
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,23,"[13, 16, 16, 16, 16, 14, 12, 16, 15]",1079,0.9114000201225281
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,24,"[13, 17, 16, 17, 17, 14, 12, 16, 16]",1125,0.9021000266075134
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,25,"[14, 17, 17, 17, 17, 15, 13, 17, 16]",1172,0.9193000197410583
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,26,"[14, 18, 18, 18, 18, 15, 13, 17, 17]",1219,0.9085000157356262
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,27,"[14, 18, 18, 18, 18, 16, 14, 18, 17]",1266,0.920199990272522
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,28,"[15, 19, 19, 19, 19, 16, 14, 18, 17]",1313,0.9081000089645386
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,29,"[15, 19, 19, 19, 20, 17, 15, 19, 18]",1360,0.9162999987602234
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,30,"[15, 20, 20, 20, 20, 17, 15, 19, 18]",1407,0.9452000260353088
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,31,"[16, 20, 20, 21, 21, 17, 15, 19, 18]",1454,0.9193000197410583
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,32,"[16, 21, 21, 21, 21, 18, 16, 20, 19]",1500,0.9573000073432922
MNIST,-2.0,avg,naive,40,32,1,75.0,AdvancedCNN,2592202,,,33,"[16, 21, 21, 22, 22, 18, 16, 20, 19]",1547,0.9372000098228455
