dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,1,6,54,0.8014000058174133
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,2,11,108,0.9208999872207642
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,3,15,161,0.9521999955177307
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,4,19,215,0.9678999781608582
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,5,24,268,0.9749000072479248
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,6,28,322,0.9810000061988831
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,7,33,375,0.9850000143051147
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,8,38,429,0.9873999953269958
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,9,42,483,0.9866999983787537
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,10,50,536,0.9904999732971191
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,11,102,590,0.9908000230789185
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,12,155,643,0.9904000163078308
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,13,209,697,0.9912999868392944
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,14,251,750,0.9914000034332275
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,15,284,804,0.9925000071525574
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,16,334,858,0.9923999905586243
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,17,387,911,0.9930999875068665
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,18,441,965,0.9911999702453613
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,19,494,1018,0.9915000200271606
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,20,547,1072,0.883400022983551
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,21,600,1125,0.958899974822998
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,22,654,1179,0.987500011920929
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,23,708,1233,0.9891999959945679
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,24,761,1286,0.9896000027656555
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,25,815,1340,0.9897000193595886
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,26,868,1393,0.9894999861717224
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,27,922,1447,0.9916999936103821
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,28,975,1500,0.9905999898910522
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,29,1029,1554,0.9904000163078308
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,30,1083,1608,0.9912999868392944
MNIST,-2.0,wavg_drifts,sketch,35,32,1,15.0,AdvancedCNN,2592202,250,5,31,1136,1661,0.9909999966621399
