dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,1,4,54,0.736299991607666
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,2,9,108,0.9315000176429749
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,3,14,161,0.9721999764442444
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,4,21,215,0.9825999736785889
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,5,33,268,0.9872000217437744
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,6,50,322,0.9891999959945679
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,7,59,375,0.9891999959945679
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,8,67,429,0.9902999997138977
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,9,113,483,0.9911999702453613
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,10,166,536,0.9919000267982483
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,11,220,590,0.9926999807357788
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,12,273,643,0.9930999875068665
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,13,327,697,0.9927999973297119
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,14,380,750,0.992900013923645
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,15,434,804,0.993399977684021
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,16,488,858,0.9927999973297119
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,17,541,911,0.9937000274658203
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,18,595,965,0.9932000041007996
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,19,648,1018,0.9937000274658203
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,20,702,1072,0.9933000206947327
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,21,755,1125,0.9926000237464905
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,22,809,1179,0.9934999942779541
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,23,863,1233,0.9932000041007996
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,24,916,1286,0.9937999844551086
MNIST,-1.0,wavg_drifts,sketch,35,32,1,20.0,AdvancedCNN,2592202,250,5,25,970,1340,0.9937000274658203
