dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,1,8,375,0.9574000239372253
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,2,12,750,0.9785000085830688
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,3,16,1125,0.984499990940094
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,4,19,1500,0.9883999824523926
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,5,23,1875,0.9890999794006348
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,6,27,2250,0.9916999936103821
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,7,30,2625,0.9926000237464905
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,8,34,3000,0.9923999905586243
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,9,38,3375,0.993399977684021
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,10,42,3750,0.9936000108718872
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,11,46,4125,0.9944000244140625
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,12,51,4500,0.9932000041007996
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,13,54,4875,0.9933000206947327
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,14,58,5250,0.9944999814033508
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,15,62,5625,0.9937999844551086
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,16,66,6000,0.9936000108718872
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,17,70,6375,0.9939000010490417
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,18,74,6750,0.994700014591217
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,19,78,7125,0.9941999912261963
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,20,82,7500,0.9940000176429749
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,21,86,7875,0.9937000274658203
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,22,90,8250,0.9944000244140625
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,23,94,8625,0.9944000244140625
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,24,97,9000,0.9937000274658203
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,25,101,9375,0.9925000071525574
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,26,105,9750,0.9944999814033508
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,27,108,10125,0.9948999881744385
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,28,112,10500,0.9947999715805054
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,29,116,10875,0.9940000176429749
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,30,120,11250,0.9940000176429749
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,31,123,11625,0.9944999814033508
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,32,127,12000,0.9937999844551086
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,33,131,12375,0.994700014591217
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,34,134,12750,0.9944000244140625
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,35,138,13125,0.9934999942779541
MNIST,0.9,linear,5,32,1,75.0,AdvancedCNN,2592202,,,36,143,13500,0.9941999912261963
