dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,1,6,8,0.7075999975204468
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,2,10,16,0.8730000257492065
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,3,14,24,0.9318000078201294
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,4,17,32,0.9520999789237976
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,5,19,40,0.9616000056266785
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,6,22,47,0.9671000242233276
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,7,24,55,0.972000002861023
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,8,27,63,0.9768000245094299
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,9,30,71,0.9790999889373779
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,10,32,79,0.9815000295639038
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,11,35,86,0.9833999872207642
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,12,37,94,0.9851999878883362
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,13,40,102,0.9855999946594238
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,14,43,110,0.9851999878883362
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,15,45,118,0.9865999817848206
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,16,48,125,0.9884999990463257
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,17,50,133,0.989799976348877
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,18,53,141,0.9894999861717224
MNIST,linear,60,128,1,0.5,AdvancedCNN,2592202,-1,-1,19,56,149,0.9904999732971191
