dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,1,7,188,0.9315000176429749
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,2,12,375,0.977400004863739
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,3,16,563,0.9850999712944031
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,4,20,750,0.988099992275238
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,5,23,938,0.9912999868392944
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,6,27,1125,0.9918000102043152
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,7,30,1313,0.9925000071525574
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,8,34,1500,0.9927999973297119
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,9,38,1688,0.992900013923645
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,10,41,1875,0.9940999746322632
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,11,44,2063,0.9944000244140625
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,12,48,2250,0.9951000213623047
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,13,51,2438,0.9943000078201294
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,14,55,2625,0.9950000047683716
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,15,59,2813,0.9945999979972839
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,16,62,3000,0.9950000047683716
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,17,65,3188,0.9951000213623047
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,18,69,3375,0.994700014591217
MNIST,,sketch,10,32,1,30.0,AdvancedCNN,2592202,250,5,19,73,3563,0.9955999851226807
