dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,1,22,42,0.9417999982833862
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,2,36,84,0.9718999862670898
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,3,50,125,0.9803000092506409
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,4,64,167,0.9858999848365784
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,5,78,209,0.9883000254631042
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,6,91,250,0.9900000095367432
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,7,105,292,0.9900000095367432
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,8,119,334,0.9914000034332275
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,9,133,375,0.9908999800682068
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,10,146,417,0.9908000230789185
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,11,159,459,0.992900013923645
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,12,172,500,0.992900013923645
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,13,184,542,0.9926999807357788
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,14,196,584,0.9937999844551086
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,15,208,625,0.9937000274658203
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,16,219,667,0.9926999807357788
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,17,230,709,0.9934999942779541
MNIST,linear,45,32,1,0.5,AdvancedCNN,2592202,-1,-1,18,241,750,0.992900013923645
