dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,1,9,94,0.8684999942779541
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,2,14,188,0.9380999803543091
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,3,19,282,0.9627000093460083
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,4,23,375,0.9666000008583069
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,5,28,469,0.9797000288963318
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,6,32,563,0.9803000092506409
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,7,37,657,0.9865999817848206
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,8,42,750,0.9869999885559082
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,9,46,844,0.9884999990463257
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,10,51,938,0.9922999739646912
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,11,56,1032,0.9927999973297119
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,12,60,1125,0.9919000267982483
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,13,66,1219,0.9926999807357788
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,14,70,1313,0.9936000108718872
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,15,75,1407,0.9941999912261963
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,16,79,1500,0.9939000010490417
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,17,83,1594,0.9944000244140625
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,18,87,1688,0.993399977684021
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,19,91,1782,0.993399977684021
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,20,95,1875,0.9943000078201294
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,21,99,1969,0.9945999979972839
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,22,103,2063,0.994700014591217
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,23,107,2157,0.994700014591217
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,24,110,2250,0.994700014591217
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,25,114,2344,0.9945999979972839
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,26,118,2438,0.9944000244140625
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,27,122,2532,0.9945999979972839
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,28,126,2625,0.9947999715805054
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,29,129,2719,0.9950000047683716
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,30,134,2813,0.9948999881744385
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,31,138,2907,0.9948999881744385
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,32,141,3000,0.9947999715805054
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,33,145,3094,0.9944000244140625
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,34,149,3188,0.9948999881744385
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,35,153,3282,0.9948999881744385
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,36,156,3375,0.9954000115394592
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,37,160,3469,0.9950000047683716
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,38,164,3563,0.9944000244140625
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,39,168,3657,0.9955999851226807
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,40,171,3750,0.9950000047683716
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,41,174,3844,0.9958000183105469
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,42,177,3938,0.9947999715805054
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,43,181,4032,0.9954000115394592
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,44,185,4125,0.9950000047683716
MNIST,-2.0,naive,20,32,1,15.0,AdvancedCNN,2592202,,,45,189,4219,0.9958000183105469
