dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,1,16,16,0.5633000135421753
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,2,32,32,0.7429999709129333
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,3,47,47,0.8744000196456909
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,4,63,63,0.9265999794006348
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,5,79,79,0.9484000205993652
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,6,94,94,0.9560999870300293
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,7,110,110,0.9599999785423279
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,8,125,125,0.9664999842643738
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,9,141,141,0.9686999917030334
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,10,157,157,0.9699000120162964
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,11,172,172,0.9714000225067139
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,12,188,188,0.9725000262260437
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,13,204,204,0.9739000201225281
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,14,219,219,0.9760000109672546
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,15,235,235,0.9757000207901001
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,16,250,250,0.9776999950408936
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,17,266,266,0.9789999723434448
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,18,282,282,0.9803000092506409
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,19,297,297,0.979200005531311
MNIST,0.9,synchronous,30,128,1,0.0,AdvancedCNN,2592202,,,20,313,313,0.9790999889373779
