dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy,train_accuracy
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,1,29,105,0.15559999644756317,0.31458333
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,2,39,209,0.4401000142097473,0.44583333
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,3,47,313,0.506600022315979,0.47291666
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,4,55,417,0.504800021648407,0.53125
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,5,63,521,0.5764999985694885,0.51458335
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,6,72,626,0.5938000082969666,0.55
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,7,81,730,0.6122999787330627,0.6020833
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,8,91,834,0.6283000111579895,0.62708336
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,9,100,938,0.6565999984741211,0.6041667
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,10,109,1042,0.6699000000953674,0.65625
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,11,118,1146,0.6930999755859375,0.65416664
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,12,128,1251,0.6934000253677368,0.66875
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,13,139,1355,0.6906999945640564,0.66875
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,14,150,1459,0.7123000025749207,0.65208334
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,15,160,1563,0.7163000106811523,0.6979167
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,16,170,1667,0.7192999720573425,0.675
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,17,181,1771,0.7365999817848206,0.72083336
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,18,191,1876,0.7524999976158142,0.7083333
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,19,202,1980,0.7573999762535095,0.8041667
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,20,214,2084,0.7512000203132629,0.775
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,21,225,2188,0.7626000046730042,0.7708333
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,22,237,2292,0.7646999955177307,0.8208333
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,23,248,2396,0.7617999911308289,0.7895833
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,24,260,2501,0.76910001039505,0.80833334
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,25,272,2605,0.7714999914169312,0.83125
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,26,284,2709,0.7723000049591064,0.83958334
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,27,296,2813,0.7821000218391418,0.8229167
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,28,308,2917,0.7749999761581421,0.8125
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,29,320,3021,0.7811999917030334,0.81458336
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,30,333,3126,0.7699000239372253,0.8229167
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,31,346,3230,0.7839999794960022,0.81458336
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,32,360,3334,0.7918000221252441,0.8833333
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,33,373,3438,0.7652000188827515,0.87916666
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,34,386,3542,0.7874000072479248,0.87708336
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,35,399,3646,0.7980999946594238,0.85
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,36,412,3751,0.7846999764442444,0.81875
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,37,427,3855,0.7997000217437744,0.9125
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,38,440,3959,0.784600019454956,0.88125
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,39,453,4063,0.7954999804496765,0.90416664
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,40,467,4167,0.7975999712944031,0.89375
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,41,481,4271,0.7993000149726868,0.85
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,42,495,4376,0.8027999997138977,0.8520833
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,43,509,4480,0.7954000234603882,0.81458336
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,44,524,4584,0.8025000095367432,0.9270833
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,45,538,4688,0.8066999912261963,0.8520833
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,46,553,4792,0.7785999774932861,0.9
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,47,567,4896,0.7993000149726868,0.8979167
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,48,582,5001,0.7918000221252441,0.9166667
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,49,596,5105,0.796999990940094,0.8666667
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,50,611,5209,0.7918000221252441,0.89375
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,51,626,5313,0.7986000180244446,0.93333334
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,52,640,5417,0.8070999979972839,0.83958334
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,53,655,5521,0.7879999876022339,0.84166664
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,54,670,5626,0.8116000294685364,0.87291664
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,55,685,5730,0.7985000014305115,0.94375
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,56,700,5834,0.8025000095367432,0.93125
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,57,714,5938,0.8037999868392944,0.87708336
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,58,729,6042,0.8111000061035156,0.8958333
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,59,744,6146,0.8015000224113464,0.93333334
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,60,759,6251,0.8105999827384949,0.9166667
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,61,774,6355,0.8111000061035156,0.9291667
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,62,788,6459,0.7962999939918518,0.90416664
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,63,803,6563,0.8116000294685364,0.89375
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,64,819,6667,0.8008000254631042,0.94166666
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,65,833,6771,0.8083000183105469,0.86875
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,66,848,6876,0.8116999864578247,0.8833333
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,67,863,6980,0.8015000224113464,0.93333334
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,68,878,7084,0.8094000220298767,0.94375
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,69,893,7188,0.8075000047683716,0.94166666
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,70,908,7292,0.8068000078201294,0.95
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,71,922,7396,0.7997999787330627,0.9
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,72,937,7501,0.8098000288009644,0.9166667
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,73,952,7605,0.8101000189781189,0.90208334
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,74,967,7709,0.8111000061035156,0.90833336
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,75,982,7813,0.8111000061035156,0.93333334
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,76,997,7917,0.8021000027656555,0.93958336
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,77,1012,8021,0.8123999834060669,0.9770833
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,78,1027,8126,0.8069999814033508,0.975
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,79,1041,8230,0.8129000067710876,0.88125
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,80,1056,8334,0.8131999969482422,0.90416664
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,81,1071,8438,0.8159000277519226,0.94166666
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,82,1086,8542,0.8113999962806702,0.95
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,83,1101,8646,0.8133999705314636,0.96875
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,84,1116,8751,0.8134999871253967,0.9791667
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,85,1130,8855,0.8083000183105469,0.89375
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,86,1145,8959,0.8195000290870667,0.9291667
CIFAR10,,avg,naive,15,32,1,25.0,DenseNet121,6964106,,,87,1160,9063,0.8113999962806702,0.89166665
