dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,1,8,9,0.7400000095367432
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,2,13,18,0.8572999835014343
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,3,17,26,0.9264000058174133
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,4,20,35,0.9502999782562256
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,5,22,43,0.9592000246047974
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,6,25,52,0.9674000144004822
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,7,28,60,0.9735999703407288
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,8,31,69,0.9764000177383423
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,9,34,77,0.9785000085830688
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,10,37,86,0.9814000129699707
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,11,39,94,0.9832000136375427
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,12,42,103,0.9847999811172485
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,13,45,111,0.9853000044822693
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,14,48,120,0.9865999817848206
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,15,51,128,0.9878000020980835
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,16,54,137,0.9886000156402588
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,17,56,145,0.9890000224113464
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,18,59,154,0.989799976348877
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,19,62,162,0.9900000095367432
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,20,65,171,0.9905999898910522
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,21,68,179,0.9904999732971191
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,22,71,188,0.9905999898910522
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,23,74,197,0.9907000064849854
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,24,76,205,0.991100013256073
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,25,79,214,0.9915000200271606
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,26,82,222,0.9919999837875366
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,27,85,231,0.9915000200271606
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,28,88,239,0.9919999837875366
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,29,91,248,0.9916999936103821
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,30,93,256,0.9925000071525574
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,31,96,265,0.9925000071525574
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,32,98,273,0.9927999973297119
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,33,101,282,0.9922999739646912
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,34,103,290,0.9923999905586243
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,35,106,299,0.9927999973297119
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,36,108,307,0.9926999807357788
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,37,111,316,0.9925000071525574
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,38,113,324,0.9927999973297119
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,39,116,333,0.9927999973297119
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,40,118,341,0.9930999875068665
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,41,120,350,0.9930999875068665
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,42,122,358,0.9932000041007996
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,43,125,367,0.9930999875068665
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,44,127,376,0.9933000206947327
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,45,129,384,0.993399977684021
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,46,131,393,0.9933000206947327
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,47,133,401,0.9934999942779541
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,48,136,410,0.9932000041007996
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,49,138,418,0.9932000041007996
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,50,140,427,0.9933000206947327
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,51,142,435,0.9934999942779541
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,52,144,444,0.9933000206947327
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,53,146,452,0.9930999875068665
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,54,148,461,0.9933000206947327
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,55,150,469,0.9930999875068665
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,56,153,478,0.9934999942779541
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,57,155,486,0.993399977684021
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,58,157,495,0.9932000041007996
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,59,159,503,0.9932000041007996
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,60,161,512,0.9932000041007996
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,61,163,520,0.9934999942779541
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,62,165,529,0.9936000108718872
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,63,167,537,0.9933000206947327
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,64,170,546,0.9936000108718872
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,65,172,554,0.9933000206947327
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,66,174,563,0.9936000108718872
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,67,176,572,0.9939000010490417
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,68,178,580,0.9934999942779541
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,69,180,589,0.9936000108718872
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,70,182,597,0.9937000274658203
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,71,185,606,0.9937000274658203
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,72,187,614,0.9933000206947327
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,73,189,623,0.9934999942779541
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,74,191,631,0.9932000041007996
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,75,193,640,0.9937000274658203
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,76,195,648,0.9939000010490417
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,77,197,657,0.9939000010490417
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,78,199,665,0.9937999844551086
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,79,201,674,0.9937999844551086
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,80,203,682,0.9937000274658203
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,81,205,691,0.9936000108718872
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,82,207,699,0.9939000010490417
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,83,209,708,0.9937999844551086
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,84,211,716,0.9940000176429749
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,85,213,725,0.9937999844551086
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,86,215,733,0.9940000176429749
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,87,217,742,0.9936000108718872
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,88,219,751,0.9937000274658203
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,89,221,759,0.9934999942779541
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,90,224,768,0.9940000176429749
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,91,225,776,0.9937999844551086
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,92,227,785,0.9937000274658203
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,93,229,793,0.9940000176429749
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,94,231,802,0.9939000010490417
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,95,233,810,0.9934999942779541
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,96,235,819,0.9939000010490417
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,97,237,827,0.9939000010490417
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,98,239,836,0.9937000274658203
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,99,241,844,0.9939000010490417
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,100,243,853,0.9939000010490417
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,101,245,861,0.9937000274658203
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,102,247,870,0.9940000176429749
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,103,248,878,0.9939000010490417
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,104,250,887,0.9943000078201294
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,105,252,895,0.9934999942779541
MNIST,naive,55,128,1,0.5,AdvancedCNN,2592202,-1,-1,106,254,904,0.9940999746322632
