dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,1,24,375,0.9718000292778015
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,2,42,750,0.9882000088691711
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,3,60,1125,0.991100013256073
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,4,81,1500,0.9922999739646912
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,5,101,1875,0.9930999875068665
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,6,123,2250,0.9937000274658203
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,7,142,2625,0.9930999875068665
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,8,163,3000,0.9940999746322632
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,9,183,3375,0.9937999844551086
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,10,206,3750,0.9930999875068665
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,11,226,4125,0.9940999746322632
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,12,247,4500,0.9936000108718872
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,13,271,4875,0.9945999979972839
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,14,293,5250,0.9943000078201294
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,15,317,5625,0.9941999912261963
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,16,342,6000,0.9937000274658203
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,17,363,6375,0.9940000176429749
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,18,386,6750,0.9959999918937683
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,19,409,7125,0.9940000176429749
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,20,434,7500,0.9948999881744385
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,21,456,7875,0.9941999912261963
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,22,481,8250,0.9947999715805054
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,23,502,8625,0.9944999814033508
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,24,525,9000,0.9944000244140625
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,25,548,9375,0.995199978351593
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,26,575,9750,0.994700014591217
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,27,600,10125,0.9950000047683716
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,28,626,10500,0.994700014591217
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,29,648,10875,0.9950000047683716
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,30,668,11250,0.9948999881744385
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,31,694,11625,0.9937999844551086
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,32,717,12000,0.994700014591217
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,33,745,12375,0.994700014591217
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,34,768,12750,0.995199978351593
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,35,793,13125,0.9955000281333923
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,36,819,13500,0.994700014591217
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,37,843,13875,0.9952999949455261
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,38,866,14250,0.9948999881744385
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,39,889,14625,0.9937999844551086
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,40,917,15000,0.9940999746322632
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,41,939,15375,0.9944000244140625
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,42,962,15750,0.9954000115394592
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,43,982,16125,0.9939000010490417
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,44,1004,16500,0.9951000213623047
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,45,1028,16875,0.995199978351593
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,46,1047,17250,0.9934999942779541
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,47,1069,17625,0.9944000244140625
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,48,1097,18000,0.9944999814033508
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,49,1112,18375,0.9954000115394592
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,50,1130,18750,0.9959999918937683
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,51,1158,19125,0.9947999715805054
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,52,1181,19500,0.9944999814033508
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,53,1204,19875,0.9941999912261963
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,54,1220,20250,0.9952999949455261
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,55,1243,20625,0.9955000281333923
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,56,1264,21000,0.9945999979972839
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,57,1290,21375,0.9950000047683716
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,58,1310,21750,0.9958999752998352
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,59,1324,22125,0.9955000281333923
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,60,1350,22500,0.9941999912261963
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,61,1372,22875,0.9948999881744385
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,62,1396,23250,0.9951000213623047
MNIST,-2.0,gm,5,32,1,15.0,AdvancedCNN,2592202,,,63,1416,23625,0.9939000010490417
