dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,1,12,375,0.9692000150680542
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,2,19,750,0.9814000129699707
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,3,25,1125,0.9882000088691711
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,4,32,1500,0.9902999997138977
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,5,40,1875,0.9909999966621399
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,6,47,2250,0.9922000169754028
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,7,55,2625,0.9919000267982483
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,8,62,3000,0.9927999973297119
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,9,71,3375,0.9918000102043152
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,10,80,3750,0.9933000206947327
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,11,89,4125,0.992900013923645
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,12,98,4500,0.9944000244140625
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,13,108,4875,0.9940000176429749
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,14,119,5250,0.9940999746322632
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,15,129,5625,0.9926000237464905
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,16,139,6000,0.9929999709129333
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,17,151,6375,0.9933000206947327
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,18,162,6750,0.9937999844551086
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,19,173,7125,0.9934999942779541
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,20,185,7500,0.992900013923645
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,21,196,7875,0.9943000078201294
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,22,207,8250,0.9926000237464905
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,23,214,8625,0.9937000274658203
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,24,226,9000,0.9929999709129333
MNIST,0.9,gm,5,32,1,50.0,AdvancedCNN,2592202,,,25,236,9375,0.9940999746322632
