dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,1,4,188,0.9447000026702881
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,2,6,375,0.9789000153541565
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,3,7,563,0.9843999743461609
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,4,8,750,0.987500011920929
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,5,9,938,0.9891999959945679
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,6,11,1125,0.9887999892234802
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,7,12,1313,0.9925000071525574
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,8,13,1500,0.9933000206947327
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,9,14,1688,0.993399977684021
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,10,15,1875,0.9940999746322632
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,11,16,2063,0.9937999844551086
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,12,17,2250,0.9947999715805054
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,13,18,2438,0.9944000244140625
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,14,19,2625,0.9940999746322632
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,15,20,2813,0.9944999814033508
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,16,21,3000,0.9948999881744385
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,17,22,3188,0.9948999881744385
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,18,23,3375,0.9952999949455261
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,19,24,3563,0.9950000047683716
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,20,25,3750,0.9948999881744385
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,21,27,3938,0.9954000115394592
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,22,28,4125,0.9955000281333923
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,23,29,4313,0.9948999881744385
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,24,30,4500,0.9955999851226807
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,25,31,4688,0.9955000281333923
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,26,33,4875,0.9957000017166138
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,27,34,5063,0.995199978351593
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,28,35,5250,0.9958000183105469
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,29,36,5438,0.9958000183105469
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,30,38,5625,0.9954000115394592
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,31,39,5813,0.9958000183105469
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,32,40,6000,0.9958999752998352
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,33,41,6188,0.994700014591217
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,34,43,6375,0.9962000250816345
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,35,44,6563,0.9957000017166138
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,36,45,6750,0.9955999851226807
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,37,47,6938,0.9954000115394592
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,38,48,7125,0.9959999918937683
MNIST,-1.0,linear,10,32,1,100.0,AdvancedCNN,2592202,,,39,49,7313,0.9959999918937683
