dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,1,"[6, 5, 5, 5, 4, 4, 3, 4, 6]",63,0.3684000074863434
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,2,"[14, 12, 11, 11, 11, 11, 9, 11, 14]",125,0.9277999997138977
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,3,"[18, 17, 16, 17, 15, 15, 12, 15, 18]",188,0.9653000235557556
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,4,"[22, 21, 21, 21, 20, 18, 15, 18, 20]",250,0.978600025177002
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,5,"[25, 25, 25, 25, 24, 22, 18, 21, 23]",313,0.9843000173568726
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,6,"[28, 28, 28, 29, 27, 25, 20, 24, 25]",375,0.986299991607666
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,7,"[31, 31, 32, 33, 31, 28, 23, 26, 27]",438,0.9890000224113464
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,8,"[33, 34, 35, 37, 35, 31, 25, 29, 29]",500,0.9897000193595886
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,9,"[35, 37, 39, 41, 39, 33, 27, 31, 31]",563,0.9897000193595886
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,10,"[38, 39, 42, 45, 42, 36, 30, 34, 32]",625,0.9907000064849854
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,11,"[40, 42, 45, 48, 46, 39, 32, 36, 34]",688,0.9911999702453613
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,12,"[42, 44, 48, 52, 50, 42, 34, 38, 36]",750,0.9916999936103821
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,13,"[44, 47, 51, 55, 53, 45, 36, 41, 38]",813,0.9922000169754028
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,14,"[47, 50, 55, 59, 57, 48, 38, 43, 39]",875,0.9922999739646912
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,15,"[49, 52, 57, 62, 60, 50, 40, 45, 41]",938,0.9927999973297119
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,16,"[51, 54, 60, 65, 64, 53, 43, 48, 43]",1000,0.992900013923645
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,17,"[53, 57, 63, 69, 67, 56, 45, 50, 44]",1063,0.9934999942779541
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,18,"[56, 59, 66, 72, 70, 59, 47, 53, 46]",1125,0.9929999709129333
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,19,"[58, 62, 69, 76, 74, 62, 49, 55, 48]",1188,0.9926000237464905
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,20,"[60, 64, 72, 79, 77, 64, 51, 57, 49]",1250,0.9937999844551086
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,21,"[63, 66, 75, 82, 81, 67, 53, 60, 51]",1313,0.9939000010490417
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,22,"[65, 69, 78, 86, 84, 70, 55, 62, 53]",1375,0.9936000108718872
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,23,"[67, 71, 80, 89, 88, 73, 58, 65, 54]",1438,0.9933000206947327
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,24,"[69, 73, 83, 92, 91, 76, 60, 67, 56]",1500,0.9939000010490417
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,25,"[71, 75, 86, 95, 94, 78, 62, 69, 58]",1563,0.9937999844551086
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,26,"[73, 77, 89, 99, 98, 81, 64, 72, 60]",1625,0.9937000274658203
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,27,"[76, 80, 92, 102, 102, 84, 67, 74, 61]",1688,0.9936000108718872
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,28,"[78, 82, 95, 106, 105, 87, 69, 77, 63]",1750,0.9940999746322632
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,29,"[80, 84, 97, 109, 108, 90, 71, 79, 65]",1813,0.9939000010490417
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,30,"[82, 86, 100, 112, 112, 93, 73, 81, 66]",1875,0.9937000274658203
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,31,"[84, 88, 103, 115, 115, 95, 75, 83, 68]",1938,0.9941999912261963
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,32,"[86, 91, 106, 119, 118, 98, 77, 85, 69]",2000,0.9943000078201294
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,33,"[89, 93, 109, 122, 122, 101, 78, 87, 71]",2063,0.9945999979972839
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,34,"[91, 95, 112, 125, 125, 104, 80, 89, 73]",2125,0.9948999881744385
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,35,"[93, 97, 114, 128, 128, 106, 82, 91, 74]",2188,0.9941999912261963
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,36,"[96, 100, 117, 132, 132, 109, 84, 93, 76]",2250,0.9940000176429749
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,37,"[98, 102, 120, 135, 135, 112, 86, 95, 78]",2313,0.9940999746322632
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,38,"[101, 105, 123, 138, 138, 115, 88, 97, 79]",2375,0.9939000010490417
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,39,"[103, 107, 126, 141, 141, 117, 90, 98, 81]",2438,0.9944000244140625
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,40,"[105, 109, 129, 144, 144, 120, 92, 101, 83]",2500,0.9944000244140625
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,41,"[107, 111, 131, 147, 148, 123, 94, 103, 84]",2563,0.9951000213623047
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,42,"[109, 113, 134, 150, 151, 125, 95, 105, 86]",2625,0.9947999715805054
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,43,"[112, 116, 137, 153, 154, 128, 97, 107, 88]",2688,0.9948999881744385
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,44,"[114, 118, 140, 156, 157, 130, 99, 109, 89]",2750,0.9944000244140625
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,45,"[117, 121, 143, 160, 161, 133, 101, 111, 91]",2813,0.994700014591217
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,46,"[119, 123, 146, 163, 164, 136, 103, 113, 93]",2875,0.9944999814033508
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,47,"[121, 125, 149, 166, 167, 139, 105, 115, 95]",2938,0.9947999715805054
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,48,"[124, 128, 152, 169, 170, 142, 107, 117, 97]",3000,0.9945999979972839
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,49,"[126, 130, 155, 173, 174, 145, 109, 120, 99]",3063,0.9944999814033508
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,50,"[129, 133, 158, 176, 177, 148, 111, 122, 101]",3125,0.9955999851226807
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,51,"[131, 135, 161, 179, 180, 150, 113, 124, 102]",3188,0.9944000244140625
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,52,"[133, 138, 164, 182, 184, 153, 115, 126, 104]",3250,0.995199978351593
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,53,"[136, 140, 167, 186, 187, 155, 116, 128, 106]",3313,0.9948999881744385
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,54,"[139, 142, 170, 189, 190, 158, 118, 130, 108]",3375,0.9951000213623047
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,55,"[141, 144, 172, 192, 193, 160, 120, 132, 110]",3438,0.9944999814033508
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,56,"[143, 146, 175, 195, 196, 163, 121, 134, 112]",3500,0.9944999814033508
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,57,"[146, 149, 178, 198, 199, 165, 123, 136, 113]",3563,0.994700014591217
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,58,"[148, 151, 180, 201, 202, 167, 124, 137, 115]",3625,0.9945999979972839
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,59,"[150, 153, 183, 204, 205, 169, 126, 139, 117]",3688,0.994700014591217
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,60,"[153, 155, 185, 206, 208, 172, 128, 141, 119]",3750,0.9948999881744385
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,61,"[156, 158, 189, 210, 212, 175, 130, 143, 121]",3813,0.9950000047683716
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,62,"[159, 161, 192, 214, 215, 178, 132, 145, 123]",3875,0.9952999949455261
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,63,"[162, 164, 196, 218, 219, 181, 134, 148, 125]",3938,0.9951000213623047
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,64,"[164, 166, 198, 220, 222, 184, 135, 150, 127]",4000,0.9945999979972839
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,65,"[167, 168, 201, 224, 225, 186, 137, 152, 129]",4063,0.9945999979972839
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,66,"[169, 171, 204, 227, 228, 189, 139, 154, 130]",4125,0.9944999814033508
MNIST,,avg,naive,30,32,1,15.0,AdvancedCNN,2592202,,,67,"[172, 173, 207, 230, 231, 191, 141, 156, 132]",4188,0.9944999814033508
