dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy,train_accuracy
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,1,15,105,0.10339999943971634,0.19583334
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,2,18,209,0.3208000063896179,0.29583332
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,3,19,313,0.3571000099182129,0.36041668
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,4,19,417,0.3765000104904175,0.35625
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,5,20,521,0.39320001006126404,0.34166667
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,6,20,626,0.384799987077713,0.37291667
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,7,21,730,0.42969998717308044,0.39583334
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,8,22,834,0.4383000135421753,0.38541666
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,9,22,938,0.44530001282691956,0.40416667
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,10,23,1042,0.4327000081539154,0.40208334
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,11,24,1146,0.4284999966621399,0.43125
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,12,24,1251,0.45570001006126404,0.45833334
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,13,25,1355,0.4878999888896942,0.44375
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,14,25,1459,0.48100000619888306,0.45833334
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,15,26,1563,0.4440999925136566,0.47083333
CIFAR10,,avg,linear,15,32,1,275.0,DenseNet201,18112138,,,16,28,1667,0.451200008392334,0.48958334
