dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,1,7,75,0.8672999739646912
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,2,12,150,0.9354000091552734
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,3,16,225,0.9596999883651733
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,4,21,300,0.9743000268936157
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,5,27,375,0.9848999977111816
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,6,60,450,0.989799976348877
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,7,135,525,0.9908000230789185
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,8,210,600,0.9901999831199646
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,9,240,675,0.9884999990463257
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,10,303,750,0.9904000163078308
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,11,378,825,0.9900000095367432
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,12,453,900,0.9853000044822693
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,13,528,975,0.9890000224113464
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,14,603,1050,0.8521999716758728
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,15,678,1125,0.8973000049591064
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,16,753,1200,0.984499990940094
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,17,828,1275,0.98580002784729
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,18,903,1350,0.9915000200271606
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,19,978,1425,0.9912999868392944
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,20,1053,1500,0.9915000200271606
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,21,1128,1575,0.9918000102043152
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,22,1203,1650,0.9929999709129333
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,23,1278,1725,0.991599977016449
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,24,1353,1800,0.9921000003814697
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,25,1428,1875,0.9925000071525574
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,26,1503,1950,0.9933000206947327
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,27,1578,2025,0.9932000041007996
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,28,1653,2100,0.9927999973297119
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,29,1728,2175,0.9937999844551086
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,30,1803,2250,0.9929999709129333
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,31,1878,2325,0.9926999807357788
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,32,1953,2400,0.9929999709129333
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,33,2028,2475,0.9929999709129333
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,34,2103,2550,0.9940000176429749
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,35,2178,2625,0.9934999942779541
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,36,2253,2700,0.9939000010490417
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,37,2328,2775,0.993399977684021
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,38,2403,2850,0.9937000274658203
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,39,2478,2925,0.9937999844551086
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,40,2553,3000,0.9933000206947327
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,41,2628,3075,0.9941999912261963
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,42,2703,3150,0.9941999912261963
MNIST,-2.0,wavg_drifts,sketch,25,32,1,15.0,AdvancedCNN,2592202,250,5,43,2778,3225,0.9948999881744385
